备案号,药品通用名称,药品批准文号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,代理机构,代理机构地址,备案内容,备案日期,备案机关,备注,注
Y国备2025001709,中文：法莫替丁;英文/拉丁文：Famotidine,Y20220000541,中文名称：Azico Biophore India Pvt .Ltd;英文名称：Azico Biophore India Pvt .Ltd,"Plot No.40/A, Sy.Nos.13,15,16,51,52 & 182,J.N. Pharma City,Thanam Village, Parawada Mandal,Anakapalli District - 531021,Andhra Pradesh, India.",中文名称：Azico Biophore India Pvt .Ltd;英文名称：Azico Biophore India Pvt .Ltd,"Plot No.40/A, Sy.Nos.13,15,16,51,52 & 182,J.N. Pharma City,Thanam Village, Parawada Mandal,Anakapalli District - 531021,Andhra Pradesh, India.",北京莱瑞森医药科技有限公司,北京市朝阳区北苑东路19号院2号楼25层2508,1.对本品生产的步骤2批量扩大，投入中间体1的量由250kg放大至1000kg，批量放大倍数在10倍以内。2.新增关键起始物料脒基硫脲（GTU）的供应商“山西省芮城县德欣福利香料化工有限公司”。,2025-07-10,国家药品监督管理局药品审评中心,已备案
Y国备2025001926,中文：他达拉非;英文/拉丁文：Tadalafil,Y20190000425,中文名称：Rakshit Pharmaceuticals Limited;英文名称：Rakshit Pharmaceuticals Limited,"Plot.No.68/A, J.N.Pharma City,Thanam(V),Parawada(M), Anakapalli District-531 021.Andhra Pradesh,INDIA",中文名称：Rakshit Pharmaceuticals Limited;英文名称：Rakshit Pharmaceuticals Limited,"Plot.No.68/A, J.N.Pharma City,Thanam(V),Parawada(M), Anakapalli District-531 021.Andhra Pradesh,INDIA",北京莱瑞森医药科技有限公司,北京市朝阳区北苑东路19号院2号楼25层2508,1.增加关键起始物料胡椒醛的供应商“M/s.Yashnee Agrochemicals India Pvt.Ltd.”。2.生产步骤-4批量放大，投入TFC-100的量由“160~180kg”扩大为“400kg~450kg”，放大倍数10倍以内。,2025-08-06,国家药品监督管理局药品审评中心,经审查，此次备案事项1的研究资料不符合《已上市化学药品药学变更研究技术指导原则（试行）》的要求，备案事项2所涉及的步骤4增加了反应合格后热溶过滤的操作，属于重大变更，请持有人按照补充申请申报。取消本次备案事项。
Y国备2025002950,中文：盐酸替利定;英文/拉丁文：Tilidine Hydrochloride,Y20170001579,中文名称：阿瑞维制药有限公司;英文名称：Arevipharma GmbH,"Meissner Strasse 35, 01445 Radebeul",中文名称：阿瑞维制药有限公司;英文名称：Arevipharma GmbH,"Meissner Strasse 35, 01445 Radebeul",河北立生药业集团有限公司,河北省石家庄新乐市南环东路1号,申请备案本品的境内注册代理机构名称由“河北奥星集团药业有限公司”变更为“河北立生药业集团有限公司”，地址由“河北省新乐市南环东路1号”变更为“河北省石家庄新乐市南环东路1号”。我公司对申报资料的真实性、准确性、完整性负责。,2025-11-15,国家药品监督管理局药品审评中心,已备案
国备2025002179,中文：依诺肝素钠注射液;英文/拉丁文：Enoxaparin Sodium Injection,国药准字HJ20240048,中文名称：----;英文名称：LABORATORIOS FARMACEUTICOS ROVI S.A.,"Julian Camarillo, 35 28037 Madrid Spain","中文名称：----;英文名称：ROVI PHARMA INDUSTRIAL SERVICES, S.A.","C/Julian Camarillo, 35 28037 Madrid, Spain",中寰医药有限公司,福建省闽侯县上街镇高新大道7号福汽集团大楼主楼第11层整层,将注册代理机构从百时益医药研发（北京）有限公司变更至中寰医药有限公司。,2025-09-03,国家药品监督管理局药品审评中心,已备案
国备2025001862,中文：瑞维那新吸入溶液;英文/拉丁文：Revefenacin Inhalation Solution,国药准字HJ20250070,中文名称：/;英文名称：Mylan Ireland Limited,"Newenham Court, Northern Cross, Dublin 17, Dublin IRELAND",中文名称：/;英文名称：The Ritedose Corporation,"1 Technology Circle, Columbia, SC 29203 United States of America",晖致医药有限公司,上海市静安区新闸路669号10层（实际楼层第9层）1-2单元及5-9单元,申请修订本品单位剂量小瓶的标签，删除瓶身尾部“批号”“有效期至”的中文文字。保留实际信息，批号以“XXXXX”表示，有效期至以“YY/MM”表示。,2025-07-30,国家药品监督管理局药品审评中心,已备案
国备2025002180,中文：依诺肝素钠注射液;英文/拉丁文：Enoxaparin Sodium Injection,国药准字HJ20240046,中文名称：----;英文名称：LABORATORIOS FARMACEUTICOS ROVI S.A.,"Julian Camarillo, 35 28037 Madrid Spain","中文名称：----;英文名称：ROVI PHARMA INDUSTRIAL SERVICES, S.A.","C/Julian Camarillo, 35 28037 Madrid, Spain",中寰医药有限公司,福建省闽侯县上街镇高新大道7号福汽集团大楼主楼第11层整层,将注册代理机构从百时益医药研发（北京）有限公司变更至中寰医药有限公司。,2025-09-03,国家药品监督管理局药品审评中心,已备案
国备2025002487,中文：环孢素软胶囊;英文/拉丁文：Ciclosporin Soft Capsules,国药准字HJ20140288,中文名称：不适用;英文名称：Novartis Pharma Schweiz AG,"6343 Risch, Switzerland",中文名称：不适用;英文名称：Catalent Germany Eberbach GmbH,"Gammelsbacher Strasse 2 69412 Eberbach, Germany",北京诺华制药有限公司,北京市昌平区永安路31号,（1）根据《中国药典》2025年版，更新说明书中环孢素的分子量和化学名称，该变更不涉及任何实质性变更；（2）根据《境外药品上市许可持有人指定境内责任人管理暂行规定》及相关解读，在原说明书“【境内联系人/境内责任人】”处，删除“境内联系人”。,2025-09-27,国家药品监督管理局药品审评中心,已备案
国备2025001699,中文：注射用阿替普酶;英文/拉丁文：Alteplase for Injection,国药准字SJ20160054,中文名称：/;英文名称：Boehringer Ingelheim Pharma GmbH & Co. KG,"Binger Strasse 173, 55216 Ingelheim am Rhein, Germany",中文名称：/;英文名称：Boehringer Ingelheim Pharma GmbH & Co. KG,"Birkendorfer Strasse 65, 88397 Biberach, Germany",勃林格殷格翰(中国)投资有限公司,中国（上海）自由贸易试验区李时珍路257号1号楼,新增合同实验室组织A&M Stabtest作为无菌注射用水（阿替普酶的溶剂）放行检测的附加检测场所。,2025-07-09,国家药品监督管理局药品审评中心,已备案
Y国备2025001874,中文：左亚叶酸钙;英文/拉丁文：Calcium Levofolinate,Y20180001553,中文名称：Cerbios-Pharma SA;英文名称：Cerbios-Pharma SA,"Via Figino 6, 6917 Barbengo/Lugano, Switzerland",中文名称：Cerbios-Pharma SA;英文名称：Cerbios-Pharma SA,"Via Figino 6, 6917 Barbengo/Lugano, Switzerland",百时益医药研发（北京）有限公司,北京市东城区东直门南大街1号第23层,"1） 更正批准的质量标准中氯化物检测项下中标准氯化钠溶液的体积，将“取本品67mg，置100ml量瓶中，加水10ml使溶解，加冰醋酸3ml，并用水稀释至刻度，摇匀，取上述溶液15ml，依法检查（EP<2.4.4>），与标准氯化钠溶液5.0ml制成的对照液比较，不得更浓（0.5%）。”更正为“取本品67mg，置100ml量瓶中，加水10ml使溶解，加冰醋酸3ml，并用水稀释至刻度，摇匀，取上述溶液15ml，依法检查（EP<2.4.4>），与标准氯化钠溶液10.0ml再加入5ml水制成的对照液比较，不得更浓（0.5%）。”
2） 由于批准的质量标准中附2中杂质E和杂质F的化学结构式相同，此次备案申请中将更正杂质F的化学结构式。
3） 变更注册代理的地址为“北京市东城区东直门南大街1 号第23 层”。",2025-07-31,国家药品监督管理局药品审评中心,已备案
国备2025001753,中文：缬沙坦氢氯噻嗪片;英文/拉丁文：Valsartan and Hydrochlorothiazide Tablets,国药准字HJ20181070,中文名称：无;英文名称：Novartis Pharma Schweiz AG,"6343 Risch, Switzerland",中文名称：无;英文名称：Novartis Farma S.p.A.(I),"Via Provinciale Schito 131,80058 Torre Annunziata (NA), Italy",北京诺华制药有限公司,北京市昌平区永安路31号,变更制剂所用原料药缬沙坦的内控标准及检测方法，该变更对缬沙坦原料药及制剂质量无影响。,2025-07-15,国家药品监督管理局药品审评中心,已备案
国备2025001939,中文：门冬氨酸钾镁片;英文/拉丁文：Potassium Aspartate and Magnesium Aspartate Tablets,国药准字HJ20130595,中文名称：----;英文名称：Gedeon Richter Plc.,"Gyömrői út 19-21., Budapest, 1103, Hungary",中文名称：----;英文名称：Gedeon Richter Plc.,"Gyömrői út 19-21., Budapest, 1103, Hungary",吉瑞医药（中国）有限公司,中国（上海）自由贸易试验区泰谷路88号5层592室,根据说明书的内容，删除药盒标签（包装规格为50片/瓶）中“需在医生指导下服用。避免儿童使用。”的表述。根据药品注册标准和药品再注册批准通知书，统一说明书及标签中的【规格】表述。将说明书、药盒标签及瓶签中的【规格】“每片含有无水门冬氨酸镁0.140g（相当于11.8mg镁离子）和无水门冬氨酸钾0.158g（相当于36.2mg钾离子）”变更为“无水门冬氨酸钾0.158g与无水门冬氨酸镁0.140g”；将收集箱标签及铝塑板标签中的【规格】“每片含有无水门冬氨酸镁0.140g和无水门冬氨酸钾0.158g”变更为“无水门冬氨酸钾0.158g与无水门冬氨酸镁0.140g”。,2025-08-07,国家药品监督管理局药品审评中心,已备案
国备2025001717,中文：缬沙坦氢氯噻嗪片;英文/拉丁文：Valsartan and Hydrochlorothiazide Tablets,国药准字HJ20181069,中文名称：无;英文名称：Novartis Pharma Schweiz AG,"6343 Risch, Switzerland",中文名称：无;英文名称：Novartis Farma S.p.A.(I),"Via Provinciale Schito 131,80058 Torre Annunziata (NA), Italy",北京诺华制药有限公司,北京市昌平区永安路31号,变更制剂所用原料药缬沙坦的内控标准及检测方法，该变更对缬沙坦原料药及制剂的质量无影响。,2025-07-15,国家药品监督管理局药品审评中心,已备案
国备2025001737,中文：圣·约翰草提取物片;英文/拉丁文：Extract of St. John's Wort Tablets,国药准字ZJ20160009,中文名称：德国威玛舒培博士药厂;英文名称：Dr. Willmar Schwabe GmbH & Co. KG,"Willmar-Schwabe-Street 4, D-76227 Karlsruhe",中文名称：德国威玛舒培博士药厂;英文名称：Dr. Willmar Schwabe GmbH & Co. KG,"Willmar-Schwabe-Street 4, D-76227 Karlsruhe",森世海亚健康科技（上海）有限公司,上海市虹口区吴淞路218号30楼02B室,持有人在本品外包装标签上加印中文注册商标“威玛舒培博士®”。,2025-07-12,国家药品监督管理局药品审评中心,已备案
国备2025001854,中文：注射用阿莫西林钠舒巴坦钠;英文/拉丁文：Amoxicillin Sodium and Sulbactam Sodium for Injection,国药准字HJ20130529,中文名称：/;英文名称：Laboratorios Bago S.A.,"Bernardo de Irigoyen 248, Buenos Aires, Argentina",中文名称：/;英文名称：Laboratorios Bago S.A.,"St Ciudad de Necochea between St.Ciudad de Mar del Plata and Av Matienzo.Industrial Park La Rioja, Province of La Rioja, Argentina",意赛迪斯（上海）企业管理咨询有限公司,上海市浦东新区绿科路90号1幢401室F座,将本品有效期从“24个月”延长至“36个月”。对说明书中【有效期】项进行相应修订。,2025-07-30,国家药品监督管理局药品审评中心,已备案
国备2025001852,中文：注射用阿莫西林钠舒巴坦钠;英文/拉丁文：Amoxicillin Sodium and Sulbactam Sodium for Injection,国药准字HJ20130530,中文名称：/;英文名称：Laboratorios Bago S.A.,"Bernardo de Irigoyen 248, Buenos Aires, Argentina",中文名称：/;英文名称：Laboratorios Bago S.A.,"St Ciudad de Necochea between St.Ciudad de Mar del Plata and Av Matienzo.Industrial Park La Rioja, Province of La Rioja, Argentina",意赛迪斯（上海）企业管理咨询有限公司,上海市浦东新区绿科路90号1幢401室F座,将本品有效期从“24个月”延长至“36个月”。对说明书中【有效期】项进行相应修订。,2025-07-30,国家药品监督管理局药品审评中心,已备案
国备2025001764,中文：瑞舒伐他汀钙片;英文/拉丁文：Rosuvastatin Calcium Tablets,国药准字HJ20160611,中文名称：/;英文名称：AstraZeneca UK Limited,"1 Francis Crick Avenue, Cambridge Biomedical Campus, Cambridge, CB2 0AA, United Kingdom","中文名称：/;英文名称：IPR Pharmaceuticals, INCORPORATED","CARR 188 Lote 17, San Isidro Industrial Park, PO Box 1624, Canovanas, PR00729, Puerto Rico",阿斯利康投资（中国）有限公司,中国（上海）自由贸易试验区亮景路199号,本品进口小包装产品修订说明书安全性信息的补充申请已于2025年06月30日获得批准（通知书编号：2025B02961/62/63），此次根据已经批准的进口小包装产品说明书更新本品分包装产品的说明书。,2025-07-16,国家药品监督管理局药品审评中心,已备案
国备2025001763,中文：瑞舒伐他汀钙片;英文/拉丁文：Rosuvastatin Calcium Tablets,国药准字HJ20160545,中文名称：/;英文名称：AstraZeneca UK Limited,"1 Francis Crick Avenue, Cambridge Biomedical Campus, Cambridge, CB2 0AA, United Kingdom","中文名称：/;英文名称：IPR Pharmaceuticals, INCORPORATED","CARR 188 Lote 17, San Isidro Industrial Park, PO Box 1624, Canovanas, PR00729, Puerto Rico",阿斯利康投资（中国）有限公司,中国（上海）自由贸易试验区亮景路199号,本品进口小包装产品修订说明书安全性信息的补充申请已于2025年06月30日获得批准（通知书编号：2025B02961/62/63），此次根据已经批准的进口小包装产品说明书更新本品分包装产品的说明书。,2025-07-16,国家药品监督管理局药品审评中心,已备案
国备2025001762,中文：瑞舒伐他汀钙片;英文/拉丁文：Rosuvastatin Calcium Tablets,国药准字HJ20160546,中文名称：/;英文名称：AstraZeneca UK Limited,"1 Francis Crick Avenue, Cambridge Biomedical Campus, Cambridge, CB2 0AA, United Kingdom","中文名称：/;英文名称：IPR Pharmaceuticals, INCORPORATED","CARR 188 Lote 17, San Isidro Industrial Park, PO Box 1624, Canovanas, PR00729, Puerto Rico",阿斯利康投资（中国）有限公司,中国（上海）自由贸易试验区亮景路199号,本品进口小包装产品修订说明书安全性信息的补充申请已于2025年06月30日获得批准（通知书编号：2025B02961/62/63），此次根据已经批准的进口小包装产品说明书更新本品分包装产品的说明书。,2025-07-16,国家药品监督管理局药品审评中心,已备案
国备2025002019,中文：棕榈帕利哌酮酯注射液(3M);英文/拉丁文：Paliperidone Palmitate Injection (3M),国药准字HJ20180022,中文名称：无;英文名称：Janssen-Cilag International NV,"Turnhoutseweg 30, B-2340 Beerse, Belgium",中文名称：无;英文名称：Janssen Pharmaceutica N.V.,"Turnhoutseweg 30, B-2340 Beerse, Belgium",西安杨森制药有限公司,陕西省西安市高新区草堂科技产业基地草堂四路19号，陕西省西安市高新区高新五路4号汇诚国际17F,根据《中国药典》2025年版及药典实施公告2025年第32号文，申请将本品原注册标准中药典年份的文字性描述更新为2025年版药典年份，不涉及检验方法和限度的变更，注册标准其他内容不变。,2025-08-20,国家药品监督管理局药品审评中心,已备案
国备2025002018,中文：棕榈帕利哌酮酯注射液(3M);英文/拉丁文：Paliperidone Palmitate Injection (3M),国药准字HJ20180020,中文名称：无;英文名称：Janssen-Cilag International NV,"Turnhoutseweg 30, B-2340 Beerse, Belgium",中文名称：无;英文名称：Janssen Pharmaceutica N.V.,"Turnhoutseweg 30, B-2340 Beerse, Belgium",西安杨森制药有限公司,陕西省西安市高新区草堂科技产业基地草堂四路19号，陕西省西安市高新区高新五路4号汇诚国际17F,根据《中国药典》2025年版及药典实施公告2025年第32号文，申请将本品原注册标准中药典年份的文字性描述更新为2025年版药典年份，不涉及检验方法和限度的变更，注册标准其他内容不变。,2025-08-20,国家药品监督管理局药品审评中心,已备案
国备2025002057,中文：棕榈酸帕利哌酮注射液;英文/拉丁文：Paliperidone Palmitate Injection,国药准字HJ20160644,中文名称：无;英文名称：Janssen-Cilag International NV,"Turnhoutseweg 30,B-2340 Beerse, Belgium",中文名称：无;英文名称：Janssen Pharmaceutica N.V.,"Turnhoutseweg 30,B-2340 Beerse, Belgium",西安杨森制药有限公司,陕西省西安市高新区草堂科技产业基地草堂四路19号，陕西省西安市高新区高新五路4号汇诚国际17F,根据《中国药典》2025年版及药典实施公告2025年第32号文，申请将本品原注册标准中药典年份的文字性描述更新为2025年版药典年份，不涉及检验方法和限度的变更，注册标准其他内容不变。,2025-08-21,国家药品监督管理局药品审评中心,已备案
国备2025002056,中文：棕榈酸帕利哌酮注射液;英文/拉丁文：Paliperidone Palmitate Injection,国药准字HJ20160643,中文名称：无;英文名称：Janssen-Cilag International NV,"Turnhoutseweg 30,B-2340 Beerse, Belgium",中文名称：无;英文名称：Janssen Pharmaceutica N.V.,"Turnhoutseweg 30,B-2340 Beerse, Belgium",西安杨森制药有限公司,陕西省西安市高新区草堂科技产业基地草堂四路19号，陕西省西安市高新区高新五路4号汇诚国际17F,根据《中国药典》2025年版及药典实施公告2025年第32号文，申请将本品原注册标准中药典年份的文字性描述更新为2025年版药典年份，不涉及检验方法和限度的变更，注册标准其他内容不变。,2025-08-21,国家药品监督管理局药品审评中心,已备案
国备2025002055,中文：棕榈酸帕利哌酮注射液;英文/拉丁文：Paliperidone Palmitate Injection,国药准字HJ20160642,中文名称：无;英文名称：Janssen-Cilag International NV,"Turnhoutseweg 30,B-2340 Beerse, Belgium",中文名称：无;英文名称：Janssen Pharmaceutica N.V.,"Turnhoutseweg 30,B-2340 Beerse, Belgium",西安杨森制药有限公司,陕西省西安市高新区草堂科技产业基地草堂四路19号，陕西省西安市高新区高新五路4号汇诚国际17F,根据《中国药典》2025年版及药典实施公告2025年第32号文，申请将本品原注册标准中药典年份的文字性描述更新为2025年版药典年份，不涉及检验方法和限度的变更，注册标准其他内容不变。,2025-08-21,国家药品监督管理局药品审评中心,已备案
Y国备2025002017,中文：盐酸氟桂利嗪;英文/拉丁文：Flunarizine Hydrochloride,Y20190009088,中文名称：无;英文名称：Janssen Pharmaceutica NV,Turnhoutseweg 30，Belgium-2340 Beerse,中文名称：无;英文名称：Janssen Pharmaceutical Sciences Unlimited Company,"Little Island Industrial EST，Ireland-Little Island, Co. Cork",西安杨森制药有限公司,陕西省西安市高新区草堂科技产业基地草堂四路19号，陕西省西安市高新区高新五路4号汇诚国际17F,根据《中国药典》2025年版及药典实施公告2025年第32号文，申请将本品原注册标准中药典年份的文字性描述更新为2025年版药典年份，不涉及检验方法和限度的变更，注册标准其他内容不变。,2025-08-20,国家药品监督管理局药品审评中心,已备案
国备2025001775,中文：阿帕他胺片;英文/拉丁文：Apalutamide Tablets,国药准字HJ20200029,中文名称：无;英文名称：Janssen-Cilag International NV,"Turnhoutseweg 30,B-2340 Beerse,Belgium","中文名称：无;英文名称：Janssen Ortho,LLC；Catalent Pharma Solutions, LLC","State Road 933, Km 0.1, Mamey Ward, Gurabo, Puerto Rico 00778, USA;1100 Enterprise, Drive, Winchester, Kentucky (KY) 40391,USA",西安杨森制药有限公司,陕西省西安市高新区草堂科技产业基地草堂四路19号，陕西省西安市高新区高新五路4号汇诚国际17F,根据《中国药典》2025年版及药典实施公告2025年第32号文，申请将本品原注册标准中药典年份的文字性描述更新为2025年版药典年份，不涉及检验方法和限度的变更，注册标准其他内容不变。,2025-07-18,国家药品监督管理局药品审评中心,已备案
国备2025001712,中文：注射用六氟化硫微泡;英文/拉丁文：Sulphur Hexafluoride Microbubbles for Injection,国药准字HJ20171213,中文名称：---;英文名称：Bracco International B.V.,"Strawinskylaan 3051, 1077 ZX Amsterdam, the Netherlands",中文名称：---;英文名称：Bracco Suisse SA,"31, Route de la Galaise, CH-1228, Plan-Les-Ouates, Switzerland",博莱科医药科技（上海）有限公司,上海市浦东新区龙桂路121号7幢1层102室,根据2025年6月24日国家药监局最新批准的药品注册证书（证书编号：2025S01931）所附的本品进口药品说明书标签变更内容（增加子宫输卵管超声造影的新适应症），申请对本品境内分包装的药品说明书标签内容进行相应修订。因生产安排因素，申请在备案之日起6个月内对说明书和包装标签上相应信息进行更新。,2025-07-10,国家药品监督管理局药品审评中心,已备案
国备2025001851,中文： 恩考芬尼胶囊;英文/拉丁文： Encorafenib Capsules,国药准字HJ20250082,中文名称：---;英文名称： PIERRE FABRE MEDICAMENT,"Les Cauquillous, 81500 Lavaur, France",中文名称：---;英文名称：Ardena U.S. LLC,"14 Schoolhouse Road, Somerset, NJ, 08873-1213, United States",皮尔法伯（上海）医疗科技有限公司,上海市黄浦区汝南街63号404-58单元,"将制剂生产厂名称由“Catalent Pharma Solutions, LLC”更新为“Ardena U.S. LLC”，但实际生产地址无变化。",2025-07-30,国家药品监督管理局药品审评中心,已备案
Y国备2025001701,中文：盐酸沙丙蝶呤;英文/拉丁文：Sapropterin Dihydrochloride,Y20190000420,中文名称：因华生技制药股份有限公司;英文名称：InnoPharmax Inc.,台湾台北市内湖区瑞光路478巷22号9楼,中文名称：七星化学制药股份有限公司;英文名称：Seven Star Pharmaceutical Company,台湾新北市土城区福安街75号,杭州泰格医药科技股份有限公司,浙江省杭州市滨江区西兴街道聚工路19号8幢20层2001-2010室,本品注册代理，杭州泰格医药科技股份有限公司，地址由“浙江省杭州市滨江区江南大道618号东冠大厦1502-1室”变更为“浙江省杭州市滨江区西兴街道聚工路19号8幢20层2001-2010室”。,2025-07-09,国家药品监督管理局药品审评中心,已备案
国备2025002672,中文：异麦芽糖酐铁注射液;英文/拉丁文：Ferric Derisomaltose Injection,国药准字HJ20210005,中文名称：/;英文名称：Pharmacosmos A/S,Roervangsvej 30，DK-4300 Holbaek，Denmark,中文名称：/;英文名称：Wasserburger Arzneimittelwerk GmbH,"Herderstraβe 1, 2 und Molkerei-Bauer-Straβe 18 83512 Wasserburg Germany",精鼎医药研究开发（上海）有限公司,中国（上海）自由贸易试验区商城路506号10层ABC单元,1. 根据国家药监局关于实施2025年版《中华人民共和国药典》有关事宜的公告（2025年第32号）要求，将本品注册质量标准中引用中国药典的分析方法的药典版本变更为“中国药典2025年版”。,2025-10-12,国家药品监督管理局药品审评中心,已备案
国备2025001736,中文：甲磺酸雷沙吉兰片;英文/拉丁文：Rasagiline Mesylate Tablets,国药准字HJ20240043,中文名称：Alkem Laboratories Limited;英文名称：Alkem Laboratories Limited,"ALKEM HOUSE, Senapati Bapat Marg, Lower Parel, Mumbai- 400 013, Maharashtra, India.",中文名称：Alkem Laboratories Limited;英文名称：Alkem Laboratories Limited,"Plot No: 167/2, 164, 165/1, 165/2, 165/3, Mahatma Gandhi Udyog Nagar, Village-Dabhel, Daman-396 210, INDIA",中诺凯琳健康产业（海南）有限公司,海南省澄迈县老城镇海南生态软件园沃克公园C8822-5F,变更境外生产药品注册代理机构,2025-07-12,国家药品监督管理局药品审评中心,已备案
国备2025001748,中文：甲磺酸加诺沙星片;英文/拉丁文：Garenoxacin Mesilate Tablets,国药准字HJ20190043,"中文名称：————;英文名称：FUJIFILM Toyama Chemical Co., Ltd.","14-1, Kyobashi 2-chome, Chuo-ku, Tokyo, Japan","中文名称：————;英文名称：Toyama Factory, FUJIFILM Toyama Chemical Co., Ltd.","4-1, Shimo-Okui 2-chome, Toyama-shi, Toyama, Japan",北京亦度正康健康科技有限公司,北京市丰台区广安路9号院5号楼9层901,分包装用大包装申请：新增本品的大包装规格（6片/板，1200板/箱与10片/板，1200板/箱），供深圳万乐药业有限公司分包装生产使用。,2025-07-15,国家药品监督管理局药品审评中心,已备案
国备2025001711,中文：环索奈德吸入气雾剂;英文/拉丁文：Ciclesonide Inhalation Aerosol,国药准字HJ20250035,中文名称：*;英文名称：Covis Pharma GmbH,"Grafenauweg 12 Zug, Zug Switzerland, 6300",中文名称：*;英文名称：Kindeva Drug Delivery Limited,"Derby Road Loughborough, United Kingdom, LE11 5SF",武汉人福康诚医药有限公司,武汉市东湖新技术开发区佳园路9号同亨大厦9层01号,"1 增加大包装规格：600罐/箱，大包装带标签。
2 在说明书标题上方的左角和右角分别增加核准日期和注册商标。
3 在说明书的最后一页补充环索奈德吸入气雾剂的批准文号，增加境内包装企业的信息，同时把境内联系人改为境内责任人。
4 在外标签上增加【境内包装企业】的名称和地址，补充药品批准文号，增加注册商标，把境内联系人改为境内责任人。
5 在内标签上增加注册商标。",2025-07-10,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
Y国备2025001777,中文： 碳酸氢钠;英文/拉丁文： Sodium bicarbonate,Y20190000236,中文名称：Solvay Peroxythai Limited;英文名称：Solvay Peroxythai Limited,"1, I-3A ROAD, TAMBOL MAP TA PHUT, AMPHUR MUANG, RAYONG 21150, THAILAND",中文名称：Solvay Peroxythai Limited;英文名称：Solvay Peroxythai Limited,"1, I-3A ROAD, TAMBOL MAP TA PHUT, AMPHUR MUANG, RAYONG 21150, THAILAND",北京震意医药科技有限公司,北京市朝阳区大鲁店文化街16号3幢2层2057,包装规格从“25kg；500-1250kg”修订为“25kg；500kg；1000kg；1100kg；1200kg”。,2025-07-18,国家药品监督管理局药品审评中心,已备案
国备2025002059,中文：托吡酯胶囊;英文/拉丁文：Topiramate Capsules,国药准字HJ20140023,中文名称：无;英文名称：Janssen-Cilag NV,"Antwerpseweg 15-17, B-2340 Beerse, Belgium",中文名称：无;英文名称：Janssen-Ortho LLC,"State Road 933 KM 0.1, Mamey Ward, Gurabo, Puerto Rico 00778",西安杨森制药有限公司,陕西省西安市高新区草堂科技产业基地草堂四路19号，陕西省西安市高新区高新五路4号汇诚国际17F,根据《中国药典》2025年版及药典实施公告2025年第32号文，申请将本品原注册标准中药典年份的文字性描述更新为2025年版药典年份，不涉及检验方法和限度的变更，注册标准其他内容不变。,2025-08-21,国家药品监督管理局药品审评中心,已备案
国备2025002058,中文：托吡酯胶囊;英文/拉丁文：Topiramate Capsules,国药准字HJ20140022,中文名称：无;英文名称：Janssen-Cilag NV,"Antwerpseweg 15-17, B-2340 Beerse, Belgium",中文名称：无;英文名称：Janssen-Ortho LLC,"State Road 933 KM 0.1, Mamey Ward, Gurabo, Puerto Rico 00778",西安杨森制药有限公司,陕西省西安市高新区草堂科技产业基地草堂四路19号，陕西省西安市高新区高新五路4号汇诚国际17F,根据《中国药典》2025年版及药典实施公告2025年第32号文，申请将本品原注册标准中药典年份的文字性描述更新为2025年版药典年份，不涉及检验方法和限度的变更，注册标准其他内容不变。,2025-08-21,国家药品监督管理局药品审评中心,已备案
Y国备2025002022,中文：伊曲康唑小丸;英文/拉丁文：Itraconazole Beads,Y20170002299,中文名称：无;英文名称：Janssen-Cilag NV,"Antwerpseweg 15-17, B-2340 Beerse, Belgium",中文名称：无;英文名称：Janssen Pharmaceutica NV,"Lammerdries 55, Olen, 2250, Belgium",西安杨森制药有限公司,陕西省西安市高新区草堂科技产业基地草堂四路19号，陕西省西安市高新区高新五路4号汇诚国际17F,根据《中国药典》2025年版及药典实施公告2025年第32号文，申请将本品原注册标准中药典年份的文字性描述更新为2025年版药典年份，不涉及检验方法和限度的变更，注册标准其他内容不变。,2025-08-20,国家药品监督管理局药品审评中心,已备案
国备2025002021,中文：棕榈帕利哌酮酯注射液(3M);英文/拉丁文：Paliperidone Palmitate Injection (3M),国药准字HJ20180023,中文名称：无;英文名称：Janssen-Cilag International NV,"Turnhoutseweg 30, B-2340 Beerse, Belgium",中文名称：无;英文名称：Janssen Pharmaceutica N.V.,"Turnhoutseweg 30, B-2340 Beerse, Belgium",西安杨森制药有限公司,陕西省西安市高新区草堂科技产业基地草堂四路19号，陕西省西安市高新区高新五路4号汇诚国际17F,根据《中国药典》2025年版及药典实施公告2025年第32号文，申请将本品原注册标准中药典年份的文字性描述更新为2025年版药典年份，不涉及检验方法和限度的变更，注册标准其他内容不变。,2025-08-20,国家药品监督管理局药品审评中心,已备案
国备2025002020,中文：棕榈帕利哌酮酯注射液(3M);英文/拉丁文：Paliperidone Palmitate Injection (3M),国药准字HJ20180021,中文名称：无;英文名称：Janssen-Cilag International NV,"Turnhoutseweg 30, B-2340 Beerse, Belgium",中文名称：无;英文名称：Janssen Pharmaceutica N.V.,"Turnhoutseweg 30, B-2340 Beerse, Belgium",西安杨森制药有限公司,陕西省西安市高新区草堂科技产业基地草堂四路19号，陕西省西安市高新区高新五路4号汇诚国际17F,根据《中国药典》2025年版及药典实施公告2025年第32号文，申请将本品原注册标准中药典年份的文字性描述更新为2025年版药典年份，不涉及检验方法和限度的变更，注册标准其他内容不变。,2025-08-20,国家药品监督管理局药品审评中心,已备案
