备案号,药品通用名称,药品批准文号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,代理机构,代理机构地址,备案内容,备案日期,备案机关,备注,注
国备2025002865,中文：京都念慈菴蜜炼川贝枇杷膏;英文/拉丁文：---,ZC20160006,中文名称：京都念慈菴总厂有限公司;英文名称：NIN JIOM MEDICINE MANUFACTORY (HONG KONG) LIMITED,香港新界荃湾德士古道256-264号德士古道工业中心A座4楼、5楼、12楼、14楼、16楼,中文名称：京都念慈菴总厂有限公司;英文名称：NIN JIOM MEDICINE MANUFACTORY (HONG KONG) LIMITED,香港新界元朗元朗工业邨宏利街50号京都念慈菴中心,慈恩医药（深圳）有限公司,深圳市福田区福保街道石厦北二街西路新天世纪商务中心第一栋A座31层3102号房,申请江门敬记塑胶厂有限公司生产的口服液体药用聚丙烯黑色瓶盖（登记号：B20200001205）作为“上市制剂使用的包材”,2025-11-06,国家药品监督管理局药品审评中心,已备案
国备2025002933,中文：注射用替考拉宁;英文/拉丁文：Teicoplanin for Injection,国药准字HJ20160586国药准字HJ20160587,中文名称：不适用;英文名称：Sanofi S.r.l.,"Viale Luigi Bodio, 37/b-20158 Milano, Italy",中文名称：不适用;英文名称：Sanofi S.r.l.,"Via VALCANELLO, 4-03012 ANAGNI (FROSINONE), ITALY",赛诺菲（中国）投资有限公司,北京市朝阳区建国路112号7层,申请在赛诺菲（北京）制药有限公司继续分包装本品：装盒、装说明书，分包装规格为：1瓶/盒（另附1安瓿溶剂3ml）。,2025-11-14,国家药品监督管理局药品审评中心,已备案
Y国备2025002916,中文：非诺贝特;英文/拉丁文：Fenofibrate,Y20220000577,中文名称：----;英文名称：IOL Chemicals and Pharmaceuticals Limited,"Village Fatehgarh Channa, Mansa Road(Trident Complex), Barnala-148101, Punjab, India",中文名称：---;英文名称：IOL Chemicals and Pharmaceuticals Limited,"Village Fatehgarh Channa, Mansa Road(Trident Complex), Barnala-148101, Punjab, India",杭州铭辰医药有限公司,浙江省杭州市西湖区三墩镇同人精华大厦1号楼1316室、1217室,"本品有效期由36个月延长至48个月；
本品标签样稿上增加“容器编号”字样。",2025-11-13,国家药品监督管理局药品审评中心,已备案
国备2025002902,中文：普瑞巴林胶囊;英文/拉丁文：Pregabalin Capsules,国药准字HJ20230098,中文名称：-------;英文名称：Dr. Reddy’s Laboratories Limited,"Devunipalavalasa (V), Ranasthalam (M), Srikakulam District-532409 Andhra Pradesh, India.",中文名称：;英文名称：,,沐邦（北京）医药科技有限公司,北京市朝阳区安慧东里15号楼1层11号,境外持有人Dr. Reddy’s Laboratories Limited指定中国境内责任人沐邦（北京）医药科技有限公司办理普瑞巴林胶囊注册代理机构变更事宜。,2025-11-12,国家药品监督管理局药品审评中心,已备案
国备2025002927,中文：枸橼酸西地那非片;英文/拉丁文：Sildenafil Citrate Tablets,国药准字HJ20250096,中文名称：/;英文名称：HETERO LABS LIMITED,"UNIT-V, SY.NO. 439, 440, 441 & 458, TSIIC FORMULATION SEZ, POLEPALLE VILLAGE, JADCHERLA MANDAL, MAHABUBNAGAR DISTRICT, PINCODE 509301, TELANGANA STATE, INDIA",中文名称：/;英文名称：HETERO LABS LIMITED,"UNIT-V, SY.NO. 439, 440, 441 & 458, TSIIC FORMULATION SEZ, POLEPALLE VILLAGE, JADCHERLA MANDAL, MAHABUBNAGAR DISTRICT, PINCODE 509301, TELANGANA STATE, INDIA",熙德隆药业（北京）有限公司,北京市朝阳区望京东园四区6号楼27层2701号05,"1.内标签修订内容：增加“Hetero”和“熙德隆”Logo、生产许可证号、药品英文名称，优化排版；
2.包装盒修订内容：①增加“一致性评价”标识、中英文商标名称“熙达飞®”和“PONAFIL®”、生产许可证号、物料代码、“Hetero”和“熙德隆”Logo，“药品识别码，序列号，药品追溯码，支付宝扫一扫”并印药品追溯码、药品识别码和序列号；②【贮藏】项下增加“请将本品放在儿童不能接触的地方。”文字描述；③完善批准文号，并优化排版；
3.说明书修订内容：①完善核准日期、执行标准和批准文号；②增加“一致性评价”标识、中英文商标名称“熙达飞®”和“PONAFIL®”、物料代码和条形码、“Hetero”Logo；③【贮藏】项下增加“请将本品放在儿童不能接触的地方。”文字描述；④删除【境内联系人】，增加【境内责任人】信息。",2025-11-13,国家药品监督管理局药品审评中心,已备案
Y国备2025002951,中文：熊去氧胆酸;英文/拉丁文：Ursodeoxycholic acid,Y20190000007,中文名称：ICE S.P.A.;英文名称：ICE S.P.A.,"VIA NOVI, 78 15060-BASALUZZO(AL)",中文名称：ICE S.P.A.;英文名称：ICE S.P.A.,"VIA NOVI, 78 15060-BASALUZZO(AL)",杭州煌龙医药科技有限公司,浙江省杭州市富阳区银湖街道富闲路9号银湖创新中心7号3层310室,本品中间体12-酮基鹅去氧胆酸（12KCHENO）、鹅去氧胆酸(CDCA)、7-酮基胆石酸(7K-LCA)和熊去氧胆酸粗品（UDCA12）的最长保存时间延长至24个月。,2025-11-15,国家药品监督管理局药品审评中心,已备案
国备2025002913,中文：注射用培妥罗凝血素α;英文/拉丁文：Turoctocog alfa pegol for injection,国药准字SJ20240043,中文名称：丹麦诺和诺德公司;英文名称：Novo Nordisk A/S,"Novo Alle, DK-2880 Bagsvaerd, Denmark",中文名称：丹麦诺和诺德公司;英文名称：Novo Nordisk A/S,"Hagedornsvej 1, DK-2820 Gentofte, Denmark",诺和诺德（中国）制药有限公司,天津经济技术开发区南海路,制剂的次级包材铝塑组合盖的供应商由Novo Nordisk A/S变更为Braunform GmbH，并相应在制造与检定规程中更新铝塑组合盖的供应商与质量标准描述。,2025-11-20,国家药品监督管理局药品审评中心,已备案
国备2025002912,中文：注射用培妥罗凝血素α;英文/拉丁文：Turoctocog alfa pegol for injection,国药准字SJ20240042,中文名称：丹麦诺和诺德公司;英文名称：Novo Nordisk A/S,"Novo Alle, DK-2880 Bagsvaerd, Denmark",中文名称：丹麦诺和诺德公司;英文名称：Novo Nordisk A/S,"Hagedornsvej 1, DK-2820 Gentofte, Denmark",诺和诺德（中国）制药有限公司,天津经济技术开发区南海路,制剂的次级包材铝塑组合盖的供应商由Novo Nordisk A/S变更为Braunform GmbH，并相应在制造与检定规程中更新铝塑组合盖的供应商与质量标准描述。,2025-11-20,国家药品监督管理局药品审评中心,已备案
Y国备2025002997,中文：氢氯噻嗪;英文/拉丁文：Hydrochlorothiazide,Y20200001437,中文名称：无;英文名称：TAPI Croatia Industries Ltd.,"Prudnicka cesta 54, 10291 Prigorje Brdovecko, Croatia",中文名称：无;英文名称：TAPI Croatia Industries Ltd.,"Prudnicka cesta 54, 10291 Prigorje Brdovecko, Croatia",泰佩（北京）医药科技有限公司,北京市朝阳区建国路91号院9号楼8层807单元,增加起始物料供应商，增加中间体供应商，均不改变合成路线，且不影响最终产品质量。,2025-11-21,国家药品监督管理局药品审评中心,已备案
国备2025002942,中文：枸橼酸西地那非片;英文/拉丁文：Sildenafil Citrate Tablets,国药准字HJ20250093,中文名称：/;英文名称：HETERO LABS LIMITED,"UNIT-V, SY.NO.439, 440, 441 & 458, TSIIC FORMULATION SEZ, POLEPALLE VILLAGE, JADCHERLA MANDAL, MAHABUBNAGAR DISTRICT, PINCODE 509301,TELANGANA STATE,INDIA",中文名称：/;英文名称：HETERO LABS LIMITED,"UNIT-V, SY.NO.439, 440, 441 & 458, TSIIC FORMULATION SEZ, POLEPALLE VILLAGE, JADCHERLA MANDAL, MAHABUBNAGAR DISTRICT, PINCODE 509301,TELANGANA STATE,INDIA",亚宝药业集团股份有限公司,山西省运城市芮城县富民路43号,1、说明书修订内容：增加注册商标、药品代码条形码；完善执行标准、批准文号和核准日期信息；变更包装规格，增加8片/板，1板/盒；变更【境内联系人】为【境内责任人】；优化排版。 2、铝箔内标签修订内容：增加注册商标、警示语、批准文号、生产许可证号、药品上市许可持有人、药品英文名称，删除了生产日期；优化排版。 3、包装盒标签修订内容：增加物料代码、注册商标、警示语、企业Logo、一致性评价标识、生产许可证号、境内责任人、药品识别码、 序列号 、药品追溯码 、支付宝扫一扫，【上市许可持有人】和【生产企业】合并，并将其项下改为“名称”和“地址”；完善批准文号；优化排版。,2025-11-14,国家药品监督管理局药品审评中心,已备案
国备2025002925,中文：注射用阿替普酶;英文/拉丁文：Alteplase for Injection,国药准字SJ20160055,中文名称：/;英文名称：Boehringer Ingelheim Pharma GmbH & Co. KG,"Binger Strasse 173, 55216 Ingelheim am Rhein, Germany",中文名称：/;英文名称：Boehringer Ingelheim Pharma GmbH & Co. KG,"Birkendorfer Strasse 65, 88397 Biberach, Germany",勃林格殷格翰(中国)投资有限公司,中国（上海）自由贸易试验区李时珍路257号1号楼,"进口注册质量标准（JS20240053）中参考 “中国药典 2020 年版” 变更为 “中国药典 2025 年版""（与备案编号为“国备2025002242”的公示内容相同，本次仅更正备案信息中50mg规格产品的批准文号为“国药准字SJ20160055“）",2025-11-13,国家药品监督管理局药品审评中心,已备案
国备2025002926,中文：注射用阿替普酶;英文/拉丁文：Alteplase for Injection,国药准字SJ20160055,中文名称：/;英文名称：Boehringer Ingelheim Pharma GmbH & Co. KG,"Binger Strasse 173, 55216 Ingelheim am Rhein, Germany",中文名称：/;英文名称：Boehringer Ingelheim Pharma GmbH & Co. KG,"Birkendorfer Strasse 65, 88397 Biberach, Germany",勃林格殷格翰(中国)投资有限公司,中国（上海）自由贸易试验区李时珍路257号1号楼,新增合同实验室组织A&M Stabtest作为无菌注射用水（阿替普酶的溶剂）放行检测的附加检测场所。（与备案编号为“国备2025001700”的公示内容相同，本次仅更正备案信息中50mg规格产品的批准文号为“国药准字SJ20160055“）,2025-11-13,国家药品监督管理局药品审评中心,已备案
国备2025002924,中文：注射用阿替普酶;英文/拉丁文：Alteplase for Injection,国药准字SJ20160055,中文名称：/;英文名称：Boehringer Ingelheim Pharma GmbH & Co. KG,"Binger Strasse 173, 55216 Ingelheim am Rhein, Germany",中文名称：/;英文名称：Boehringer Ingelheim Pharma GmbH & Co. KG,"Birkendorfer Strasse 65, 88397 Biberach, Germany",勃林格殷格翰(中国)投资有限公司,中国（上海）自由贸易试验区李时珍路257号1号楼,新增委托检测方SGS Société Générale de Surveillance SA Laboratoire de Plan-Ies-Ouates（SGS）作为本品原液鉴别N-端测序新的检测场所，并更新检测方法及相应技术文件。（与备案编号为“国备2025000538”的公示内容相同，本次仅更正备案信息中50mg规格产品的批准文号为“国药准字SJ20160055“）,2025-11-13,国家药品监督管理局药品审评中心,已备案
国备2025002921,中文：磷酸西格列汀片;英文/拉丁文：Sitagliptin Phosphate Tablets,国药准字HJ20233151,中文名称：----;英文名称：Dr. Reddy's Laboratories Limited,"FTO-SEZ, Process Unit-01, Survey No's : 57 to 59, 60, 62 &72, Sector No: 9 to 14 & 17 to 20, Devunipalavalasa (V), Ranasthalam (M), Srikakulam District-532409 Andhra Pradesh, India.",中文名称：----;英文名称：Dr. Reddy's Laboratories Limited,"FTO-SEZ, Process Unit-01, Survey No's : 57 to 59, 60, 62 &72, Sector No: 9 to 14 & 17 to 20, Devunipalavalasa (V), Ranasthalam (M), Srikakulam District-532409 Andhra Pradesh, India.",瑞迪博士（北京）药业有限公司,北京市朝阳区建国路91号院8号楼15层1509单元,将磷酸西格列汀片质量标准中的引用通则由“中国药典2020年版四部”升级为“中国药典2025年版四部”。,2025-11-13,国家药品监督管理局药品审评中心,已备案
国备2025002920,中文：磷酸西格列汀片;英文/拉丁文：Sitagliptin Phosphate Tablets,国药准字HJ20233150,中文名称：----;英文名称：Dr. Reddy's Laboratories Limited,"FTO-SEZ, Process Unit-01, Survey No's : 57 to 59, 60, 62 &72, Sector No: 9 to 14 & 17 to 20, Devunipalavalasa (V), Ranasthalam (M), Srikakulam District-532409 Andhra Pradesh, India.",中文名称：----;英文名称：Dr. Reddy's Laboratories Limited,"FTO-SEZ, Process Unit-01, Survey No's : 57 to 59, 60, 62 &72, Sector No: 9 to 14 & 17 to 20, Devunipalavalasa (V), Ranasthalam (M), Srikakulam District-532409 Andhra Pradesh, India.",瑞迪博士（北京）药业有限公司,北京市朝阳区建国路91号院8号楼15层1509单元,将磷酸西格列汀片质量标准中的引用通则由“中国药典2020年版四部”升级为“中国药典2025年版四部”。,2025-11-13,国家药品监督管理局药品审评中心,已备案
国备2025002922,中文：玛巴洛沙韦片;英文/拉丁文：Baloxavir Marboxil Tablets,国药准字HJ20210028,中文名称：N/A;英文名称：Roche Pharma (Schweiz) AG,"Grenzacherstrasse 124, 4058 Basel, Switzerland","中文名称：N/A;英文名称：1）Shionogi Pharma Co., Ltd.；2）Avara Pharmaceutical Technologies, Inc.","1）2-5-1, Mishima, Settsu, Osaka 566-0022, Japan；2）3300 Marshall Avenue,Norman, Oklahoma (OK) 73072, USA",罗氏（中国）投资有限公司,中国（上海）自由贸易试验区龙东大道1100号4号楼,新增玛巴洛沙韦片40mg大包装的包装规格：82000片/桶,2025-11-13,国家药品监督管理局药品审评中心,已备案
国备2025002940,中文：枸橼酸西地那非片;英文/拉丁文：Sildenafil Citrate Tablets,国药准字HJ20250094,中文名称：/;英文名称：HETERO LABS LIMITED,"UNIT-V, SY.NO.439, 440, 441 & 458, TSIIC FORMULATION SEZ, POLEPALLE VILLAGE, JADCHERLA MANDAL, MAHABUBNAGAR DISTRICT, PINCODE 509301,TELANGANA STATE,INDIA",中文名称：/;英文名称：HETERO LABS LIMITED,"UNIT-V, SY.NO.439, 440, 441 & 458, TSIIC FORMULATION SEZ, POLEPALLE VILLAGE, JADCHERLA MANDAL, MAHABUBNAGAR DISTRICT, PINCODE 509301,TELANGANA STATE,INDIA",亚宝药业集团股份有限公司,山西省运城市芮城县富民路43号,"1、说明书修订内容：增加注册商标、药品代码条形码；完善执行标准、批准文号和核准日期信息；变更包装规格，增加8片/板，1板/盒；变更【境内联系人】为【境内责任人】；优化排版。
 2、铝箔内标签修订内容：增加注册商标、警示语、批准文号、生产许可证号、药品上市许可持有人、药品英文名称，删除了生产日期；优化排版。 
3、包装盒标签修订内容：增加物料代码、注册商标、警示语、企业Logo、一致性评价标识、生产许可证号、境内责任人、药品识别码、 序列号 、药品追溯码 、支付宝扫一扫，【上市许可持有人】和【生产企业】合并，并将其项下改为“名称”和“地址”；完善批准文号；优化排版。",2025-11-14,国家药品监督管理局药品审评中心,已备案
国备2025002941,中文：枸橼酸西地那非片;英文/拉丁文：Sildenafil Citrate Tablets,国药准字HJ20250095,中文名称：/;英文名称：HETERO LABS LIMITED,"UNIT-V, SY.NO.439, 440, 441 & 458, TSIIC FORMULATION SEZ, POLEPALLE VILLAGE, JADCHERLA MANDAL, MAHABUBNAGAR DISTRICT, PINCODE 509301,TELANGANA STATE,INDIA",中文名称：/;英文名称：HETERO LABS LIMITED,"UNIT-V, SY.NO.439, 440, 441 & 458, TSIIC FORMULATION SEZ, POLEPALLE VILLAGE, JADCHERLA MANDAL, MAHABUBNAGAR DISTRICT, PINCODE 509301,TELANGANA STATE,INDIA",亚宝药业集团股份有限公司,山西省运城市芮城县富民路43号,"1、说明书修订内容：增加注册商标、药品代码条形码；完善执行标准、批准文号和核准日期信息；变更包装规格，增加8片/板，1板/盒；变更【境内联系人】为【境内责任人】；优化排版。
2、铝箔内标签修订内容：增加注册商标、警示语、批准文号、生产许可证号、药品上市许可持有人、药品英文名称，删除了生产日期；优化排版。
3、包装盒标签修订内容：增加物料代码、注册商标、警示语、企业Logo、一致性评价标识、生产许可证号、境内责任人、药品识别码、 序列号 、药品追溯码 、支付宝扫一扫，【上市许可持有人】和【生产企业】合并，并将其项下改为“名称”和“地址”；完善批准文号；优化排版。",2025-11-14,国家药品监督管理局药品审评中心,已备案
