备案号,药品通用名称,药品批准文号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,代理机构,代理机构地址,备案内容,备案日期,备案机关,备注,注
国备2025001181,中文：阿贝西利片;英文/拉丁文：Abemaciclib Tablets,国药准字HJ20200069,中文名称：----;英文名称：Eli Lilly Nederland B.V.,"Papendorpseweg 83, 3528BJ Utrecht, The Netherlands",中文名称：----;英文名称：Lilly del Caribe Inc.,"12.6 KM 65th Infantry Road, Carolina, Puerto Rico 00985",礼来苏州制药有限公司,苏州工业园区方中街109号,备案本品制剂相关药学变更，同时相应更新本品生产工艺信息表：1.在已获批的生产场地新增制剂生产线。2.新增预混合设备，以及继发变更。,2025-05-24,国家药品监督管理局药品审评中心,已备案
国备2025001392,中文：阿仑膦酸钠片;英文/拉丁文：Alendronate Sodium Tablets,国药准字HJ20160100,中文名称：不适用;英文名称：N.V. Organon,"Kloosterstraat 6, 5349 AB Oss, The Netherlands",中文名称：不适用;英文名称：Savio Industrial S.r.L,"Via Emilia 21 PAVIA 27100, Italy",欧加隆（上海）医药科技有限公司,中国（上海）自由贸易试验区东育路255弄4号A栋5层503单元（名义楼层，实际楼层4层）,延长本品的有效期，由24个月延长至36个月。,2025-06-12,国家药品监督管理局药品审评中心,已备案
国备2025001066,中文：乙型肝炎病毒 丙型肝炎病毒 人类免疫缺陷病毒(1+2型)核酸检测试剂盒（PCR-荧光法）;英文/拉丁文：cobas MPX,国药准字SJ20220014,"中文名称：/;英文名称：Roche Molecular Systems, Inc.","1080 US Highway 202 South Branchburg, NJ 08876, United States","中文名称：/;英文名称：Roche Molecular Systems, Inc.","1080 US Highway 202 South Branchburg, NJ 08876, United States",罗氏诊断产品（上海）有限公司,中国（上海）自由贸易试验区希雅路330号7号厂房第二层I部位,根据国家药监局关于《境外药品上市许可持有人指定境内责任人管理暂行规定》的公告（2024年第137号），在中文说明书中增加“境内责任人”信息；我们将于7月1日后生产的产品中使用更新“境内责任人”信息的产品说明书；对产品标签进行微小修订。,2025-05-20,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第437号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025001074,中文： 比卡鲁胺片;英文/拉丁文： Bicalutamide Tablets,国药准字HJ20181035,中文名称：/;英文名称：ASTRAZENECA UK LIMITED,"1 FRANCIS CRICK AVENUE, CAMBRIDGE, CB2 0AA, UNITED KINDOM",中文名称：/;英文名称：CORDEN PHARMA GMBH,"OTTO HAHN STRASSE, PLANKSTADT, D-68723, GERMANY",阿斯利康投资（中国）有限公司,中国（上海）自由贸易试验区亮景路199号,"根据比卡鲁胺片150mg进口小包装产品2025年4月30日的备案内容（备案号：国备2025000919），更新本品150mg国内分包装产品的相应信息。具体更新内容如下：
 1. 更新本品国内分包装产品上市许可持有人名称和注册地址，由“AstraZeneca UK Limited, 600 Capability Green, Luton, LU1 3LU, United Kingdom”变更为“ASTRAZENECA UK LIMITED, 1 FRANCIS CRICK AVENUE, CAMBRIDGE, CB2 0AA, UNITED KINGDOM”。仅上市许可持有人注册地址发生改变，实际持有人未发生变更。同时更新说明书和标签相应内容。
2. 更新生产企业地址描述，由“OTTO-HAHN-STRASSE, PLANKSTADT, D-68723, GERMANY”变更为“OTTO HAHN STRASSE, PLANKSTADT, D-68723, GERMANY”。实际生产企业地址未发生改变。同时更新说明书和标签相应内容。 
3. 对说明书中标题、【临床药理】、【贮藏】、【执行标准】、【上市许可持有人】和【分包装厂】等格式进行规范修改，同时更新标签相应内容。",2025-05-20,国家药品监督管理局药品审评中心,已备案
国备2025001183,中文：雷珠单抗注射液;英文/拉丁文：Ranibizumab Injections,国药准字SJ20181010,中文名称：不适用;英文名称：Novartis Pharma Schweiz AG,"6343 Risch, Switzerland",中文名称：不适用;英文名称：Novartis Manufacturing NV,"Rijksweg 14, 2870 Puurs-Sint-Amands, Belgium",北京诺华制药有限公司,北京市昌平区永安路31号,"1.本品制剂的生产、质量控制检测、初级和次级包装、放行场所的名称和地址发生变更， 名称由“S.A.Alcon-Couvreur N.V.”变更为“Novartis Manufacturing NV”，地址由“Rijksweg 14, B 2870 Puurs, Belgium”变更为“Rijksweg 14, 2870 Puurs-Sint-Amands, Belgium”（仅为行政变更， 实际场所不变），相应更新药学研究资料 3.2.P.3.1。
2. 根据药品注册批件，将外标签中“上市许可持有人”，“生产企业”，“包装厂”中国家名称由中文改为英文。与批件中描述保持一致。
3. 根据批件及外标签对内标签的规格描述及产品英文名的大小写进行变更， 使描述与批件及外标签一致。无实质变更。
4. 根据国家药监局2024年11月13日发布的《境外药品上市许可持有人指定境内责任人管理暂行规定》及药审中心于2025年5月9日发布的共性问题问答，将说明书进行相应更新。",2025-05-24,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第437号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025001131,中文：盐酸胺碘酮片;英文/拉丁文：Amiodarone Hydrochloride Tablets,进口小包装：国药准字HJ20181050 进口大包装：国药准字HJ20181243,中文名称：/;英文名称：Sanofi Winthrop Industrie,"82 avenue Raspail, 94250 Gentilly, France",中文名称：/;英文名称：Sanofi Winthrop Industrie,"1 rue de la Vierge, AMBARES ET LAGRAVE, 33565 Carbon Blanc Cedex, France",赛诺菲（中国）投资有限公司,北京市朝阳区建国路112号7层,根据现行版欧洲药典11.7，变更本品所用盐酸胺碘酮原料药的内控标准的方法（氯化物鉴别采用（a）法，有关物质HPLC方法采用梯度洗脱，干燥失重删除真空干燥的压力设定）；并将之前作为特定杂质控制的杂质A、B、E和F变更为非特定杂质，限度由原不得过0.2%变更为限度不得过0.10%。同时更新涉及到的CTD资料相关章节3.2.S.2.3杂质、3.2.S.4.1质量标准、3.2.S.4.2分析方法和3.2.S.4.4批分析。,2025-05-23,国家药品监督管理局药品审评中心,已备案
国备2025001812,中文：达沙替尼片;英文/拉丁文：Dasatinib Tablets,国药准字HJ20240085,中文名称：无;英文名称：Dr. Reddy's Laboratories Limited,"Formulation Unit-VII, Plot Nos. P1 to P9, Phase-III, VSEZ, Duvvada, Visakhapatnam District 530046, Andhra Pradesh, India",中文名称：无;英文名称：Dr. Reddy's Laboratories Limited,"Formulation Unit-VII, Plot Nos. P1 to P9, Phase-III, VSEZ, Duvvada, Visakhapatnam District 530046, Andhra Pradesh, India",昆山龙灯瑞迪制药有限公司,江苏省昆山开发区黄浦江中路2158号,本品36个月稳定性数据结果符合注册标准和稳定性考察方案的要求，现将本品的有效期由“24个月”变更为“36个月”。,2025-07-24,国家药品监督管理局药品审评中心,已备案
国备2025001813,中文：达沙替尼片;英文/拉丁文：Dasatinib Tablets,国药准字HJ20240086,中文名称：无;英文名称：Dr. Reddy's Laboratories Limited,"Formulation Unit-VII, Plot Nos. P1 to P9, Phase-III, VSEZ, Duvvada, Visakhapatnam District 530046, Andhra Pradesh, India",中文名称：无;英文名称：Dr. Reddy's Laboratories Limited,"Formulation Unit-VII, Plot Nos. P1 to P9, Phase-III, VSEZ, Duvvada, Visakhapatnam District 530046, Andhra Pradesh, India",昆山龙灯瑞迪制药有限公司,江苏省昆山开发区黄浦江中路2158号,本品36个月稳定性数据结果符合注册标准和稳定性考察方案的要求，现将本品有效期由“24个月”变更为“36个月”。,2025-07-24,国家药品监督管理局药品审评中心,已备案
国备2025001090,中文：枸橼酸西地那非片;英文/拉丁文：Sildenafil Citrate Tablets,国药准字HJ20210069,中文名称：----;英文名称：Aurobindo Pharma Limited,"Unit-VII, SEZ, TSIIC, Plot No. S1, Survey No’s: 411/P, 425/P,434/P, 435/P & 458/P, Green Industrial Park, Polepally Village, Jedcherla Mandal,Mahaboobnagar District, Telangana State, India",中文名称：----;英文名称：Aurobindo Pharma Limited,"Unit-VII, SEZ, TSIIC, Plot No. S1, Survey No’s: 411/P, 425/P, 434/P,435/P & 458/P, Green Industrial Park, Polepally Village, Jedcherla Mandal,Mahaboobnagar District, Telangana State, India",安若维他药业泰州有限公司,泰州市医药高新区祥泰路196号,变更进口药品注册代理机构：将注册代理机构由“阿乐滨度（上海）贸易有限公司”变更为“安若维他药业泰州有限公司”。,2025-05-22,国家药品监督管理局药品审评中心,已备案
国备2025001089,中文：枸橼酸西地那非片;英文/拉丁文：Sildenafil Citrate Tablets,国药准字HJ20210068,中文名称：----;英文名称：Aurobindo Pharma Limited,"Unit-VII, SEZ, TSIIC, Plot No. S1, Survey No’s: 411/P, 425/P,434/P, 435/P & 458/P, Green Industrial Park, Polepally Village, Jedcherla Mandal,Mahaboobnagar District, Telangana State, India",中文名称：----;英文名称：Aurobindo Pharma Limited,"Unit-VII, SEZ, TSIIC, Plot No. S1, Survey No’s: 411/P, 425/P, 434/P,435/P & 458/P, Green Industrial Park, Polepally Village, Jedcherla Mandal,Mahaboobnagar District, Telangana State, India",安若维他药业泰州有限公司,泰州市医药高新区祥泰路196号,变更进口药品注册代理机构：将注册代理机构由“阿乐滨度（上海）贸易有限公司”变更为“安若维他药业泰州有限公司”。,2025-05-22,国家药品监督管理局药品审评中心,已备案
国备2025001219,中文：重组乙型肝炎疫苗（酿酒酵母）;英文/拉丁文：Recombinant Hepatitis B Vaccine (Saccharomyces cerevisiae),国药准字SJ20150022,中文名称：无;英文名称：GlaxoSmithKline Biologicals SA,"89, rue de l'Institut B-1330 Rixensart, Belgium",中文名称：无;英文名称：GlaxoSmithKline Biologicals SA,"89, rue de l'Institut B-1330 Rixensart, Belgium",葛兰素史克（中国）投资有限公司,中国北京市朝阳区东四环中路56号楼9层901单元901、902、903、905、908、909、910房间,"将说明书、包装盒和内标签进行修订，仅文字修订，无实质更改；
1.说明书修订日期的格式修改为XXXX年XX月XX日，将批件的“勘误日期2018年2月8日”修改为“原始批准日期2017年12月07日”，增加批准和备案后的修订日期2020年12月25日、2022年05月18日、2024年12月17日；【药品名称】商品名中删除“®”；【执行标准】修改为JS20240065；增加【包装厂】信息和【境内责任人】信息；【上市许可持有人】和【生产企业】中删去重复文字 “，比利时” ，【注意事项】删除重复文字“及”；公司统一修改商标经授权使用的文字描述，仅为文字修订。
2.包装盒【上市许可持有人】和【生产企业】中删去重复文字 “，比利时” ；公司统一修改商标经授权使用的文字描述；将“境内联系人电话号码”修改为“境内责任人电话号码”；增加“药品识别码 序列号” ；将“中国药品电子监管码”修改为“药品追溯码 支付宝扫一扫” ；删除商品名中 “®”； 更改企业logo图片样式。
3.内标签：删除商品名中 “®”。",2025-05-28,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第437号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025001220,中文：重组乙型肝炎疫苗（酿酒酵母）;英文/拉丁文：Recombinant Hepatitis B Vaccine (Saccharomyces cerevisiae),国药准字SJ20150020,中文名称：无;英文名称：GlaxoSmithKline Biologicals SA,"89, rue de l'Institut B-1330 Rixensart, Belgium",中文名称：无;英文名称：GlaxoSmithKline Biologicals SA,"89, rue de l'Institut B-1330 Rixensart, Belgium",葛兰素史克（中国）投资有限公司,中国北京市朝阳区东四环中路56号楼9层901单元901、902、903、905、908、909、910房间,"将说明书、包装盒和内标签进行修订，仅文字修订，无实质更改；
1.说明书修订日期的格式修改为XXXX年XX月XX日，将批件的“勘误日期2018年2月8日”修改为“原始批准日期2017年12月07日”，增加批准和备案后的修订日期2020年12月25日、2022年05月18日、2024年12月17日；【药品名称】商品名中删除“®”；【执行标准】修改为JS20240065；增加【包装厂】信息和【境内责任人】信息；【上市许可持有人】和【生产企业】中删去重复文字 “，比利时” ，【注意事项】删除重复文字“及”；公司统一修改商标经授权使用的文字描述，仅为文字修订。
2.包装盒【上市许可持有人】和【生产企业】中删去重复文字 “，比利时” ；公司统一修改商标经授权使用的文字描述；将“境内联系人电话号码”修改为“境内责任人电话号码”；增加“药品识别码 序列号” ；将“中国药品电子监管码”修改为“药品追溯码 支付宝扫一扫” ；删除商品名中 “®”； 更改企业logo图片样式。
3.内标签：删除商品名中 “®”。",2025-05-28,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第437号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025001160,中文：阿立哌唑片;英文/拉丁文：Aripiprazole Tablets,国药准字HJ20220095,中文名称：----;英文名称：Aurobindo Pharma Limited,"Unit-VII, SEZ, TSIIC, P1ot. No. S1, Survey No's: 411/P, 425/P,434/P, 435/P 458/P, Green Industrial Park, Polepally Village, Jedcherla Mandal，Mahaboobnagar District, Telangana State, India",中文名称：----;英文名称：Aurobindo Pharma Limited,"Unit-VII, SEZ, TSIIC, P1ot. No. S1, Survey No's: 411/P, 425/P, 434/P,435/P 458/P, Green Industrial Park, Polepally Village, Jedcherla Mandal,Mahaboobnagar District, Telangana State, India",安若维他药业泰州有限公司,泰州市医药高新区祥泰路196号,变更进口药品注册代理机构：将注册代理机构由“阿乐滨度（上海）贸易有限公司”变更为“安若维他药业泰州有限公司”。,2025-05-24,国家药品监督管理局药品审评中心,已备案
国备2025001159,中文：阿立哌唑片;英文/拉丁文：Aripiprazole Tablets,国药准字HJ20220096,中文名称：----;英文名称：Aurobindo Pharma Limited,"Unit-VII, SEZ, TSIIC, P1ot. No. S1, Survey No's: 411/P, 425/P,434/P, 435/P 458/P, Green Industrial Park, Polepally Village, Jedcherla Mandal,Mahaboobnagar District, Telangana State, India",中文名称：----;英文名称：Aurobindo Pharma Limited,"Unit-VII, SEZ, TSIIC, P1ot. No. S1, Survey No's: 411/P, 425/P,434/P, 435/P 458/P, Green Industrial Park, Polepally Village, Jedcherla Mandal,Mahaboobnagar District, Telangana State, India",安若维他药业泰州有限公司,泰州市医药高新区祥泰路196号,变更进口药品注册代理机构：将注册代理机构由“阿乐滨度（上海）贸易有限公司”变更为“安若维他药业泰州有限公司”。,2025-05-24,国家药品监督管理局药品审评中心,已备案
国备2025001515,中文：地舒单抗注射液;英文/拉丁文：Denosumab Injection,2025B00867,中文名称：无;英文名称：Amgen Europe B.V.,"Minervum 7061, 4817 ZK Breda, The Netherlands",中文名称：无;英文名称：Amgen Manufacturing Limited LLC,"State Road 31, Kilometer 24.6 Juncos, Puerto Rico 00777, USA",安进生物技术咨询（上海）有限公司,上海市黄浦区太仓路233号1801室,"1. 根据原产国批准信息，调整稳定性检测时间点，基于累积的稳定性数据，将本品有效期从36个月延长至48个月。
2. 根据批准证明性文件，修订产品上市许可持有人和生产企业名称和地址的文字描述，无实质性变更：
上市许可持有人
名称：Amgen Europe B.V.
地址：Minervum 7061, 4817 ZK Breda, The Netherlands
生产企业
名称：Amgen Manufacturing Limited LLC
地址：State Road 31, Kilometer 24.6 Juncos, Puerto Rico 00777, USA",2025-06-24,国家药品监督管理局药品审评中心,已备案
国备2025001091,中文：拉考沙胺片;英文/拉丁文：Lacosamide Tablets,国药准字HJ20180062。国药准字 HJ20180069,中文名称：UCB Pharma SA;英文名称：UCB Pharma SA,"Allée de la Recherche 60, B-1070 Bruxelles, Belgium",中文名称：Aesica Pharmaceuticals GmbH;英文名称：Aesica Pharmaceuticals GmbH,"Galileistrasse 6, 08056 Zwickau, Germany",神基（珠海）制药有限公司,珠海市高新区创新海岸科技五路3号厂房A区,注册代理机构由”优时比贸易（上海）有限公司“变更为”神基（珠海）制药有限公司“。,2025-05-22,国家药品监督管理局药品审评中心,已备案
国备2025001320,中文：碳酸钙D3咀嚼片（III）;英文/拉丁文：Calcium Carbonate and Vitamin D3 Chewable Tablets (III),国药准字HJ20140588 国药准字HJ20140589 国药准字HJ20140590,"中文名称：美国安士制药有限公司;英文名称：A&Z Pharmaceutical, Inc.","180 Oser Avenue Suite 300 Hauppauge, NY 11788, U.S.A.","中文名称：美国安士制药有限公司;英文名称：A&Z Pharmaceutical, Inc.","180 Oser Avenue Suite 300 Hauppauge, NY 11788, U.S.A.",安士制药（中山）有限公司,中山市国家健康科技产业基地,"1.变更境外生产药品注册代理机构为“安士制药（中山）有限公司”。
2.修订说明书增加境内责任人信息，说明书修订日期为2025年05月30日。",2025-06-06,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
Y国备2025001406,中文：异丙托溴铵;英文/拉丁文：Ipratropium Bromide,Y20190009250,中文名称：VAMSI LABS LTD.;英文名称：VAMSI LABS LTD.,"PLOT NO.A-14, A-15, A-31, A-32, A-33 & A-34, MIDC AREA, CHINCHOLI, TAL- MOHOL, DIST SOLAPUR 413255 MAHARASHTRA STATE, INDIA",中文名称：VAMSI LABS LTD.;英文名称：VAMSI LABS LTD.,"PLOT NO.A-14, A-15, A-31, A-32, A-33 & A-34, MIDC AREA, CHINCHOLI, TAL- MOHOL, DIST SOLAPUR 413255 MAHARASHTRA STATE, INDIA",中诺凯琳医药发展（苏州）股份有限公司,常熟市海虞镇盛虞大道8 号 （苏虞生物医药产业园）,"1.境外生产药品注册代理机构更名，由“中诺凯琳医药发展（苏州）有限公司”更名为“中诺凯琳医药发展（苏州）股份有限公司”，企业主体未发生实际变更。 2.生产企业地址由“A-14/15, MIDC AREA, CHINCHOLI, SOLAPUR-413255 SOLAPUR 413255 MAHARASHTRA STATE, INDIA.”变更为“PLOT NO.A-14, A-15, A-31, A-32, A-33 & A-34, MIDC AREA, CHINCHOLI, TAL- MOHOL, DIST SOLAPUR 413255 MAHARASHTRA STATE, INDIA”。本品的实际生产地址保持不变。同步更新产品包装标签中的相应信息。",2025-06-12,国家药品监督管理局药品审评中心,已备案
国备2025001204,中文：奥氮平片;英文/拉丁文：Olanzapine Tablets,国药准字HJ20160494 国药准字HJ20160495,中文名称：CHEPLAPHARM Registration GmbH;英文名称：CHEPLAPHARM Registration GmbH,"Weiler Straße 5e, 79540 Lörrach, Germany","中文名称：Lilly del Caribe, Inc.;英文名称：Lilly del Caribe, Inc.","12.6 KM 65th Infantry Road (PR01), Carolina, Puerto Rico (PR) 00985",海南希恩斯医药有限公司,海南省澄迈县老城镇高新技术产业示范区海南生态软件园A20号楼一层,1. 再注册获批后，说明书及标签中药品批准文号的更新；2. 说明书中新增境内责任人信息；3.说明书及标签中，生产国家或地区中文翻译校准，使其与注册证保持一致。,2025-05-28,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025001205,中文：奥氮平片;英文/拉丁文：Olanzapine Tablets,国药准字HJ20160496 国药准字HJ20160497,中文名称：CHEPLAPHARM Registration GmbH;英文名称：CHEPLAPHARM Registration GmbH,"Weiler Straße 5e, 79540 Lörrach, Germany","中文名称：Lilly del Caribe, Inc.;英文名称：Lilly del Caribe, Inc.","12.6 KM 65th Infantry Road (PR01), Carolina, Puerto Rico (PR) 00985",海南希恩斯医药有限公司,海南省澄迈县老城镇高新技术产业示范区海南生态软件园A20号楼一层,1. 再注册获批后，说明书及标签中药品批准文号的更新；2. 说明书中新增境内责任人信息；3.说明书及标签中，生产国家或地区中文翻译校准，使其与注册证保持一致。,2025-05-28,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025001302,中文：拉那利尤单抗注射液;英文/拉丁文：Lanadelumab Injection,国药准字SJ20255003,"中文名称：无;英文名称：Takeda Pharmaceuticals U.S.A., Inc.","500 Kendall Street, Cambridge, MA 02142, United States of America",中文名称：无;英文名称：Vetter Pharma-Fertigung GmbH & Co. KG,"Schützenstraβe 87 and 99-101, 88212 Ravensburg, Germany",武田（中国）国际贸易有限公司,中国（上海）自由贸易试验区美盛路56号2层220室,"根据公司总部要求变更本品上市许可持有人的注册地址，由“95 Hayden Avenue, Lexington, MA 02421, United States of America”变更为“500 Kendall Street, Cambridge, MA 02142, United States of America”。此外，规范上市许可持有人名称的书写，由“Takeda Pharmaceuticals U.S.A., Inc”修改为“Takeda Pharmaceuticals U.S.A., Inc.”。",2025-06-06,国家药品监督管理局药品审评中心,已备案
国备2025001097,中文：拉考沙胺片;英文/拉丁文：Lacosamide Tablets,国药准字HJ20191026,中文名称：UCB Pharma SA;英文名称：UCB Pharma SA,"Allée de la Recherche 60, B-1070 Bruxelles, Belgium",中文名称：Aesica Pharmaceuticals GmbH;英文名称：Aesica Pharmaceuticals GmbH,"Galileistrasse 6, 08056 Zwickau, Germany",神基（珠海）制药有限公司,珠海市高新区创新海岸科技五路3号厂房A区,注册代理机构由”优时比贸易（上海）有限公司“变更为”神基（珠海）制药有限公司“。,2025-05-22,国家药品监督管理局药品审评中心,已备案
国备2025001095,中文：拉考沙胺片;英文/拉丁文：Lacosamide Tablets,国药准字HJ20191025,中文名称：UCB Pharma SA;英文名称：UCB Pharma SA,"Allée de la Recherche 60, B-1070 Bruxelles, Belgium",中文名称：Aesica Pharmaceuticals GmbH;英文名称：Aesica Pharmaceuticals GmbH,"Galileistrasse 6, 08056 Zwickau, Germany",神基（珠海）制药有限公司,珠海市高新区创新海岸科技五路3号厂房A区,注册代理机构由”优时比贸易（上海）有限公司“变更为”神基（珠海）制药有限公司“。,2025-05-22,国家药品监督管理局药品审评中心,已备案
国备2025001094,中文：拉考沙胺片;英文/拉丁文：Lacosamide Tablets,国药准字HJ20180065。国药准字 HJ20180072,中文名称：UCB Pharma SA;英文名称：UCB Pharma SA,"Allée de la Recherche 60, B-1070 Bruxelles, Belgium",中文名称：Aesica Pharmaceuticals GmbH;英文名称：Aesica Pharmaceuticals GmbH,"Galileistrasse 6, 08056 Zwickau, Germany",神基（珠海）制药有限公司,珠海市高新区创新海岸科技五路3号厂房A区,注册代理机构由”优时比贸易（上海）有限公司“变更为”神基（珠海）制药有限公司“。,2025-05-22,国家药品监督管理局药品审评中心,已备案
国备2025001093,中文：拉考沙胺片;英文/拉丁文：Lacosamide Tablets,国药准字HJ20180064。国药准字 HJ20180071,中文名称：UCB Pharma SA;英文名称：UCB Pharma SA,"Allée de la Recherche 60, B-1070 Bruxelles, Belgium",中文名称：Aesica Pharmaceuticals GmbH;英文名称：Aesica Pharmaceuticals GmbH,"Galileistrasse 6, 08056 Zwickau, Germany",神基（珠海）制药有限公司,珠海市高新区创新海岸科技五路3号厂房A区,注册代理机构由”优时比贸易（上海）有限公司“变更为”神基（珠海）制药有限公司“。,2025-05-22,国家药品监督管理局药品审评中心,已备案
国备2025001088,中文：泮托拉唑钠肠溶片;英文/拉丁文：Pantoprazole Sodium Enteric-Coated Tablets,国药准字 HJ20200063,中文名称：----;英文名称：Aurobindo Pharma Limited,Unit-VII， SEZ， TSIIC， Plot No. S1， Survey No’s： 411/P，425/P， 434/P， 435/P & 458/P， Green Industrial Park， Polepally Village，Jedcherla Mandal， Mahaboobnagar District， Telangana State， India.,中文名称：----;英文名称：Aurobindo Pharma Limited,Unit-VII， SEZ， TSIIC， Plot No. S1， Survey No’s： 411/P， 425/P，434/P， 435/P & 458/P， Green Industrial Park， Polepally Village， Jedcherla Mandal， Mahaboobnagar District， Telangana State， India.,安若维他药业泰州有限公司,泰州市医药高新区祥泰路196号,变更进口药品注册代理机构：将注册代理机构由“阿乐滨度（上海）贸易有限公司”变更为“安若维他药业泰州有限公司”。,2025-05-22,国家药品监督管理局药品审评中心,已备案
国备2025001087,中文：泮托拉唑钠肠溶片;英文/拉丁文：Pantoprazole Sodium Enteric-Coated Tablets,国药准字HJ20200064,中文名称：----;英文名称：Aurobindo Pharma Limited,Unit-VII， SEZ， TSIIC， Plot No. S1， Survey No’s： 411/P，425/P， 434/P， 435/P & 458/P， Green Industrial Park， Polepally Village，Jedcherla Mandal， Mahaboobnagar District， Telangana State， India.,中文名称：----;英文名称：Aurobindo Pharma Limited,Unit-VII， SEZ， TSIIC， Plot No. S1， Survey No’s： 411/P， 425/P，434/P， 435/P & 458/P， Green Industrial Park， Polepally Village， Jedcherla Mandal， Mahaboobnagar District， Telangana State， India.,安若维他药业泰州有限公司,泰州市医药高新区祥泰路196号,变更进口药品注册代理机构：将注册代理机构由“阿乐滨度（上海）贸易有限公司”变更为“安若维他药业泰州有限公司”。,2025-05-22,国家药品监督管理局药品审评中心,已备案
国备2025001092,中文：拉考沙胺片;英文/拉丁文：Lacosamide Tablets,国药准字HJ20180063。国药准字 HJ20180070,中文名称：UCB Pharma SA;英文名称：UCB Pharma SA,"Allée de la Recherche 60, B-1070 Bruxelles, Belgium",中文名称：Aesica Pharmaceuticals GmbH;英文名称：Aesica Pharmaceuticals GmbH,"Galileistrasse 6, 08056 Zwickau, Germany",神基（珠海）制药有限公司,珠海市高新区创新海岸科技五路3号厂房A区,注册代理机构由”优时比贸易（上海）有限公司“变更为”神基（珠海）制药有限公司“。,2025-05-22,国家药品监督管理局药品审评中心,已备案
Y国备2025001346,中文：阿奇霉素;英文/拉丁文：Azithromycin,Y20190009959,中文名称：无;英文名称：TAPI Croatia Industries Ltd.,"Prudnicka cesta 54, 10291 Prigorje Brdovecko, Croatia",中文名称：无;英文名称：TAPI Croatia Industries Ltd.,"Prudnicka cesta 54, 10291 Prigorje Brdovecko, Croatia",泰佩（北京）医药科技有限公司,北京市朝阳区建国路91号院9号楼8层807单元,注册代理机构由“梯瓦医药信息咨询（上海）有限公司”变更为“泰佩（北京）医药科技有限公司”；代理机构的注册地由“上海静安区南京西路1717号57层03单元”变更为“北京市朝阳区建国路91号院9号楼8层807单元”。,2025-06-07,国家药品监督管理局药品审评中心,已备案
国备2025001301,中文：卡铂注射液;英文/拉丁文：Carboplatin Injection,国药准字HJ20171063,中文名称：/;英文名称：CHEPLAPHARM Schweiz GmbH,"Huebweg 18-20, 4102 Binningen, Switzerland",中文名称：/;英文名称：Latina Pharma S.p.A.,"Via Murillo, 7-04013 Sermoneta (LT) , Italy",北京安隆泰科技股份有限公司,北京市丰台区西四环南路35号八层807室,变更说明书和标签的上市许可持有人信息，由“CPS Cito Pharma Services GmbH”变更为“CHEPLAPHARM Schweiz GmbH”。,2025-06-06,国家药品监督管理局药品审评中心,已备案
