备案号,药品通用名称,药品批准文号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,代理机构,代理机构地址,备案内容,备案日期,备案机关,备注,注
国备2025001823,中文：环丙沙星氟轻松滴耳液;英文/拉丁文：Ciprofloxacin Hydrochloride and Fluocinolone Acetonide Ear Drops,国药准字HJ20250004,"中文名称：萨尔瓦特实验室股份有限公司;英文名称：LABORATORIOS SALVAT, S.A.","Gall, 30-36 08950 Esplugues de Llobregat (Barcelona), Spain","中文名称：萨尔瓦特实验室股份有限公司;英文名称：LABORATORIOS SALVAT, S.A.","Gall, 30-36 08950 Esplugues de Llobregat (Barcelona), Spain",广州兆科联发医药有限公司,广州市南沙区珠江工业园美德三路1号自编A栋四层,1. 按照国家药品监督管理局发布的《境外药品上市许可持有人指定境内责任人管理暂行规定》的公告（2024年第137号）以及国家药品审评中心发布的【境内责任人】信息如何在药品说明书和标签中列出的共性问题解答，修订本品的现行药品说明书，删除【境内联系人】信息。2. 根据广州兆科联发医药有限公司的最新营业执照，修订本品现行药品说明书中【境内责任人】的地址，由广州市南沙区珠江工业园美德三路1号自编A区4层修订为广州市南沙区珠江工业园美德三路1号自编A栋四层。,2025-07-25,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025002843,中文：帕利哌酮缓释片;英文/拉丁文：Paliperidone Extended-Release Tablets,国药准字HJ20220014,中文名称：/;英文名称：Sun Pharmaceutical Industries Limited,"Survey No. 1012, Dadra, U.T. of Dadra and Nagar Haveli and Daman and Diu 396193 INDIA",中文名称：/;英文名称：Sun Pharmaceutical Industries Limited,"Survey No. 1012, Dadra, U.T. of Dadra and Nagar Haveli and Daman and Diu 396193 INDIA",深圳市康哲生物科技有限公司,深圳市南山区南头街道马家龙社区南山大道3186号莲花广场B栋801,"1.本品有效期由“24个月”延长至“30个月”。
2.本品的上市许可持有人地址由“Sun House, Plot No. 201 B/1, Western Express Highway, Goregaon (E), Mumbai, Maharashtra 400063 INDIA”变更为“Survey No. 1012, Dadra, U.T. of Dadra and Nagar Haveli and Daman and Diu 396193 INDIA”。药品上市许可持有人不变。
根据上述变更，相应更新本品包装标签和说明书信息。",2025-11-01,国家药品监督管理局药品审评中心,已备案
国备2025002842,中文：帕利哌酮缓释片;英文/拉丁文：Paliperidone Extended-Release Tablets,国药准字HJ20220013,中文名称：/;英文名称：Sun Pharmaceutical Industries Limited,"Survey No. 1012, Dadra, U.T. of Dadra and Nagar Haveli and Daman and Diu 396193 INDIA",中文名称：/;英文名称：Sun Pharmaceutical Industries Limited,"Survey No. 1012, Dadra, U.T. of Dadra and Nagar Haveli and Daman and Diu 396193 INDIA",深圳市康哲生物科技有限公司,深圳市南山区南头街道马家龙社区南山大道3186号莲花广场B栋801,"1.本品有效期由“24个月”延长至“30个月”。
2.本品的上市许可持有人地址由“Sun House, Plot No. 201 B/1, Western Express Highway, Goregaon (E), Mumbai, Maharashtra 400063 INDIA”变更为“Survey No. 1012, Dadra, U.T. of Dadra and Nagar Haveli and Daman and Diu 396193 INDIA”。药品上市许可持有人不变。
根据上述变更，相应更新本品包装标签和说明书信息。",2025-11-01,国家药品监督管理局药品审评中心,已备案
Y国备2025002259,中文：碳酸氢钠;英文/拉丁文：Sodium Bicarbonate,Y20190001136,中文名称：Sudeep Pharma Limited;英文名称：Sudeep Pharma Limited,"129/1/A，129/12,13,14,15 & 147 GIDC ESTATE，NANDESARI，VADODARA - 391 340",中文名称：Sudeep Pharma Limited;英文名称：Sudeep Pharma Limited,"129/1/A，129/12,13,14,15 & 147 GIDC ESTATE，NANDESARI，VADODARA - 391 340",广州市桐晖药业有限公司,广州市黄埔区科学大道181号1201房1203房(仅限办公),根据国家药监局关于实施2025年版《中华人民共和国药典》有关事宜的公告（2025年第32号），将碳酸氢钠注册标准（YBY62852022）中引用的中国药典通则版本升级为2025年版。仅引用的药典通则升级，方法及限度等均不变。,2025-09-09,国家药品监督管理局药品审评中心,已备案
国备2025001824,中文：注射用丙戊酸钠;英文/拉丁文：Sodium Valproate for Injection,国药准字HJ20150085,中文名称：Sanofi Aventis Deutschland GmbH;英文名称：Sanofi Aventis Deutschland GmbH,"Brueningstrasse 50, D-65926 Frankfurt am Main, Deutschland, Germany",中文名称：SANOFI S.R.L.;英文名称：SANOFI S.R.L.,"Via Valcanello, 4-03012 ANAGNI(FR), Italy",赛诺菲（中国）投资有限公司,北京市朝阳区建国路112号7层,对2025年07月15日公示的“国备2025001752”中的药品批准文号进行勘误，“变更本品进口大包装的包装规格描述：由再注册证（2024S05247）中进口大包装（H20150085）包装规格“1支/盒，另附1安瓿溶剂（4ml）x80瓶/箱” 变更为再注册证（2020S01060）中的进口大包装（H20150085）包装规格“1支/盒（另附1安瓿溶剂4ml）x80盒/箱”。”其中，“再注册证（2024S05247）中进口大包装（H20150085）”应为“再注册证（2024S05247）中进口大包装（国药准字HJ20150085）”。,2025-07-25,国家药品监督管理局药品审评中心,已备案
国备2025001883,中文：替尔泊肽注射液;英文/拉丁文：Tirzepatide Injection,国药准字HJ20255005,中文名称：Eli Lilly Nederland B.V. ;英文名称：Eli Lilly Nederland B.V.,"Papendorpseweg 83, 3528 BJ Utrecht, The Netherlands",中文名称：Eli Lilly Italia S.p.A.;英文名称：Eli Lilly Italia S.p.A.,V. Gramsci 731-733 50019 Sesto Fiorentino (FI) Italy,礼来苏州制药有限公司,苏州工业园区方中街109号,替尔泊肽注射液于2025年6月30日在中国获批用于阻塞性睡眠呼吸暂停（OSA）（药品注册证书编号2025S02086-89），根据最新批准的药品注册证书所附的批准说明书和包装标签，在替尔泊肽注射液多剂量预装笔式注射器说明书和包装标签上增加阻塞性睡眠呼吸暂停（OSA）适应症及相关更新。,2025-08-01,国家药品监督管理局药品审评中心,已备案
国备2025001884,中文：替尔泊肽注射液;英文/拉丁文：Tirzepatide Injection,国药准字HJ20255005,中文名称：Eli Lilly Nederland B.V. ;英文名称：Eli Lilly Nederland B.V.,"Papendorpseweg 83, 3528 BJ Utrecht, The Netherlands",中文名称：Eli Lilly Italia S.p.A.;英文名称：Eli Lilly Italia S.p.A.,V. Gramsci 731-733 50019 Sesto Fiorentino (FI) Italy,礼来苏州制药有限公司,苏州工业园区方中街109号,替尔泊肽注射液于2025年6月30日在中国获批用于阻塞性睡眠呼吸暂停（OSA）（药品注册证书编号2025S02086-89），根据最新批准的药品注册证书所附的批准说明书和包装标签，在替尔泊肽注射液多剂量预装笔式注射器说明书和包装标签上增加阻塞性睡眠呼吸暂停（OSA）适应症及相关更新。,2025-08-01,国家药品监督管理局药品审评中心,已备案
国备2025001885,中文：替尔泊肽注射液;英文/拉丁文：Tirzepatide Injection,国药准字HJ20255005,中文名称：Eli Lilly Nederland B.V. ;英文名称：Eli Lilly Nederland B.V.,"Papendorpseweg 83, 3528 BJ Utrecht, The Netherlands",中文名称：Eli Lilly Italia S.p.A.;英文名称：Eli Lilly Italia S.p.A.,V. Gramsci 731-733 50019 Sesto Fiorentino (FI) Italy,礼来苏州制药有限公司,苏州工业园区方中街109号,替尔泊肽注射液于2025年6月30日在中国获批用于阻塞性睡眠呼吸暂停（OSA）（药品注册证书编号2025S02086-89），根据最新批准的药品注册证书所附的批准说明书和包装标签，在替尔泊肽注射液多剂量预装笔式注射器说明书和包装标签上增加阻塞性睡眠呼吸暂停（OSA）适应症及相关更新。,2025-08-01,国家药品监督管理局药品审评中心,已备案
国备2025001867,中文：玻璃酸钠滴眼液;英文/拉丁文：Sodium Hyaluronate Eye Drops,国药准字HJ20150150,中文名称：／;英文名称：EUSAN GmbH,"Industriestraße 35, 66129 Saarbrücken, Germany",中文名称：/;英文名称：URSAPHARM Arzneimittel GmbH,"Industriestraße 35, 66129 Saarbrücken , Germany",宁波瑞霖医药有限公司,宁波市江北区长兴路618号43幢2028、2029室,在同一生产地址内，新增次级包装线5.3（外包装线）。,2025-07-31,国家药品监督管理局药品审评中心,已备案
国备2025001838,中文：缬沙坦氢氯噻嗪片;英文/拉丁文：Valsartan and Hydrochlorothiazide Tablets,国药准字HJ20181069,中文名称：无;英文名称：Novartis Pharma Schweiz AG,"6343 Risch, Switzerland",中文名称：无;英文名称：Novartis Farma S.p.A.(I),"Via Provinciale Schito 131,80058 Torre Annunziata (NA), Italy",北京诺华制药有限公司,北京市昌平区永安路31号,依据《药品说明书和标签管理规定（局令第24号）》的规定，删除中国境内分包装的包装盒侧签上的通用名、商品名和规格描述，并修改包装盒上【成份】描述。修订后的包装盒内容与说明书内容保持一致。,2025-07-26,国家药品监督管理局药品审评中心,已备案
国备2025002227,中文：达沙替尼片;英文/拉丁文：Dasatinib Tablets,国药准字HJ20240086,中文名称：无;英文名称：Dr. Reddy's Laboratories Limited,"Formulation Unit-VII, Plot Nos. P1 to P9, Phase-III, VSEZ, Duvvada, Visakhapatnam District 530046, Andhra Pradesh, India",中文名称：无;英文名称：Dr. Reddy's Laboratories Limited,"Formulation Unit-VII, Plot Nos. P1 to P9, Phase-III, VSEZ, Duvvada, Visakhapatnam District 530046, Andhra Pradesh, India",昆山龙灯瑞迪制药有限公司,江苏省昆山开发区黄浦江中路2158号,根据国家药监局关于实施2025年版《中华人民共和国药典》有关事宜的公告（2025年第32号）的要求，将达沙替尼片药品注册标准JX20240081中【检查】项下的有关物质、含量均匀度、水分、其他和【含量测定】的通则从“中国药典2020年版四部通则”变更为“中国药典2025年版四部通则”，其他内容保持不变。,2025-09-05,国家药品监督管理局药品审评中心,已备案
国备2025001925,中文：泮托拉唑钠肠溶片;英文/拉丁文：Pantoprazole Sodium Enteric-Coated Tablets,国药准字HJ20200063,中文名称：----;英文名称：Aurobindo Pharma Limited,"Unit-VII, SEZ, TSIIC, Plot No. S1, Survey No’s:411/P, 425/P, 434/P ,435/P & 458/P, Green Industrial Park, Polepally Village, Jedcherla Mandal, Mahaboobnagar District, Telangana State, India.",中文名称：----;英文名称：Aurobindo Pharma Limited,"Unit-VII, SEZ, TSIIC, Plot No. S1, Survey No’s:411/P, 425/P, 434/P ,435/P & 458/P, Green Industrial Park, Polepally Village, Jedcherla Mandal, Mahaboobnagar District, Telangana State, India.",安若维他药业泰州有限公司,泰州市医药高新区祥泰路196号,（1）删除片剂中印字，并同步修订质量标准、说明书和标签样稿的性状描述；（2）在修订性状描述的基础上调整本品外标签（纸盒）样稿样式，文本内容不变；（3）在原有包装规格的基础上，在40mg规格中增加“每盒2板，每板7片”的包装规格，同步修订说明书和标签样稿。,2025-08-06,国家药品监督管理局药品审评中心,已备案
国备2025001950,中文：富马酸比索洛尔片;英文/拉丁文：Bisoprolol Fumarate Tablets,国药准字HJ20170259,中文名称：/;英文名称：Hexal AG,"Industriestraβe 25,83607 Holzkirchen,Federal Republic of Germany",中文名称：/;英文名称：Lek S.A.,"ul. Podlipie 16, 95-010 Stryków, Poland",爱施健（广东）制药有限公司,中山市火炬开发区会展东路1号德仲广场1幢1803室、1804室,增加大包装规格：125000片/袋，170000片/袋，供国内分包装使用。,2025-08-08,国家药品监督管理局药品审评中心,已备案
Y国备2025002454,中文：盐酸司来吉兰;英文/拉丁文：Selegiline hydrochloride,Y20220000713,中文名称：无;英文名称：EMBIO LIMITED,"PLOT NO. E-21, MIDC INDUSTRIAL ESTATE MAHAD RAIGAD 402309 MAHARASHTRA STATE, INDIA",中文名称：无;英文名称：EMBIO LIMITED,"PLOT NO. E-21, MIDC INDUSTRIAL ESTATE MAHAD RAIGAD 402309 MAHARASHTRA STATE, INDIA",上海佰利源医药科技有限公司,上海市闵行区中春路988号11幢2楼,"1. 增加包装规格：60g/桶。150g/桶。200g/桶。
2. 变更注册代理机构上海佰利源医药科技有限公司的注册地址，注册地址由“上海市闵行区颛兴东路1277弄54号402室”变更为“上海市闵行区中春路988号11幢2楼”。",2025-09-26,国家药品监督管理局药品审评中心,已备案
国备2025001847,中文：碳酸氢钠血滤置换液;英文/拉丁文：Hemofiltration Replacement Fluid of Sodium Bicarbonate,国药准字HJ20220049,中文名称：无;英文名称：Vantive Belgium SRL,"Boulevard d'Angleterre 2 1420 Braine-l'Alleud, Belgium",中文名称：无;英文名称：Bieffe Medital S.p.A.,"Via Stelvio 94-23035 Sondalo (SO), Italy",万益特医疗用品贸易（上海）有限公司,中国（上海）自由贸易试验区富特西一路155号C楼第六层C-1A部位,申请变更境内代理机构的名称，实际主体不变。公司名称由百特医疗用品贸易（上海）有限公司变更为万益特医疗用品贸易（上海）有限公司。,2025-07-29,国家药品监督管理局药品审评中心,已备案
Y国备2025002961,中文： 他达拉非;英文/拉丁文：Tadalafil,Y20180000854,中文名称：ALEMBIC PHARMACEUTICALS LIMITED;英文名称：ALEMBIC PHARMACEUTICALS LIMITED,"API DIVISION KARAKHADI, PLOT NO. – 842 – 843, AT - KARAKHADI, TAL – PADRA, DIST – VADODARA",中文名称：ALEMBIC PHARMACEUTICALS LIMITED;英文名称：ALEMBIC PHARMACEUTICALS LIMITED,"API DIVISION KARAKHADI, PLOT NO. – 842 – 843, AT - KARAKHADI, TAL – PADRA, DIST – VADODARA",广州安信医药有限公司,广州市黄埔区科学城揽月路80号科技创新基地D区第6层610-612单元、614-616单元,本品申请他达拉非阶段-I和阶段-II的优化工艺，同时增加新的批量工艺和移除部分批量工艺。,2025-11-18,国家药品监督管理局药品审评中心,已备案
国备2025002010,中文：钆特酸葡胺注射液;英文/拉丁文：Gadoteric Acid Meglumine Salt Injection,国药准字HJ20160125,中文名称：----;英文名称：GUERBET,"BP 57400, F-95943 Roissy CdG Cedex, France",中文名称：----;英文名称：GUERBET； Liebel-Flarsheim Company LLC,"16-24, rue Jean Chaptal, 93600 Aulnay-sous-Bois, France；8800 Durant Road, Raleigh, NC 27616, U.S.A.",加栢药业（温州）有限公司,浙江省温州市瓯海区梧田街道瓯海经济开发区东方南路50号温州市国家大学科技园8号楼3楼303-313室,"1.根据国家药监局关于实施2025年版《中华人民共和国药典》有关事宜的公告（2025年第32号），经持有人评估，本品所执行的药品注册标准可直接适用新版中国药典，将标准中所有引用通则之处的描述更新为“中国药典2025年版四部通则XXXX”。本次变更仅为药典版本号的更新，不涉及任何检验项目、方法及限度的修订。
2.规范注册标准中【药品上市许可持有人】项，将国别去掉，仅保留持有人名称GUERBET。",2025-08-19,国家药品监督管理局药品审评中心,已备案
国备2025002012,中文：钆特酸葡胺注射液;英文/拉丁文：Gadoteric Acid Meglumine Salt Injection,国药准字HJ20160128,中文名称：----;英文名称：GUERBET,"BP 57400, F-95943 Roissy CdG Cedex, France",中文名称：----;英文名称：GUERBET； Liebel-Flarsheim Company LLC,"16-24, rue Jean Chaptal, 93600 Aulnay-sous-Bois, France；8800 Durant Road, Raleigh, NC 27616, U.S.A.",加栢药业（温州）有限公司,浙江省温州市瓯海区梧田街道瓯海经济开发区东方南路50号温州市国家大学科技园8号楼3楼303-313室,"1.根据国家药监局关于实施2025年版《中华人民共和国药典》有关事宜的公告（2025年第32号），经持有人评估，本品所执行的药品注册标准可直接适用新版中国药典，将标准中所有引用通则之处的描述更新为“中国药典2025年版四部通则XXXX”。本次变更仅为药典版本号的更新，不涉及任何检验项目、方法及限度的修订。
2.规范注册标准中【药品上市许可持有人】项，将国别去掉，仅保留持有人名称GUERBET。",2025-08-19,国家药品监督管理局药品审评中心,已备案
Y国备2025002524,中文：替比夫定;英文/拉丁文：Telbivudine,Y20200001459,中文名称：Tianish Laboratories Private Limited;英文名称：Tianish Laboratories Private Limited,"Plot No.564/A/22, Road No. 92, Jubilee Hills, Film Nagar, Shaikpet, Hyderabad-500096, Telangana, India",中文名称：Tianish Laboratories Private Limited (Unit-7);英文名称：Tianish Laboratories Private Limited (Unit-7),"Plot No. 14, 99 & 100, IDA, Pashamylaram Phase-II, Patancheru, Sangareddy District-502307, Telangana, India",北京科威利华科技有限公司,北京市朝阳区东四环中路60号楼24层2406,将境外生产化学原料药替比夫定的中国注册代理机构由晖致医药有限公司变更为北京科威利华科技有限公司,2025-09-29,国家药品监督管理局药品审评中心,已备案
国备2025002011,中文：钆特酸葡胺注射液;英文/拉丁文：Gadoteric Acid Meglumine Salt Injection,国药准字HJ20160126,中文名称：----;英文名称：GUERBET,"BP 57400, F-95943 Roissy CdG Cedex, France",中文名称：----;英文名称：GUERBET； Liebel-Flarsheim Company LLC,"16-24, rue Jean Chaptal, 93600 Aulnay-sous-Bois, France；8800 Durant Road, Raleigh, NC 27616, U.S.A.",加栢药业（温州）有限公司,浙江省温州市瓯海区梧田街道瓯海经济开发区东方南路50号温州市国家大学科技园8号楼3楼303-313室,"1.根据国家药监局关于实施2025年版《中华人民共和国药典》有关事宜的公告（2025年第32号），经持有人评估，本品所执行的药品注册标准可直接适用新版中国药典，将标准中所有引用通则之处的描述更新为“中国药典2025年版四部通则XXXX”。本次变更仅为药典版本号的更新，不涉及任何检验项目、方法及限度的修订。
2.规范注册标准中【药品上市许可持有人】项，将国别去掉，仅保留持有人名称GUERBET。",2025-08-19,国家药品监督管理局药品审评中心,已备案
国备2025002527,中文：苯甲酸阿格列汀片;英文/拉丁文：Alogliptin Benzoate Tablets,国药准字HJ20130549,中文名称：/;英文名称：TEIJIN PHARMA LIMITED,"2-1, Kasumigaseki 3-chome, Chiyoda-ku, Tokyo",中文名称：/;英文名称：Takeda Ireland Limited,"Bray Business Park, Kilruddery, Co.Wicklow, Ireland",杭州中美华东制药有限公司,浙江省杭州市拱墅区莫干山路866号祥符桥,"1、根据药品补充申请批准通知书（通知书编号：2025B04076），对苯甲酸阿格列汀片的药品说明书和包装标签中【规格】、【上市许可持有人】项下内容进行相应修订：（1）规范说明书中【规格】项下表述为：按C₁₈H₂₁N₅O₂计（1）12.5mg；（2）25mg，【上市许可持有人】名称变更为：TEIJIN PHARMA LIMITED，地址变更为：2-1, Kasumigaseki 3-chome, Chiyoda-ku, Tokyo；（2）规范小盒标签中【规格】项下表述为：按C₁₈H₂₁N₅O₂计，12.5mg，【上市许可持有人】变更为：TEIJIN PHARMA LIMITED，删除小盒上“Takeda”图标，小盒封签上印刷内容变更为：Nesina® (alogliptin) tablets。
2、根据《境外药品上市许可持有人指定境内责任人管理暂行规定》，指定苯甲酸阿格列汀片的境内责任人为杭州中美华东制药有限公司，联系地址：浙江省杭州市拱墅区莫干山路866号祥符桥，将说明书中【境内联系机构】及其信息修订为【境内责任人】及其相关信息。
3、增加苯甲酸阿格列汀片的大包装规格，以供杭州中美华东制药有限公司进行本品的分包装生产，大包装包装规格：100000片/桶。",2025-09-29,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025002526,中文：苯甲酸阿格列汀片;英文/拉丁文：Alogliptin Benzoate Tablets,国药准字HJ20130548,中文名称：/;英文名称：TEIJIN PHARMA LIMITED,"2-1, Kasumigaseki 3-chome, Chiyoda-ku, Tokyo",中文名称：/;英文名称：Takeda Ireland Limited,"Bray Business Park, Kilruddery, Co.Wicklow, Ireland",杭州中美华东制药有限公司,浙江省杭州市拱墅区莫干山路866号祥符桥,"1、根据药品补充申请批准通知书（通知书编号：2025B04077），对苯甲酸阿格列汀片的药品说明书和包装标签中【规格】、【上市许可持有人】项下内容进行相应修订：（1）规范说明书中【规格】项下表述为：按C₁₈H₂₁N₅O₂计（1）12.5mg；（2）25mg，【上市许可持有人】名称变更为：TEIJIN PHARMA LIMITED，地址变更为：2-1, Kasumigaseki 3-chome, Chiyoda-ku, Tokyo；（2）规范小盒标签中【规格】项下表述为：按C₁₈H₂₁N₅O₂计，25mg，【上市许可持有人】变更为：TEIJIN PHARMA LIMITED，删除小盒上“Takeda”图标，小盒封签上印刷内容变更为：Nesina® (alogliptin) tablets。
2、根据《境外药品上市许可持有人指定境内责任人管理暂行规定》，指定苯甲酸阿格列汀片的境内责任人为杭州中美华东制药有限公司，联系地址：浙江省杭州市拱墅区莫干山路866号祥符桥，将说明书中【境内联系机构】及其信息修订为【境内责任人】及其相关信息。
3、增加苯甲酸阿格列汀片的大包装规格，以供杭州中美华东制药有限公司进行本品的分包装生产，大包装包装规格：100000片/桶。",2025-09-29,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
Y国备2025002148,中文：比沙可啶;英文/拉丁文：Bisacodyl,Y20210000215,中文名称：Kreative Organics Private Limited;英文名称：Kreative Organics Private Limited,"D-123, Phase-III, I.D.A. Jeedimetla(V), Quthbullapur(M), Medchal-Malkajgiri District Telangana, INDIA",中文名称：Kreative Organics Private Limited;英文名称：Kreative Organics Private Limited,"D-123, Phase-III, I.D.A. Jeedimetla(V), Quthbullapur(M), Medchal-Malkajgiri District Telangana, INDIA",广州市桐晖药业有限公司,广州市黄埔区科学大道181号1201房1203房(仅限办公),根据国家药监局关于实施2025年版《中华人民共和国药典》有关事宜的公告（2025年第32号），将比沙可啶注册标准（YBY65322024）中引用的中国药典通则版本升级为2025年版。仅引用的药典通则升级，方法及限度等均不变。,2025-08-29,国家药品监督管理局药品审评中心,已备案
Y国备2025002176,中文：氢氧化铝;英文/拉丁文：Dried Aluminium Hydroxide,Y20190001005,中文名称：PAR DRUGS AND CHEMICALS LIMITED;英文名称：PAR DRUGS AND CHEMICALS LIMITED,"333/1, GIDC, Industrial Estate, Phase-II, Chitra, Bhavnagar - 364 004 (Guj.) INDIA.",中文名称：PAR DRUGS AND CHEMICALS LIMITED;英文名称：PAR DRUGS AND CHEMICALS LIMITED,"333/1, GIDC, Industrial Estate, Phase-II, Chitra, Bhavnagar - 364 004 (Guj.) INDIA.",广州市桐晖药业有限公司,广州市黄埔区科学大道181号1201房1203房(仅限办公),根据国家药监局关于实施2025年版《中华人民共和国药典》有关事宜的公告（2025年第32号），将氢氧化铝注册标准（YBY66892023）中引用的中国药典通则版本升级为2025年版。仅引用的药典通则升级，方法及限度等均不变。,2025-09-03,国家药品监督管理局药品审评中心,已备案
国备2025001967,中文：醋酸甲地孕酮口服混悬液;英文/拉丁文：Megestrol Acetate Oral Suspension,国药准字HC20210002,"中文名称：保盛药业股份有限公司;英文名称：TWi Pharmaceuticals, Inc.",台北市114内湖区港墘路221巷41号4楼,"中文名称：保盛药业股份有限公司中坜厂;英文名称：TWi Pharmaceuticals, Inc. Zhongli Plant",台湾桃园市320中坜区自强四路3-1号,长春金赛药业有限责任公司,长春高新开发区天河街72号,1）中间体质量标准和制剂内控标准（企业放行标准）中粒度分布分析方法，增加检测设备Malvern Mastersizer 3000，增加设备相应分析方法参数，标准限度无变更。2）基于检测设备变更，更新生产工艺信息表。,2025-08-12,国家药品监督管理局药品审评中心,已备案
国备2025001904,中文：碳酸钙D3咀嚼片（III）;英文/拉丁文：Calcium Carbonate and Vitamin D3 Chewable Tablets (III),国药准字HJ20140588,"中文名称：美国安士制药有限公司;英文名称：A&Z Pharmaceutical, Inc.","180 Oser Avenue Suite 300 Hauppauge, NY 11788, U.S.A.","中文名称：美国安士制药有限公司;英文名称：A&Z Pharmaceutical, Inc.","180 Oser Avenue Suite 300 Hauppauge, NY 11788, U.S.A.",安士制药（中山）有限公司,中山市国家健康科技产业基地,变更境外生产药品注册代理机构为“安士制药（中山）有限公司”。,2025-08-05,国家药品监督管理局药品审评中心,已备案
国备2025001905,中文：碳酸钙D3咀嚼片（III）;英文/拉丁文：Calcium Carbonate and Vitamin D3 Chewable Tablets (III),国药准字HJ20140590,"中文名称：美国安士制药有限公司;英文名称：A&Z Pharmaceutical, Inc.","180 Oser Avenue Suite 300 Hauppauge, NY 11788, U.S.A.","中文名称：美国安士制药有限公司;英文名称：A&Z Pharmaceutical, Inc.","180 Oser Avenue Suite 300 Hauppauge, NY 11788, U.S.A.",安士制药（中山）有限公司,中山市国家健康科技产业基地,变更境外生产药品注册代理机构为“安士制药（中山）有限公司”。,2025-08-05,国家药品监督管理局药品审评中心,已备案
国备2025001977,中文：注射用维拉苷酶α;英文/拉丁文：Velaglucerase Alfa for Injection,国药准字SJ20210013,中文名称：无;英文名称：Takeda Pharmaceuticals International AG Ireland Branch,"Block 2 Miesian Plaza, 50-58 Baggot Street Lower, Dublin 2, D02 HW68, Ireland",中文名称：无;英文名称：Vetter Pharma-Fertigung GmbH & Co.KG,"Mooswiesen 2, 88214, Ravensburg, Germany",武田（中国）国际贸易有限公司,中国（上海）自由贸易试验区美盛路56号2层220室,"1）移除制剂的目视检查场地Vetter Pharma-Fertigung GmbH & Co. KG （地址：Schützenstrasse 87, 99-101, 88212 Ravensburg, Germany）；2）对制造与检定规程中的目视检查场地地址进行编辑性勘误，更改为正确地址：Vetter Pharma-Fertigung GmbH & Co. KG, Helmut-Vetter-Str.10, 88213 Ravensburg, Germany；3）在原液和制剂纯度检查的分子排阻色谱法中增加备用色谱柱TOSOH TSK gel G300SW；4）优化原液企业放行检测中“聚糖谱”的检测方法，减少丙酮移除体积（上清液移除量从首次移除900 μL且后续5次的清洗中每次移除1 mL，修改为首次移除600 μL且后续5次的清洗中每次移除600 μL）。根据变更事项更新了质量标准及制造与检定规程。",2025-08-14,国家药品监督管理局药品审评中心,已备案
国备2025002112,中文：尼洛替尼胶囊;英文/拉丁文：Nilotinib Capsules,国药准字HJ20250068,中文名称：无;英文名称：Dr. Reddy's Laboratories Limited,"Formulation Unit-VII, Plot Nos. Pl to P9, Phase-III, VSEZ, Duvvada, Visakhapatnam District 530046, Andhra Pradesh, India",中文名称：无;英文名称：Dr. Reddy´s Laboratories Limited,"Formulation Unit-VII, Plot Nos. Pl to P9, Phase-III, VSEZ, Duvvada, Visakhapatnam District 530046, Andhra Pradesh, India",昆山龙灯瑞迪制药有限公司,江苏省昆山开发区黄浦江中路2158号,根据国家药监局关于实施2025年版《中华人民共和国药典》有关事宜的公告(2025年第32号)的要求，将尼洛替尼胶囊药品注册标准JX20250070中【鉴别】、【检査】项下的有关物质、杂质A、水分、微生物限度、其他和【含量测定】的通则从“中国药典2020年版四部通则”变更为“中国药典2025年版四部通则”，其他内容保持不变。,2025-08-23,国家药品监督管理局药品审评中心,已备案
国备2025002113,中文：尼洛替尼胶囊;英文/拉丁文：Nilotinib Capsules,国药准字HJ20250067,中文名称：无;英文名称：Dr. Reddy's Laboratories Limited,"Formulation Unit-VII, Plot Nos. Pl to P9, Phase-III, VSEZ, Duvvada, Visakhapatnam District 530046, Andhra Pradesh, India",中文名称：无;英文名称：Dr. Reddy´s Laboratories Limited,"Formulation Unit-VII, Plot Nos. Pl to P9, Phase-III, VSEZ, Duvvada, Visakhapatnam District 530046, Andhra Pradesh, India",昆山龙灯瑞迪制药有限公司,江苏省昆山开发区黄浦江中路2158号,根据国家药监局关于实施2025年版《中华人民共和国药典》有关事宜的公告(2025年第32号)的要求，将尼洛替尼胶囊药品注册标准JX20250070中【鉴别】、【检査】项下的有关物质、杂质A、水分、微生物限度、其他和【含量测定】的通则从“中国药典2020年版四部通则”变更为“中国药典2025年版四部通则”，其他内容保持不变。,2025-08-23,国家药品监督管理局药品审评中心,已备案
