备案号,药品通用名称,药品批准文号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,代理机构,代理机构地址,备案内容,备案日期,备案机关,备注,注
Y国备2025002560,中文：盐酸多柔比星;英文/拉丁文：Doxorubicin Hydrochloride,Y20200000747,中文名称：Synbias Pharma AG;英文名称：Synbias Pharma AG,"Pestalozzistrasse 2, 8200 Schaffhausen, Switzerland",中文名称：Gemini PharmChem Mannheim GmbH;英文名称：Gemini PharmChem Mannheim GmbH,"Sandhofer Strasse 96, 68305 Mannheim, Germany",广州安信医药有限公司,广州高新技术产业开发区科学城揽月路80号科技创新基地D区第6层614-616单元,优化工艺中盐酸多柔比星色谱纯化中洗脱液的组分浓度以及其他微小的工艺操作调整。,2025-09-30,国家药品监督管理局药品审评中心,经审查，此次备案变更了最后一步反应及之后的生产工艺，参照《已上市化学药品药学变更研究技术指导原则》（试行），属于重大变更，请持有人按照补充申请申报。取消本次备案事项。
国备2025002718,中文：注射用坦昔妥单抗;英文/拉丁文：Tafasitamab for Injection,国药准字SJ20250018,中文名称：Incyte Biosciences Distribution B.V.;英文名称：Incyte Biosciences Distribution B.V.,"Paasheuvelweg 25, 1105 BP Amsterdam, Netherlands",中文名称：Baxter Oncology GmbH;英文名称：Baxter Oncology GmbH,"Kantstraβe 2, 33790 Halle/Westfalen, Germany",北京诺诚健华医药科技有限公司,北京市昌平区科技园区生命园路8号院一区8号楼,按照国家药监局关于实施2025年版《中华人民共和国药典》有关事宜的公告（2025年第32号）规定，对本品的进口药品注册标准和制造及检定规程进行文字性修订，将引用的《中国药典》版本号由“2020版”修订为“2025版”。,2025-10-16,国家药品监督管理局药品审评中心,已备案
Y国备2025002379,中文：生长抑素;英文/拉丁文：Somatostatin,Y20210001206,中文名称：无;英文名称：PolyPeptide Laboratories (Sweden) AB,"Högerudsgatan 21, Sweden-216 13 Limhamn",中文名称：无;英文名称：PolyPeptide Laboratories Private Limited,"Plot No. K-28, Additional M.I.D.C. Anandnagar, Thane District, India-421 506 Ambernath East, Maharashtra",汉墨佑成医疗科技（北京）有限公司,中国北京市朝阳区高碑店乡西店村55号楼1号二层,原料药有效期由12个月延长至24个月。,2025-09-19,国家药品监督管理局药品审评中心,已备案
国备2025002400,中文：丙戊酸钠缓释片（Ⅰ）;英文/拉丁文：Sodium Valproate Sustained-release Tablets(Ⅰ),国药准字HC20181023,"中文名称：信东生技股份有限公司;英文名称：Taiwan Biotech Co., Ltd.",中国台湾桃园市桃园区介寿路22号,"中文名称：信东生技股份有限公司;英文名称：Taiwan Biotech Co., Ltd.",中国台湾桃园市桃园区介寿路22号,北京信东联创生物技术有限公司,北京市海淀区知春路甲48号盈都大厦3号楼4单元18F,经持有人确认评估，本品的进口药品注册标准各检查项均符合中国药典2025年版的要求，因此本次更新注册标准的药典版本号，同时更新说明书【执行标准】。,2025-09-23,国家药品监督管理局药品审评中心,已备案
国备2025002359,中文：布地奈德福莫特罗吸入粉雾剂（II）;英文/拉丁文：Budesonide and Formoterol Fumarate Powder for Inhalation (II),国药准字HJ20140458,中文名称：/;英文名称：AstraZeneca AB,"SE-151 85 Södertälje, Sweden",中文名称：/;英文名称：AstraZeneca AB,"Forskargatan 18, SE-151 36 Södertälje, Sweden",阿斯利康投资（中国）有限公司,中国（上海）自由贸易试验区亮景路199号,新增已获得批准的原料药布地奈德供应商。,2025-09-18,国家药品监督管理局药品审评中心,已备案
国备2025002395,中文：依达赛珠单抗注射液;英文/拉丁文：Idarucizumab Injection,国药准字SJ20180012,中文名称：/;英文名称：Boehringer Ingelheim Pharma GmbH & Co. KG,"Binger Strasse 173, 55216 Ingelheim am Rhein, Germany",中文名称：/;英文名称：Boehringer Ingelheim Pharma GmbH & Co. KG,"Birkendorfer Strasse 65, 88397 Biberach, Germany",勃林格殷格翰(中国)投资有限公司,中国（上海）自由贸易试验区李时珍路257号1号楼,"进口注册质量标准（JS20240053）中参考 “中国药典 2020 年版” 变更为 “中国药典 2025 年版""",2025-09-23,国家药品监督管理局药品审评中心,已备案
国备2025002401,中文：丙戊酸钠缓释片（Ⅰ）;英文/拉丁文：Sodium Valproate Sustained-release Tablets(Ⅰ),国药准字HC20191001,"中文名称：信东生技股份有限公司;英文名称：Taiwan Biotech Co., Ltd.",中国台湾桃园市桃园区介寿路22号,"中文名称：信东生技股份有限公司;英文名称：Taiwan Biotech Co., Ltd.",中国台湾桃园市桃园区介寿路22号,北京信东联创生物技术有限公司,北京市海淀区知春路甲48号盈都大厦3号楼4单元18F,经持有人确认评估，本品的进口药品注册标准各检查项均符合中国药典2025年版的要求，因此本次更新注册标准的药典版本号。,2025-09-23,国家药品监督管理局药品审评中心,已备案
国备2025002327,中文：西罗莫司凝胶;英文/拉丁文：Sirolimus Gel,国药准字HJ20233148,"中文名称：无;英文名称：Nobelpharma Co., Ltd.","1-17-24, Shinkawa, Chuo-ku, Tokyo, 104-0033, Japan","中文名称：无;英文名称：Joto Plant, TOYO Pharmaceutical Co., Ltd.","2-5-4, Tsurumi, Tsurumi-ku, Osaka, Osaka538-0053, Japan",江苏诺贝仁医药有限公司,泰州市医药高新技术产业开发区药城大道一号（药城大道南侧、口泰路东侧）C1幢1605室.,依据释放度试验验证报告，修正本品生产工艺信息表及CTD资料中制剂放行标准的释放度试验的色谱条件的错误记载。,2025-09-16,国家药品监督管理局药品审评中心,已备案
国备2025002334,中文：屋尘螨变应原制剂;英文/拉丁文：Mites allergens ALK（503）D.p,国药准字SJ20140015,中文名称：无;英文名称：ALK-Abello A/S,"Boge Alle 6-8, DK-2970 Horsholm, Denmark",中文名称：无;英文名称：ALK-Abello A/S,"Boge Alle 6-8, DK-2970 Horsholm, Denmark",爱而开（上海）医疗技术有限公司,上海市徐汇区长乐路989号8层（名义楼层9层）04室,因实施2025版《中国药典》，对进口药品注册标准和制造及检定规程中引用2020版《中国药典》的章节更新为2025版《中国药典》的对应章节。,2025-09-17,国家药品监督管理局药品审评中心,已备案
国备2025002358,中文：布地奈德福莫特罗吸入粉雾剂（I）;英文/拉丁文：Budesonide and Formoterol Fumarate Powder for Inhalation (I),国药准字HJ20140459,中文名称：/;英文名称：AstraZeneca AB,"SE-151 85 Södertälje, Sweden",中文名称：/;英文名称：AstraZeneca AB,"Forskargatan 18, SE-151 36 Södertälje, Sweden",阿斯利康投资（中国）有限公司,中国（上海）自由贸易试验区亮景路199号,新增已获得批准的原料药布地奈德供应商。,2025-09-18,国家药品监督管理局药品审评中心,已备案
国备2025002415,中文：贝美素噻吗洛尔滴眼液;英文/拉丁文：Bimatoprost and Timolol Maleate Eye Drops,国药准字HJ20130453,中文名称：AbbVie Deutschland GmbH & Co.KG;英文名称：AbbVie Deutschland GmbH & Co.KG,"Knollstrasse, 67061 Ludwigshafen, Germany",中文名称：Allergan Pharmaceuticals Ireland;英文名称：Allergan Pharmaceuticals Ireland,"Castlebar Road, Westport, County Mayo, Ireland",艾伯维医药贸易（上海）有限公司,中国（上海）自由贸易试验区富特北路458号4层418部位,按照中国药典2025年版的要求更新该产品的注册标准，将注册标准中所提到的中国药典的方法由2020年版直接更新为2025年版，此变更不涉及药品处方、原料药来源、生产工艺的变化。,2025-09-24,国家药品监督管理局药品审评中心,已备案
国备2025002417,中文：羧甲基纤维素钠滴眼液;英文/拉丁文：Carboxymethylcellulose Sodium Eye Drops,国药准字HJ20140945,中文名称：AbbVie Limited;英文名称：AbbVie Limited,"Citywest Business Campus，Dublin 24, Ireland",中文名称：Allergan Pharmaceuticals Ireland;英文名称：Allergan Pharmaceuticals Ireland,"Castlebar Road, Westport, County Mayo, Ireland",艾伯维医药贸易（上海）有限公司,中国（上海）自由贸易试验区富特北路458号4层418部位,按照中国药典2025年版的要求更新该产品的注册标准，将注册标准中所提到的中国药典的方法由2020年版直接更新为2025年版，此变更不涉及药品处方、原料药来源、生产工艺的变化,2025-09-24,国家药品监督管理局药品审评中心,已备案
国备2025002316,中文：美索巴莫注射液;英文/拉丁文：Methocarbamol Injection,国药准字HJ20240009,"中文名称：/;英文名称：Fresenius Kabi USA, LLC","Three Corporate Drive,Lake Zurich,IL 60047 United States of America",中文名称：/;英文名称：Caplin Steriles Limited,"Survey No. 895 & 897, Guruvarajakandigai, Sirupuzhalpettai , Thiruvallur, Gummidipoondi, Tamil Nadu 601201, India",北京费森尤斯卡比医药有限公司,北京市大兴区中关村科技园区大兴生物医药产业基地华佗路57号,"1、境外生产药品在境内分包装备案，分包装的包装规格：5瓶/盒，分包装企业：北京费森尤斯卡比医药有限公司，分包装企业地址：北京市大兴区中关村科技园区大兴生物医药产业基地华佗路57号。
2、同时根据《境外药品上市许可持有人指定境内责任人管理暂行规定》在分包装说明书中增加境内责任人信息，将【境内联系人】改为【境内责任人】，将境内责任人和进口分包装企业的信息合并列出，其中引导语“名称”、“地址”分别改为“企业名称”、“生产地址”，另删除了传真号，将网址中的“http”改为“https”。",2025-09-13,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025002949,中文：依折麦布片;英文/拉丁文：Ezetimibe Tablets,国药准字HJ20171017,中文名称：不适用;英文名称：ORGANON SINGAPORE PTE. LTD.,"150 Beach Road, #36-01/08 Gateway West, Singapore 189720",中文名称：不适用;英文名称：MSD INTERNATIONAL GMBH (SINGAPORE BRANCH),70 Tuas West Drive Singapore 638414,欧加隆（上海）医药科技有限公司,中国（上海）自由贸易试验区东育路255弄4号A栋5层503单元（名义楼层，实际楼层4层）,根据更新版美国药典，拟修订依折麦布原料药质量标准中旋光度检查的温度范围，并删除重金属检查项。,2025-11-15,国家药品监督管理局药品审评中心,已备案
国备2025002328,中文：玛巴洛沙韦片;英文/拉丁文：Baloxavir Marboxil Tablets,国药准字HJ20210027,中文名称：N/A;英文名称：Roche Pharma (Schweiz) AG,"Gartenstrasse 9 4052 Basel, Switzerland","中文名称：N/A;英文名称：Shionogi Pharma Co., Ltd.","2-5-1, Mishima, Settsu, Osaka 566-0022, Japan",罗氏（中国）投资有限公司,中国（上海）自由贸易试验区龙东大道1100号4号楼,1.延长玛巴洛沙韦片20mg制剂成品的有效期至60个月；2.根据延长后的效期更新全进口产品说明书和本地分包装的说明书；3.制剂成品稳定性研究场地名称的行政性变更,2025-09-17,国家药品监督管理局药品审评中心,已备案
国备2025002370,中文：莫格利珠单抗注射液;英文/拉丁文：Mogamulizumab Injection,国药准字SJ20220018,"中文名称：无;英文名称：Kyowa Kirin Co., Ltd.","1-9-2 Otemachi, Chiyoda-ku, Tokyo, Japan","中文名称：无;英文名称：Otsu Pharmaceuticals Plant, TOYOBO CO., LTD.","2-1-1, Katata, Otsu, Shiga 520-0292 Japan",协和麒麟（中国）制药有限公司,中国（上海）自由贸易试验区龙东大道970号,根据国家药监局关于实施2025年版《中华人民共和国药典》有关事宜的公告（2025年第32号），将药品注册标准中所引用药典通则的相关描述更新为“2025版”，不涉及药品注册标准的实质性变更。,2025-09-19,国家药品监督管理局药品审评中心,已备案
国备2025002325,中文：沙美特罗替卡松吸入粉雾剂;英文/拉丁文：Salmeterol Xinafoate and Fluticasone Propionate Powder for Inhalation,国药准字HJ20250075,中文名称：西普拉制药有限公司;英文名称：M/s. Cipla Limited,"Plot no. 9 & 10, Indore Special Economic Zone, Phase – II, Pithampur, Dist. Dhar, Pin code 454775, Madhya Pradesh, India",中文名称：西普拉制药有限公司;英文名称：M/s. Cipla Limited,"Plot no. 9 & 10, Indore Special Economic Zone, Phase – II, Pithampur, Dist. Dhar, Pin code 454775, Madhya Pradesh, India",深圳市泛谷药业股份有限公司,深圳市南山区桃源街道长源社区学苑大道1001号南山智园D2栋1502-1506,"1）说明书的修订：补充核准日期、执行标准、批准文号，增加中文商标“赛曲通”、英文商标“SEROFLO”、公司标识“Cipla”，增加境内责任人信息，同时删除境内联系机构信息，在备案公示后新增修改日期；
2）小盒标签的修订：增加中文商标“赛曲通”、英文商标“SEROFLO”、批准文号、生产许可证编号M.L. 28/2/2010、 药品追溯码、条形码，并对小盒标签的设计排版进行调整；
3）铝箔袋标签的修订：增加中文商标“赛曲通”、英文商标“SEROFLO”、批准文号、生产许可证编号M.L. 28/2/2010、英文通用名，并对铝箔袋标签的设计排版进行调整；
4）吸入器前标签的修订：增加中文商标“赛曲通”、英文商标“SEROFLO”，并对吸入器前标签的设计排版进行调整；
5）吸入器后标签的修订：增加中文商标“赛曲通”、英文商标“SEROFLO”、批准文号、生产许可证编号M.L. 28/2/2010，并对吸入器后标签的设计排版进行调整。",2025-09-16,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025002324,中文：沙美特罗替卡松吸入粉雾剂;英文/拉丁文：Salmeterol Xinafoate and Fluticasone Propionate Powder for Inhalation,国药准字HJ20250076,中文名称：西普拉制药有限公司;英文名称：M/s. Cipla Limited,"Plot no. 9 & 10, Indore Special Economic Zone, Phase – II, Pithampur, Dist. Dhar, Pin code 454775, Madhya Pradesh, India",中文名称：西普拉制药有限公司;英文名称：M/s. Cipla Limited,"Plot no. 9 & 10, Indore Special Economic Zone, Phase – II, Pithampur, Dist. Dhar, Pin code 454775, Madhya Pradesh, India",深圳市泛谷药业股份有限公司,深圳市南山区桃源街道长源社区学苑大道1001号南山智园D2栋1502-1506,"1）说明书的修订：补充核准日期、执行标准、批准文号，增加中文商标“赛曲通”、英文商标“SEROFLO”、公司标识“Cipla”，增加境内责任人信息，同时删除境内联系机构信息，在备案公示后新增修改日期；
2）小盒标签的修订：增加中文商标“赛曲通”、英文商标“SEROFLO”、批准文号、生产许可证编号M.L. 28/2/2010、 药品追溯码、条形码，并对小盒标签的设计排版进行调整；
3）铝箔袋标签的修订：增加中文商标“赛曲通”、英文商标“SEROFLO”、批准文号、生产许可证编号M.L. 28/2/2010、英文通用名，并对铝箔袋标签的设计排版进行调整；
4）吸入器前标签的修订：增加中文商标“赛曲通”、英文商标“SEROFLO”，并对吸入器前标签的设计排版进行调整；
5）吸入器后标签的修订：增加中文商标“赛曲通”、英文商标“SEROFLO”、批准文号、生产许可证编号M.L. 28/2/2010，并对吸入器后标签的设计排版进行调整。",2025-09-16,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025002459,中文：糠酸莫米松鼻喷雾剂;英文/拉丁文：Mometasone Furoate Aqueous Nasal Spray,国药准字HJ20220085,中文名称：/;英文名称：Lek Pharmaceuticals d.d.,"Verovskova ulica 57, 1526 Ljubljana, 斯洛文尼亚",中文名称：/;英文名称：Lek Pharmaceuticals d.d.,"Verovskova ulica 57, 1526 Ljubljana, 斯洛文尼亚",拜耳医药（上海）有限公司,中国（上海）自由贸易试验区海阳西路399号前滩时代广场第10层（实际楼层第9层）1001A单元,根据《中国药典》2025年版及药典实施公告2025年第32号文，申请将本品注册标准JX20220116中【检查】项下递送剂量均一性更新为“照鼻用制剂项下的方法（中国药典2025年版四部通则0106）检查，应符合规定”，同时对注册标准中引用的中国药典版本号由“中国药典2020年版”升级修订为“中国药典2025年版”。,2025-09-26,国家药品监督管理局药品审评中心,已备案
国备2025002323,中文：沙美特罗替卡松吸入粉雾剂;英文/拉丁文：Salmeterol Xinafoate and Fluticasone Propionate Powder for Inhalation,国药准字HJ20250077,中文名称：西普拉制药有限公司;英文名称：M/s. Cipla Limited,"Plot no. 9 & 10, Indore Special Economic Zone, Phase – II, Pithampur, Dist. Dhar, Pin code 454775, Madhya Pradesh, India",中文名称：西普拉制药有限公司;英文名称：M/s. Cipla Limited,"Plot no. 9 & 10, Indore Special Economic Zone, Phase – II, Pithampur, Dist. Dhar, Pin code 454775, Madhya Pradesh, India",深圳市泛谷药业股份有限公司,深圳市南山区桃源街道长源社区学苑大道1001号南山智园D2栋1502-1506,"1）说明书的修订：补充核准日期、执行标准、批准文号，增加中文商标“赛曲通”、英文商标“SEROFLO”、公司标识“Cipla”，增加境内责任人信息，同时删除境内联系机构信息，在备案公示后新增修改日期；
2）小盒标签的修订：增加中文商标“赛曲通”、英文商标“SEROFLO”、批准文号、生产许可证编号M.L. 28/2/2010、 药品追溯码、条形码，并对小盒标签的设计排版进行调整；
3）铝箔袋标签的修订：增加中文商标“赛曲通”、英文商标“SEROFLO”、批准文号、生产许可证编号M.L. 28/2/2010、英文通用名，并对铝箔袋标签的设计排版进行调整；
4）吸入器前标签的修订：增加中文商标“赛曲通”、英文商标“SEROFLO”，并对吸入器前标签的设计排版进行调整；
5）吸入器后标签的修订：增加中文商标“赛曲通”、英文商标“SEROFLO”、批准文号、生产许可证编号M.L. 28/2/2010，并对吸入器后标签的设计排版进行调整。",2025-09-16,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025002460,中文：糠酸莫米松鼻喷雾剂;英文/拉丁文：Mometasone Furoate Aqueous Nasal Spray,国药准字HJ20220084,中文名称：/;英文名称：Lek Pharmaceuticals d.d.,"Verovskova ulica 57, 1526 Ljubljana, 斯洛文尼亚",中文名称：/;英文名称：Lek Pharmaceuticals d.d.,"Verovskova ulica 57, 1526 Ljubljana, 斯洛文尼亚",拜耳医药（上海）有限公司,中国（上海）自由贸易试验区海阳西路399号前滩时代广场第10层（实际楼层第9层）1001A单元,根据《中国药典》2025年版及药典实施公告2025年第32号文，申请将本品注册标准JX20220116中【检查】项下递送剂量均一性更新为“照鼻用制剂项下的方法（中国药典2025年版四部通则0106）检查，应符合规定”，同时对注册标准中引用的中国药典版本号由“中国药典2020年版”升级修订为“中国药典2025年版”。,2025-09-26,国家药品监督管理局药品审评中心,已备案
国备2025002361,中文：布地奈德福莫特罗吸入粉雾剂（II）;英文/拉丁文：Budesonide and Formoterol Fumarate Powder for Inhalation (II),国药准字HJ20160447,中文名称：/;英文名称：AstraZeneca AB,"SE-151 85 Södertälje, Sweden",中文名称：/;英文名称：AstraZeneca AB,"Forskargatan 18, SE-151 36 Södertälje, Sweden",阿斯利康投资（中国）有限公司,中国（上海）自由贸易试验区亮景路199号,新增已获得批准的原料药布地奈德供应商。,2025-09-18,国家药品监督管理局药品审评中心,已备案
国备2025002360,中文：布地奈德福莫特罗吸入粉雾剂（II） ;英文/拉丁文：Budesonide and Formoterol Fumarate Powder for Inhalation (II),国药准字HJ20140457,中文名称：/;英文名称：AstraZeneca AB,"SE-151 85 Södertälje, Sweden",中文名称：/;英文名称：AstraZeneca AB,"Forskargatan 18, SE-151 36 Södertälje, Sweden",阿斯利康投资（中国）有限公司,中国（上海）自由贸易试验区亮景路199号,新增已获得批准的原料药布地奈德供应商。,2025-09-18,国家药品监督管理局药品审评中心,已备案
国备2025002364,中文：维奈克拉片;英文/拉丁文：Venetoclax Tablets,国药准字HJ20200053,中文名称：AbbVie Inc.;英文名称：AbbVie Inc.,"1 N Waukegan Road, North Chicago, IL 60064, United States of America",中文名称：AbbVie Ireland NL B.V;英文名称：AbbVie Ireland NL B.V,"Manorhamilton Road, Sligo, Ireland",艾伯维医药贸易（上海）有限公司,中国（上海）自由贸易试验区富特北路458号4层418部位,按照中国药典2025年版的要求更新本产品注册标准。,2025-09-18,国家药品监督管理局药品审评中心,已备案
国备2025002363,中文：维奈克拉片;英文/拉丁文：Venetoclax Tablets,国药准字HJ20200053,中文名称：AbbVie Inc.;英文名称：AbbVie Inc.,"1 N Waukegan Road, North Chicago, IL 60064, United States of America",中文名称：AbbVie Ireland NL B.V;英文名称：AbbVie Ireland NL B.V,"Manorhamilton Road, Sligo, Ireland",艾伯维医药贸易（上海）有限公司,中国（上海）自由贸易试验区富特北路458号4层418部位,按照中国药典2025年版的要求更新本产品注册标准。,2025-09-18,国家药品监督管理局药品审评中心,已备案
国备2025002740,中文：恩扎卢胺软胶囊;英文/拉丁文：Enzalutamide Soft Capsules,国药准字HJ20200043,中文名称：不适用;英文名称：Astellas Pharma Europe B.V.,"Sylviusweg 62, 2333 BE Leiden, The Netherlands","中文名称：不适用;英文名称：Catalent Pharma Solutions, LLC","2725 Scherer Drive, St. Petersburg, FL 33716, USA",安斯泰来制药（中国）有限公司,沈阳经济技术开发区10号路6甲3号,根据2022年5月23日国家药监局药品审评中心发布的《化学药品及生物制品说明书通用格式和撰写指南》的要求，在本品说明书【成份】项下列出了所有辅料的名称。,2025-10-17,国家药品监督管理局药品审评中心,已备案
国备2025002947,中文：地诺前列酮栓;英文/拉丁文：Dinoprostone Suppositories,国药准字HJ20140332,中文名称：/;英文名称：Ferring Pharmaceuticals Ltd.,"Drayton Hall, Church Road, West Drayton, UB7 7PS, U.K.",中文名称：/;英文名称：Ferring Controlled Therapeutics Limited,"1 Redwood Place, Peel Park Campus, East Kilbride Scotland. G745PB, U.K.",辉凌医药咨询（上海）有限公司,上海市虹口区公平路168号31层,"1. 成品已批准的包装厂Ferring Controlled Therapeutics Limited ，增加次级包装场地。新增场地地址为“12 Redwood Crescent, Peel Park Campus, East Kilbride, Glasgow, G74 5PA, United Kingdom”。 2. 依据此变更，修订说明书中的包装厂地址信息。",2025-11-15,国家药品监督管理局药品审评中心,已备案
国备2025002574,中文：注射用双羟萘酸曲普瑞林;英文/拉丁文：Triptorelin Pamoate for injection,国药准字HJ20130842,中文名称：无;英文名称：IPSEN PHARMA,70 rue Balard - 75015 Paris – France,中文名称：无;英文名称：IPSEN PHARMA BIOTECH,"Parc d'activités du Plateau de Signes, Chemin Départemental n°402-83870 SIGNES-FRANCE",益普生（天津）医药商贸有限公司,天津市和平区小白楼街大连道1号宝融大厦2号楼312室,本品注册标准中，所有引用中国药典的检项检验方法从中国药典2020版变更至中国药典2025版,2025-10-01,国家药品监督管理局药品审评中心,已备案
国备2025002646,中文：注射用司妥昔单抗;英文/拉丁文：Siltuximab for injection,国药准字SJ20210032,中文名称：不适用;英文名称：Recordati Netherlands B.V.,"Beechavenue 54, 1119PW Schiphol-Rijk, Netherlands",中文名称：不适用;英文名称：Cilag AG,"Hochstrasse 201, CH-8200 Schaffhausen, Switzerland",百济神州（北京）生物科技有限公司,北京市昌平区中关村生命科学园科学园路30号院1号楼101、201、402、502室,注射用司妥昔单抗药品注册标准检项中细菌内毒素、生物负荷、无菌、渗透压摩尔浓度、pH、颜色、澄清度、可见异物、剂量单位均一性、不溶性微粒、装量的检查方法由依照《中国药典》2020年版检测变更为依照《中国药典》2025年版检测。,2025-10-11,国家药品监督管理局药品审评中心,已备案
国备2025002387,中文：酒石酸溴莫尼定滴眼液;英文/拉丁文：Brimonidine Tartrate Eye Drops,国药准字HJ20160425,中文名称：不适用;英文名称：AbbVie Inc.,"1 N Waukegan Rd, North Chicago, IL 60064 United States of America","中文名称：不适用;英文名称：Allergan Sales, LLC","8301 Mars Drive, Waco, TX 76712 United States of America",艾伯维医药贸易（上海）有限公司,中国（上海）自由贸易试验区富特北路458号4层418部位,将本品进口药品注册标准中所引用的中国药典附录方法由2020年版更新为2025年版。,2025-09-20,国家药品监督管理局药品审评中心,已备案
国备2025002385,中文：酒石酸溴莫尼定滴眼液;英文/拉丁文：Brimonidine Tartrate Eye Drops,国药准字HJ20160426,中文名称：不适用;英文名称：AbbVie Inc.,"1 N Waukegan Rd, North Chicago, IL 60064 United States of America","中文名称：不适用;英文名称：Allergan Sales, LLC","8301 Mars Drive, Waco, TX 76712 United States of America",艾伯维医药贸易（上海）有限公司,中国（上海）自由贸易试验区富特北路458号4层418部位,将本品进口药品注册标准中所引用的中国药典附录方法由2020年版更新为2025年版。,2025-09-20,国家药品监督管理局药品审评中心,已备案
国备2025002384,中文：溴莫尼定噻吗洛尔滴眼液;英文/拉丁文：Brimonidine Tartrate and Timolol Maleate Eye Drops,国药准字HJ20140928,中文名称：不适用;英文名称：AbbVie Limited,"Citywest Business Campus, Dublin 24, Ireland",中文名称：不适用;英文名称：Allergan Pharmaceuticals Ireland,"Castlebar Road, Westport, County Mayo, Ireland",艾伯维医药贸易（上海）有限公司,中国（上海）自由贸易试验区富特北路458号4层418部位,将本品进口药品注册标准中所引用的中国药典附录方法由2020年版更新为2025年版。,2025-09-20,国家药品监督管理局药品审评中心,已备案
国备2025002538,中文：环孢素注射液;英文/拉丁文：Ciclosporin Injection,国药准字HJ20150095,中文名称：不适用;英文名称：Novartis Pharma Schweiz AG,"6343 Risch, Switzerland",中文名称：不适用;英文名称：Novartis Pharma Stein AG,"Schaffhauserstrasse 4332 Stein, Switzerland",北京诺华制药有限公司,北京市昌平区永安路31号,根据《中国药典》2025年版，更新说明书中环孢素的分子量和化学名称，该变更不涉及任何实质性变更；,2025-09-29,国家药品监督管理局药品审评中心,已备案
国备2025002649,中文：古塞奇尤单抗注射液（静脉输注）;英文/拉丁文：Guselkumab Injection (Intravenous Infusion),国药准字SJ20250006,中文名称：无;英文名称：Janssen-Cilag International NV,"Turnhoutseweg 30, B-2340 Beerse, Belgium",中文名称：无;英文名称：Cilag AG,"Hochstrasse 201, 8200 Schaffhausen, Switzerland",西安杨森制药有限公司,陕西省西安市高新区草堂科技产业基地草堂四路19号，陕西省西安市高新区高新五路4号汇诚国际17F,(1) 在JSI Cork爱尔兰工厂JSI车间3增加原液初级包装容器密封系统；(2)对3.2.A.1设施和设备中JSI Cork爱尔兰工厂的注射用水（WFI）生产的相关描述进行更新；(3)引入一个新工作细胞库（WCB）；(4)修改制造及检定规程以纳入本次变更相关信息，同时对正文进行文字描述的修订。,2025-10-11,国家药品监督管理局药品审评中心,已备案
国备2025002720,中文：注射用替奈普酶;英文/拉丁文：Tenecteplase for Injection,国药准字SJ20250017,中文名称：无;英文名称：Boehringer Ingelheim International GmbH,"Binger Strasse 173, 55216 Ingelheim am Rhein, Germany",中文名称：无;英文名称：Boehringer Ingelheim Pharma GmbH & Co. KG,"Birkendorfer Strasse 65, 88397 Biberach an der Riss, Germany",勃林格殷格翰(中国)投资有限公司,中国（上海）自由贸易试验区李时珍路257号1号楼,基于本品长期稳定性研究结果，延长注射用替奈普酶的有效期，有效期由24个月延长至36个月。并同步修订本品说明书、药品注册标准和制造及检定规程中【有效期】项下相关内容。,2025-10-16,国家药品监督管理局药品审评中心,已备案
国备2025002431,中文：注射用奥加伊妥珠单抗;英文/拉丁文：Inotuzumab Ozogamicin for Injection,国药准字SJ20210033,中文名称：无;英文名称：Wyeth Pharmaceuticals LLC,"P.O. Box 8299, Philadelphia, PA 19101 United States of America",中文名称：无;英文名称：Wyeth Pharmaceutical Division of Wyeth Holdings LLC,"401 North Middletown Road, Pearl River, NY 10965 United States of America",辉瑞投资有限公司,上海市南京西路1168号中信泰富广场36层,"本次申请属于行政性变更，即将药品注册标准（JS）中的“2020版”修改为“2025版"" 且该产品的生产工艺、放行标准和分析方法未发生变化。",2025-09-25,国家药品监督管理局药品审评中心,已备案
