备案号,药品通用名称,药品批准文号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,代理机构,代理机构地址,备案内容,备案日期,备案机关,备注,注
国备2025000479,中文：非诺贝特胶囊;英文/拉丁文：Fenofibrate Capsules,国药准字 HJ20181239,中文名称：不适用;英文名称：ABBOTT LABORATORIES LIMITED,"NO.1, UNIT 3101, 31ST FLOOR Q. HOUSE LUMPINI BUILDING, SOUTH SATHORN ROAD, THUNGMAHAMEK, SATHORN, BANGKOK 10120, THAILAND",中文名称：不适用;英文名称：Astrea Fontaine,"Rue des Pres Potets, Fontaine les Dijon, 21121, France",上海雅培制药有限公司,上海市奉贤区海湾镇五四公路1288号,境外生产药品注册代理机构由“雅培贸易（上海）有限公司，地址：中国（上海）自由贸易试验区美盛路56号4号楼109部位”变更为“上海雅培制药有限公司，地址：上海市奉贤区海湾镇五四公路1288号”。,2025-03-19,国家药品监督管理局药品审评中心,已备案
国备2025000477,中文：非诺贝特片（III）;英文/拉丁文：Fenofibrate Tablets（III）,国药准字HJ20171365,中文名称：不适用;英文名称：Abbott Laboratories (Singapore) Private Limited,3 FRASER STREET #23-28 DUO TOWER SINGAPORE 189352,中文名称：不适用;英文名称：Astrea Fontaine,"Rue des Pres Potets, 21121 Fontaine les Dijon, France",上海雅培制药有限公司,上海市奉贤区海湾镇五四公路1288号,境外生产药品注册代理机构由“雅培贸易（上海）有限公司，地址：中国（上海）自由贸易试验区美盛路56号4号楼109部位”变更为“上海雅培制药有限公司，地址：上海市奉贤区海湾镇五四公路1288号”。,2025-03-19,国家药品监督管理局药品审评中心,已备案
国备2025000532,中文：硫酸瑞美吉泮口崩片;英文/拉丁文：Rimegepant Sulfate Orally Disintegrating Tablets,国药准字HJ20240004,中文名称：/;英文名称：Pfizer Inc.,"66 Hudson Boulevard East, New York, NY 10001 United States of America",中文名称：/;英文名称：Catalent Pharma Solutions Limited,"Frankland Road, Blagrove, Swindon, Wiltshire SN5 8RU UNITED KINGDOM",辉瑞投资有限公司,上海市南京西路1168号中信泰富广场36层,在国内已获批药品生产厂 （Catalent Pharma Solutions Limited）工厂内增设一条新的生产线（3号生产线），同时更新生产工艺信息表相应内容。,2025-03-22,国家药品监督管理局药品审评中心,已备案
国备2025000473,中文：丙戊酸钠缓释片（Ⅰ）;英文/拉丁文：Sodium Valproate Sustained-release Tablets(Ⅰ),国药准字HC20181023,"中文名称：信东生技股份有限公司;英文名称：Taiwan Biotech Co., Ltd.",中国台湾桃园市桃园区介寿路22号,"中文名称：信东生技股份有限公司;英文名称：Taiwan Biotech Co., Ltd.",中国台湾桃园市桃园区介寿路22号,北京信东联创生物技术有限公司,北京市海淀区知春路甲48号盈都大厦3号楼4单元18F,本次申请，依据原研进口参比制剂最新版说明书内容修订本品说明书中的相关信息，并同步更新药品包装标签，其余均与原批准内容一致。本公司承诺，本品变更于批准后6个月内实施。,2025-03-18,国家药品监督管理局药品审评中心,已备案
国备2025000480,中文：非诺贝特酸胆碱缓释胶囊;英文/拉丁文：Choline Fenofibrate Sustained-release Capsules,国药准字HJ20210070,中文名称：不适用;英文名称：ABBOTT LABORATORIES LIMITED,"NO.1, UNIT 3101, 31ST FLOOR Q. HOUSE LUMPINI BUILDING, SOUTH SATHORN ROAD, THUNGMAHAMEK, SATHORN, BANGKOK 10120, THAILAND",中文名称：不适用;英文名称：FOURNIER LABORATORIES IRELAND LIMITED,"ANNGROVE, CARRIGTWOHILL, CORK, IRELAND",上海雅培制药有限公司,上海市奉贤区海湾镇五四公路1288号,境外生产药品注册代理机构由“雅培贸易（上海）有限公司，地址：中国（上海）自由贸易试验区美盛路56号4号楼109部位”变更为“上海雅培制药有限公司，地址：上海市奉贤区海湾镇五四公路1288号”。,2025-03-19,国家药品监督管理局药品审评中心,已备案
国备2025000663,中文：恩格列净片;英文/拉丁文：Empagliflozin Tablets,国药准字HJ20170352 & 国药准字HJ20171232,中文名称：/;英文名称：Boehringer Ingelheim International GmbH,"Binger Strasse 173, 55216 Ingelheim am Rhein, Germany",中文名称：/;英文名称：Boehringer Ingelheim Pharma GmbH & Co. KG,"Binger Strasse 173, 55216 Ingelheim am Rhein, Germany",勃林格殷格翰(中国)投资有限公司,中国（上海）自由贸易试验区李时珍路257号1号楼,"删除本品分包装产品包装标签彩盒及铝箔原有“Lily"" 字样。",2025-04-03,国家药品监督管理局药品审评中心,已备案
国备2025000497,中文：人血白蛋白;英文/拉丁文：Human Albumin,国药准字SJ20247007,中文名称：/;英文名称：Baxalta US Inc,"300 Shire Way, Lexington, MA 02421 US",中文名称：/;英文名称：Baxalta US Inc.,"25212 W. Illinois Route 120, Round Lake,IL 60073 US",武田（中国）国际贸易有限公司,中国（上海）自由贸易试验区美盛路56号2层220室,"根据《中国药典》三部（2020年版）人血白蛋白“3.3.3.3纯度”，将本品注册标准“纯度”项更新为“按《中国药典》三部（2020年版）通则0541第二法《醋酸纤维素薄膜电泳法》或第三法《琼脂糖凝胶电泳法》进行，白蛋白含量应不低于蛋白质总量的96%”，其它内容不变。涉及规格为：10g/袋(20%, 50ml)、12.5g/袋（25%，50ml)、25g/袋（25%，100ml)。",2025-03-20,国家药品监督管理局药品审评中心,已备案
国备2025000498,中文：人血白蛋白;英文/拉丁文：Human Albumin,国药准字SJ20181007,中文名称：/;英文名称：Baxalta US Inc.,"300 Shire Way, Lexington, MA 02421 US",中文名称：/;英文名称：Baxalta US Inc.,"25212 W. Illinois Route 120, Round Lake, IL 60073 US",武田（中国）国际贸易有限公司,中国（上海）自由贸易试验区美盛路56号2层220室,"根据《中国药典》三部（2020年版）人血白蛋白“3.3.3.3纯度”，将本品注册标准“纯度”项更新为“按《中国药典》三部（2020年版）通则0541第二法《醋酸纤维素薄膜电泳法》或第三法《琼脂糖凝胶电泳法》进行，白蛋白含量应不低于蛋白质总量的96%”，其它内容不变。涉及规格为：10g/袋(20%, 50ml)、12.5g/袋（25%，50ml)、25g/袋（25%，100ml)。",2025-03-20,国家药品监督管理局药品审评中心,已备案
国备2025000499,中文：人血白蛋白;英文/拉丁文：Human Albumin,国药准字SJ20181006,中文名称：/;英文名称：Baxalta US Inc,"300 Shire Way, Lexington, MA 02421 US",中文名称：/;英文名称：Baxalta US Inc.,"25212 W. Illinois Route 120, Round Lake,IL 60073 US",武田（中国）国际贸易有限公司,中国（上海）自由贸易试验区美盛路56号2层220室,"根据《中国药典》三部（2020年版）人血白蛋白“3.3.3.3纯度”，将本品注册标准“纯度”项更新为“按《中国药典》三部（2020年版）通则0541第二法《醋酸纤维素薄膜电泳法》或第三法《琼脂糖凝胶电泳法》进行，白蛋白含量应不低于蛋白质总量的96%”，其它内容不变。涉及规格为：10g/袋(20%, 50ml)、12.5g/袋（25%，50ml)、25g/袋（25%，100ml)。",2025-03-20,国家药品监督管理局药品审评中心,已备案
国备2025000516,中文：枸橼酸西地那非口崩片;英文/拉丁文：Sildenafil Citrate Orodispersible Tablets,国药准字HC20240009,"中文名称：生达化学制药股份有限公司;英文名称：STANDARD CHEM.& PHARM.CO., LTD.","中国台湾730015台南市新营区土库里土库6-20号（No.6-20, Tuku, Tuku Village, Sinying District, Tainan City 730015, Taiwan, China）","中文名称：生达化学制药股份有限公司;英文名称：STANDARD CHEM.& PHARM.CO., LTD.","中国台湾730015台南市新营区土库里土库6-20号（No.6-20, Tuku, Tuku Village, Sinying District, Tainan City 730015, Taiwan, China）",浙江新锐医药有限公司,浙江省杭州市丹桂街19号迪凯国际中心37楼C,本品有效期由24个月延长至36个月，说明书和质量标准按规定修订备案。,2025-03-21,国家药品监督管理局药品审评中心,已备案
Y国备2025000742,中文：壬二酸 ;英文/拉丁文：Azelaic acid,Y20220001093,中文名称：Alivus Life Sciences Limited;英文名称：Alivus Life Sciences Limited,"Plot No. Z-103/I, Dahej SEZ, Phase-II,Dahej, Dist.-Bharuch. India.",中文名称：Alivus Life Sciences Limited;英文名称：Alivus Life Sciences Limited,"Plot No. Z-103/I, Dahej SEZ, Phase-II,Dahej, Dist.-Bharuch. India.",北京莱瑞森医药科技有限公司,北京市朝阳区北苑东路19号院2号楼25层2508,公司名称由“Glenmark Life Sciences Limited”变更为“Alivus Life Sciences Limited”。,2025-04-11,国家药品监督管理局药品审评中心,已备案
国备2025000481,中文：盐酸普罗帕酮片;英文/拉丁文：Propafenone Hydrochloride Tablets,国药准字HJ20160339,中文名称：不适用;英文名称：ABBOTT LABORATORIES (SINGAPORE) PRIVATE LIMITED,3 FRASER STREET #23-28 DUO TOWER SINGAPORE 189352,中文名称：不适用;英文名称：Benta Lyon,29 Avenue Charles de Gaulle 69230 Saint Genis Laval France 69230,上海雅培制药有限公司,上海市奉贤区海湾镇五四公路1288号,境外生产药品注册代理机构由“雅培贸易（上海）有限公司，地址：中国（上海）自由贸易试验区美盛路56号4号楼109部位”变更为“上海雅培制药有限公司，地址：上海市奉贤区海湾镇五四公路1288号”。,2025-03-19,国家药品监督管理局药品审评中心,已备案
国备2025000555,中文：氯巴占片;英文/拉丁文：Clobazam Tablets,国药准字HJ20250003,中文名称：/;英文名称：Hetero Labs Limited,"Unit- III, 22-110, I.D.A, Jeedimetla(V),Quthbullapur(M), Medchal - Malkajgiri(Dist.), 500055,Telangana State, India.",中文名称：/;英文名称：Hetero Labs Limited,"Unit- III, 22-110, I.D.A, Jeedimetla(V),Quthbullapur(M), Medchal - Malkajgiri(Dist.), 500055,Telangana State, India.",太阳升（亳州）医药有限公司,安徽省亳州市谯城区张良路和亳芍路交叉口现代中药产业园和孵化器项目办公 楼 9楼909室,"1、说明书：增加了商标、通过一致性评价标识、执行标准、批准文号、核准日期、条形码等信息，修改了境内联系机构的电话。
2、内标签：增加了【成分】、【性状】、【贮藏】、【包装】、【用法用量】、【适应症】、【上市许可持有人】、【境内联系机构】、生产许可证号、生产日期、批准文号和仿制药一致性评价标识以及商标等信息；
3、外包装标签：增加了境内联系机构信息、条形码、药品追溯码标识样本、生产许可证号、批准文号和仿制药一致性评价标识以及商标等信息。
4、大包装标签：增加了体积、生产许可证号、批准文号、仿制药一致性评价标识、商标、储运标识、数量、药品追溯码等信息。删除了境内联系机构信息。",2025-03-26,国家药品监督管理局药品审评中心,已备案
国备2025000554,中文：氯巴占片;英文/拉丁文：Clobazam Tablets,国药准字HJ20250002,中文名称：/;英文名称：Hetero Labs Limited,"Unit- III, 22-110, I.D.A, Jeedimetla(V),Quthbullapur(M), Medchal - Malkajgiri(Dist.), 500055,Telangana State, India.",中文名称：/;英文名称：Hetero Labs Limited,"Unit- III, 22-110, I.D.A, Jeedimetla(V),Quthbullapur(M), Medchal - Malkajgiri(Dist.), 500055,Telangana State, India.",太阳升（亳州）医药有限公司,安徽省亳州市谯城区张良路和亳芍路交叉口现代中药产业园和孵化器项目办公楼9楼909室,"1、说明书：增加了商标、通过一致性评价标识、执行标准、批准文号、核准日期、条形码等信息，修改了境内联系机构的电话。
2、内标签：增加了【成分】、【性状】、【贮藏】、【包装】、【用法用量】、【适应症】、【上市许可持有人】、【境内联系机构】、生产许可证号、生产日期、批准文号和仿制药一致性评价标识以及商标等信息；
3、外包装标签：增加了境内联系机构信息、条形码、药品追溯码标识样本、生产许可证号、批准文号和仿制药一致性评价标识以及商标等信息。
4、大包装标签：增加了体积、生产许可证号、批准文号、仿制药一致性评价标识、商标、储运标识、数量、药品追溯码等信息。删除了境内联系机构信息。",2025-03-26,国家药品监督管理局药品审评中心,已备案
国备2025000589,中文：枸橼酸钠血滤置换液;英文/拉丁文：Hemofiltration Replacement Fluid of Sodium Citrate,国药准字HJ20210035,中文名称：无;英文名称：Baxter Holding B.V.,"Kobaltweg 49, 3542CE Utrecht, Netherlands",中文名称：无;英文名称：Bieffe Medital S.p.A.,"Via Stelvio 94-23035 Sondalo (SO), Italy",百特医疗用品贸易（上海）有限公司,中国（上海）自由贸易试验区富特西一路155号C楼第六层C-1A部位,申请①增加一台自动灌装机，对生产工艺信息表做相应修订②对生产工艺信息表中处方备注处药液密度ρ=1.007g/ml进行勘误，由ρ=1.007g/ml修正为ρ=1.005g/ml,2025-03-28,国家药品监督管理局药品审评中心,已备案
国备2025000419,中文：硫酸氢氯吡格雷片;英文/拉丁文：Clopidogrel Bisulfate Tablets,国药准字HJ20180074,中文名称：/;英文名称：Dr.Reddy's Laboratories Limited,"FTO Unit 3, Survey No. 41, 42 Part, 45 Part & 46 Part, Bachupally Village and Mandal, Medchal-Malkajgiri District-500090 Telangana, India",中文名称：/;英文名称：Dr.Reddy's Laboratories Limited,"FTO Unit 3, Survey No. 41, 42 Part, 45 Part & 46 Part, Bachupally Village and Mandal, Medchal-Malkajgiri District-500090 Telangana, India",瑞迪博士（北京）药业有限公司,北京市朝阳区建国路91号院8号楼15层1509单元,"1）对于包装小盒，移动包装盒上的商标位置，并调整大小；
2）对于包装小盒和运输标签，修订[进口药品注册证号]为[批准文号]；
3）对于说明书，删除了【执行标准】中进口药品注册标准的描述和【批准文号】中进口药品注册证号的描述，内容与批准信息一致。",2025-03-11,国家药品监督管理局药品审评中心,已备案
国备2025001471,中文：来曲唑片;英文/拉丁文：Letrozole Tablets,国药准字HJ20230068,中文名称：————;英文名称：Sun Pharmaceutical Industries Ltd.,"Halol-Baroda Highway, Halol - 389 350, Dist: Panchmahal, Gujarat State, India.",中文名称：————;英文名称：Sun Pharmaceutical Industries Ltd.,"Halol-Baroda Highway, Halol - 389 350, Dist: Panchmahal, Gujarat State, India.",盛发药业（上海）有限公司,上海市徐汇区中山西路1800号4D室,"1. 移除小盒（10片/板，3板/盒）标签和说明书中的【境内联系人】。
2. 移除说明书中的“通过一致性评价”标识。
3. 在小盒（10片/板，3板/盒）标签和说明书中增加【境内责任人】。",2025-06-19,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
Y国备2025000873,中文：硝酸益康唑;英文/拉丁文：Econazole Nitrate,Y20190009249,中文名称：Janssen Pharmaceutica NV;英文名称：Janssen Pharmaceutica NV,"Turnhoutseweg 30, B-2340 Beerse, Belguim",中文名称：Siegfried Ltd;英文名称：Siegfried Ltd,"Untere Brühlstrasse 4, Zofingen, AG 4800, Switzerland",西安杨森制药有限公司,陕西省西安市高新区草堂科技产业基地草堂四路19号，陕西省西安市高新区高新五路4号汇诚国际17F,申请将硝酸益康唑原料药有效期由24个月延长至36个月。,2025-04-24,国家药品监督管理局药品审评中心,已备案
国备2025000436,中文：磷酸芦可替尼片 ;英文/拉丁文：Ruxolitinib Phosphate Tablets,国药准字HJ20170134 国药准字HJ20170133,中文名称：/;英文名称：Novartis Europharm Limited,"Vista Building, Elm Park, Merrion Road, Dublin 4, Ireland",中文名称：/;英文名称：Novartis Pharma Stein AG,"Schaffhauserstrasse 4332 Stein, Switzerland",北京诺华制药有限公司,北京市昌平区永安路31号,磷酸芦可替尼5 mg片剂的内包装由PVC/PCTFE（Aclar）铝泡罩包装替换为PVC/PE/PVDC（Triplex）铝泡罩包装。,2025-03-12,国家药品监督管理局药品审评中心,已备案
国备2025000467,中文：醋酸甲地孕酮口服混悬液;英文/拉丁文：Megestrol Acetate Oral Suspension,国药准字HC20210002,"中文名称：保盛药业股份有限公司;英文名称：TWi Pharmaceuticals, Inc.",台北市114内湖区港墘路221巷41号4楼,"中文名称：保盛药业股份有限公司中坜厂;英文名称：TWi Pharmaceuticals, Inc. Zhongli Plant",台湾桃园市320中坜区自强四路3-1号,长春金赛药业有限责任公司,长春高新开发区天河街72号,"1) 减少辅料供应商：苯甲酸钠Spectrum Chemical & Laboratory Products，枸橼酸钠二水合物Spectrum Chemical & Laboratory Products，枸橼酸一水合物Spectrum Chemical & Laboratory Products，柠檬香精Firmenich。2) 更新原料药、辅料和包材生产商名称：羟丙甲纤维素（F20180000502）更新为“Nutrition & Biosciences USA 1, LLC”，蔗糖更新为“M B Sugars and Pharmaceuticals Private Limited”；醋酸甲地孕酮更新为“Sicor de Mexico S.A. de C.V.”，十二烷基硫酸钠（F20170000128）更新为“BASF Personal Care and Nutrition GmbH”，羟丙甲纤维素更新为“信越化学工业株式会社 直江津工厂”，瓶盖更新为“Drug Plastics Closures, Inc.”。3) 根据前述变更事项，更新生产工艺信息表相关信息。",2025-03-15,国家药品监督管理局药品审评中心,已备案
国备2025000508,中文：棕榈帕利哌酮酯注射液(6M）;英文/拉丁文：Paliperidone Palmitate Injection (6M),国药准字HJ20245004,中文名称：Janssen-Cilag International NV;英文名称：Janssen-Cilag International NV,"Turnhoutseweg 30,B-2340 Beerse, Belgium",中文名称：Janssen Pharmaceutica N.V.;英文名称：Janssen Pharmaceutica N.V.,"Turnhoutseweg 30, B-2340 Beerse, Belgium",西安杨森制药有限公司,陕西省西安市高新区草堂科技产业基地草堂四路19号，陕西省西安市高新区高新五路4号汇诚国际17F,对当前已批准版药品进口标准中【检查】-有关物质和含量均匀度-色谱条件项下的进样量单位信息进行笔误勘误，由10ml改为10μl。,2025-03-20,国家药品监督管理局药品审评中心,经审查，此次备案为对药品注册证书及其附件中的错误进行更正，不属于上市后备案类变更的范畴，请按照勘误流程办理。取消本次备案。
国备2025000471,中文：注射用德曲妥珠单抗;英文/拉丁文：Trastuzumab Deruxtecan for Injection,国药准字SJ20230005,中文名称：无;英文名称：Daiichi Sankyo Europe GmbH,Zielstattstrasse 48，81379 Munich，Germany,中文名称：无;英文名称：Baxter Oncology GmbH,Kantstrasse 2，Halle/Westfalen 33790，Germany,第一三共（中国）投资有限公司,中国（上海）自由贸易试验区居里路500号3幢,修订本品制造及检定规程中2.4.1分批项下信息，用于生产1批原液的MAAL-9001单抗中间体批次数量由“2批”变更为“最多3批”，原液其他生产工艺和工艺参数不变。,2025-03-18,国家药品监督管理局药品审评中心,已备案
Y国备2025000765,中文：阿苯达唑;英文/拉丁文：Albendazole,Y20190009133,中文名称：Sequent Scientific Ltd.;英文名称：Sequent Scientific Ltd.,"B-32, M.I.D.C., MAHAD, RAIGAD 402309 MAHARASHTRA STATE, INDIA",中文名称：Sequent Scientific Ltd.;英文名称：Sequent Scientific Ltd.,"B-32, M.I.D.C., MAHAD, RAIGAD 402309 MAHARASHTRA STATE, INDIA",广州安信医药有限公司,广州市黄埔区科学城揽月路80号科技创新基地D区第6层610-612单元、614-616单元,"1）延长药品有效期：基于当前稳定性研究数据申请将本品有效期由“36个月”延长至“48个月”。
2）境外生产药品注册代理机构注册地址变更：本品注册代理机构广州安信医药有限公司的注册地址从“广州高新技术产业开发区科学城揽月路80号科技创新基地D区第6层614-616单元”变更为“广州市黄埔区科学城揽月路80号科技创新基地D区第6层610-612单元、614-616单元”。",2025-04-12,国家药品监督管理局药品审评中心,已备案
国备2025001651,"中文：茚达格莫吸入粉雾剂（Ⅰ）;英文/拉丁文：Indacaterol Acetate, Glycopyrronium Bromide and Mometasone Furoate Powder for Inhalation（Ⅰ）",国药准字HJ20210033,中文名称：——;英文名称：Grand Medical Pty Ltd.,Shop 6/207 Pacific Highway St Leonards NSW 2065 Australia,"中文名称：——;英文名称：Siegfried Barbera, S.L.；Novartis Pharma Stein AG","Ronda Santa Maria 158 BARBERA DEL VALLES BARCELONA, 08210 Spain；Chemical Operations Schweiz Schaffhauserstrasse Stein, CH-4332, Switzerland",北京远大九和药业有限公司,北京市房山区窦店京保路8号,"通过本次备案申请，希望对茚达格莫吸入粉雾剂（I）150/50/80μg进行如下变更：
原料药格隆溴铵相关变更：
1.格隆溴铵原料药质量标准的变更（与 Ph. Eur.专论保持一致）
2.增加Novartis Pharma Schweizerhalle AG作为格隆溴铵医药中间体（PI）的替代生产商，执行所有生产步骤。
原料药醋酸茚达特罗相关变更：
1.增加Novartis Pharmaceutical Manufacturing LLC作为醋酸茚达特罗中间体C6和C8的替代生产商
2.增加Novartis Pharmaceutical Manufacturing LLC作为醋酸茚达特罗中间体C6和C8的替代质量控制检测中心
3.醋酸茚达特罗中间体C6有关物质测定HPLC替代方法的注册
4.醋酸茚达特罗原料药生产工艺的微小变更

其他编辑方面的变更：
1. 醋酸茚达特罗中间体C6质量标准编辑方面的变更
2. 对醋酸茚达特罗原料药生产中使用的乙酸正丁酯、乙醇（变性的，5%异丙醇）和异丙醇质量标准进行了编辑方面的变更
3. 在“物料控制”和“稳定性总结与结论”章节中，负责生产醋酸茚达特罗中间体的生产商Lek Pharmaceuticals d.d.和Novartis Ringaskiddy Limited的名称更新为Novartis Pharmaceutical Manufacturing LLC和Sterling Pharma Ringaskiddy Limited
4. 糠酸莫米松原料药USP/NF参考的删除

其他行政类变更:
通过本次提交，申请以下行政变更：
1. 将醋酸茚达特罗活性物质中间体的生产商名称从Lek Pharmaceuticals d.d.变更为Novartis Pharmaceutical Manufacturing LLC。
2. 将醋酸茚达特罗活性物质中间体生产以及格隆溴铵活性物质生产和质量控制检测的生产商名称从Novartis Ringaskiddy Limited变更为Sterling Pharma Ringaskiddy Limited。
3. 将用于生产QVM149 150/50/80 mcg硬胶囊吸入粉雾剂的NVA237医药中间体的质量控制地点名称从Novartis Ringaskiddy Limited变更为Sterling Pharma Ringaskiddy Limited。",2025-07-04,国家药品监督管理局药品审评中心,已备案
国备2025000443,"中文：注射用亚胺西瑞;英文/拉丁文：Imipenem, Cilastatin Sodium and Relebactam for Injection",国药准字HJ20240140,中文名称：Merck Sharp & Dohme B.V.;英文名称：Merck Sharp & Dohme B.V.,"Waarderweg 39, 2031 BN Haarlem, The Netherlands",中文名称：Merck Sharp & Dohme LLC;英文名称：Merck Sharp & Dohme LLC,"2778 South East Side Highway, Elkton, VA 22827, USA",默沙东研发（中国）有限公司,北京市朝阳区容达路21号楼L2-13层,"修订本品包装标签，在瓶签和盒签的中文商品名称“锐可博”和英文商品名称""RECARBRIO""右上角分别标注注册商标符号®，详见本品包装标签。",2025-03-21,国家药品监督管理局药品审评中心,已备案
国备2025000762,中文：盐酸甲哌卡因/肾上腺素注射液;英文/拉丁文：Mepivacaine Hydrochloride and Adrenaline Injection,国药准字HJ20171134,中文名称：不适用;英文名称：SEPTODONT,"58,rue du Pont de Creteil 94107 Saint-Maur des Fosses Cedex,France",中文名称：不适用;英文名称：SEPTODONT,"58,rue du Pont de Creteil 94107 Saint-Maur des Fosses Cedex,France",赛谱敦（上海）贸易有限公司,上海市黄浦区龙华东路858号1606-1607室,申请备案事宜：本品说明书增加境内指定责任人信息。,2025-04-12,国家药品监督管理局药品审评中心,已备案
国备2025000761,中文：盐酸甲哌卡因注射液;英文/拉丁文：Mepivacaine Hydrochloride Injection,国药准字HJ20181204,中文名称：不适用;英文名称：SEPTODONT,"58, rue du Pont de Créteil 94107 SAINT-MAUR-DES-FOSSES Cedex (France)",中文名称：不适用;英文名称：SEPTODONT,"58, rue du Pont de Créteil 94107 SAINT-MAUR-DES-FOSSES Cedex (France)",赛谱敦（上海）贸易有限公司,上海市黄浦区龙华东路858号1606-1607室,申请备案事宜：本品说明书增加境内指定责任人信息。,2025-04-12,国家药品监督管理局药品审评中心,已备案
国备2025000559,中文：骨化三醇胶丸;英文/拉丁文：Calcitriol Soft Capsules,国药准字HJ20140598,中文名称：Atnahs Pharma UK Limited;英文名称：Atnahs Pharma UK Limited,"Sovereign House, Miles Gray Road, Basildon, Essex SS14 3FR, United Kingdom",中文名称：Catalent Germany Eberbach GmbH;英文名称：Catalent Germany Eberbach GmbH,"Gammelsbacher Straβe 2, 69412 Eberbach, Germany",法玛诺唯亚（上海）医药咨询有限责任公司,上海市长宁区延安西路500号2713室,包装厂Delpharm Poznań S.A.新增一条包装产线,2025-03-26,国家药品监督管理局药品审评中心,已备案
国备2025000511,中文：来特莫韦片;英文/拉丁文：Letermovir Tablets,国药准字HJ20210085,中文名称：----;英文名称：Merck Sharp & Dohme B.V.,"Waarderweg 39, 2031 BN Haarlem, The Netherlands",中文名称：----;英文名称：MSD International GmbH T/A MSD Ireland (Ballydine),"Kilsheelan, Clonmel, Co. Tipperary, Ireland",默沙东研发（中国）有限公司,北京市朝阳区容达路21号楼L2-13层,我司申请删除已批准来特莫韦注射液药品注册标准（标准号：JX20210108）附件中杂质喹唑啉哌嗪（RRT 1.16）的相关信息，包括杂质名称、结构式、分子式、分子量和化学名称，该更新属于信息更正，不涉及药品注册标准的实质性变更，对注册标准和产品质量控制无影响。且本次申请不涉及其他变更。,2025-03-20,国家药品监督管理局药品审评中心,经审查，此次备案为对药品注册证书及其附件中的错误进行更正，不属于上市后备案类变更的范畴，请按照勘误流程办理。
国备2025000628,中文：克唑替尼胶囊;英文/拉丁文：Crizotinib Capsules,国药准字HJ20171009 国药准字HJ20171013 国药准字HJ20171014,中文名称：无;英文名称：PFIZER EUROPE MA EEIG,"Boulevard de la Plaine 17, 1050 Bruxelles, Belgium",中文名称：无;英文名称：Pfizer Manufacturing Deutschland GmbH,Mooswaldallee 1 79108 Freiburg Im Breisgau Germany,辉瑞投资有限公司,上海市南京西路1168号中信泰富广场36层,"变更当前生产厂信息，名称从 “Pfizer Manufacturing Deutschland GmbH, Betriebsstatte Freiburg”变更为“Pfizer Manufacturing Deutschland GmbH”；
地址从 “Mooswaldallee 1, 79090 Freiburg，Germany”更新为“Mooswaldallee 1 79108 Freiburg Im Breisgau Germany”",2025-04-09,国家药品监督管理局药品审评中心,已备案
国备2025000435,中文： 氨酚双氢可待因片;英文/拉丁文：Paracetamol and Dihydrocodeine Tartrate Tablets,国药准字HC20160025 国药准字HC20160026,中文名称：澳美制药厂有限公司;英文名称：BRIGHT FUTURE PHARMACEUTICAL LABORATORIES LIMITED,"香港新界元朗工业村宏富街1&8号澳美制药中心(BF PHARMACEUTICAL CENTRE, NO.1&8 WANG FU STREET, YUEN LONG INDUSTRIAL ESTATE, YUEN LONG, N.T., HONG KONG.)",中文名称：澳美制药厂;英文名称：Bright Future Pharmaceuticals Factory,"香港新界元朗工业村宏富街1号澳美制药中心 (BF PHARMACEUTICAL CENTRE, NO.1 WANG FU STREET, YUEN LONG INDUSTRIAL ESTATE, YUEN LONG, N.T., HONG KONG.)",深圳澳美制药技术开发有限公司,深圳市南山区粤海街道白石路与沙河西路交界处深圳湾科技生态园一区一期2栋A座4A01,在说明书中增加境内责任人相关信息。,2025-03-12,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025000442,中文：双氯芬酸钠双释放肠溶胶囊;英文/拉丁文：Diclofenac Sodium Dual Release Enteric-coated Capsules,国药准字HJ20170098,中文名称：Aenova IP GmbH;英文名称：Aenova IP GmbH,"Temmlerstrasse 2, 35039 Marburg, Germany",中文名称：Temmler Ireland Ltd.;英文名称：Temmler Ireland Ltd.,"Killorglin, Co. Kerry, Ireland",百时益医药研发（北京）有限公司,北京市东城区东直门南大街1号第23层,根据《境外药品上市许可持有人指定境内责任人管理暂行规定》，申请在药品说明书中增加本品的境内责任人信息，其他内容保持不变。,2025-03-12,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
