备案号,药品通用名称,药品批准文号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,代理机构,代理机构地址,备案内容,备案日期,备案机关,备注,注
国备2025001424,中文：地西泮鼻喷雾剂;英文/拉丁文：Diazepam Nasal Spray,国药准字HJ20230066,"中文名称：/;英文名称：Neurelis, Inc.","3430 Carmel Mountain Rd, Suite 300, San Diego, CA 92121 United States of America","中文名称：/;英文名称：Renaissance Lakewood, LLC","1200 Paco Way, Lakewood, NJ 08701 United States of America",深圳市康哲药业有限公司,深圳市南山区南头街道大新路198号马家龙创新大厦B座6-8楼,本品有效期由30个月延长至36个月，并对药品说明书进行相应修订。,2025-06-13,国家药品监督管理局药品审评中心,已备案
国备2025001221,中文：劳拉西泮片;英文/拉丁文：Lorazepam Tablets,国药准字HC20150011,中文名称：澳美制药厂有限公司;英文名称：BRIGHT FUTURE PHARMACEUTICAL LABORATORIES LIMITED,"香港新界元朗工业村宏富街1&8号澳美制药中心(BF PHARMACEUTICAL CENTRE, NO.1&8 WANG FU STREET, YUEN LONG INDUSTRIAL ESTATE, YUEN LONG, N.T., HONG KONG.) ",中文名称：澳美制药厂;英文名称：Bright Future Pharmaceuticals Factory,"香港新界元朗工业村宏富街1号澳美制药中心( BF PHARMACEUTICAL CENTRE, NO.1 WANG FU STREET, YUEN LONG INDUSTRIAL ESTATE, YUEN LONG,N.T., HONG KONG.)",深圳澳美制药技术开发有限公司,深圳市南山区粤海街道白石路与沙河西路交界处深圳湾科技生态园一区一期2栋A座4A01,申请增加 “铝塑泡罩外加干燥剂及复合袋包装，20片/盒”，增加相应的包装工艺及生产设备，同时对说明书包装标签进行相应的修订。,2025-05-28,国家药品监督管理局药品审评中心,已备案
国备2025001217,中文：劳拉西泮片;英文/拉丁文：Lorazepam Tablets,国药准字HC20150011,中文名称：澳美制药厂有限公司;英文名称：BRIGHT FUTURE PHARMACEUTICAL LABORATORIES LIMITED,"香港新界元朗工业村宏富街1&8号澳美制药中心(BF PHARMACEUTICAL CENTRE, NO.1&8 WANG FU STREET, YUEN LONG INDUSTRIAL ESTATE, YUEN LONG, N.T., HONG KONG.) ",中文名称：澳美制药厂;英文名称：Bright Future Pharmaceuticals Factory,"香港新界元朗工业村宏富街1号澳美制药中心( BF PHARMACEUTICAL CENTRE, NO.1 WANG FU STREET, YUEN LONG INDUSTRIAL ESTATE, YUEN LONG,N.T., HONG KONG.)",深圳澳美制药技术开发有限公司,深圳市南山区粤海街道白石路与沙河西路交界处深圳湾科技生态园一区一期2栋A座4A01,将说明书中“境内联系人”修订为“境内责任人”。,2025-05-28,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025001250,中文：伏立康唑片;英文/拉丁文：Voriconazole Tablets,国药准字HJ20200035,中文名称：/;英文名称：HEXAL AG,"Industriestraβe 25 83607 Holzkirchen, Germany",中文名称：/;英文名称：Sandoz Private Limited,"PLOT NO. 8-A/2 & 8-B, TTC INDUSTRIAL AREA, KALWE BLOCK, VILLAGE DIGHE, NAVI MUMBAI, THANE 400708 MAHARASHTRA STATE, INDIA",爱施健（广东）制药有限公司,中山市火炬开发区会展东路1号德仲广场1幢1803室、1804室,变更本品的注册代理机构的公司名称和地址，公司名称由“山德士（中国）制药有限公司”变更为“爱施健（广东）制药有限公司”，公司地址由“广东省中山火炬开发区国家健康基地辉凌路8号”变更为“中山市火炬开发区会展东路1号德仲广场1幢1803室、1804室”。注册代理机构的法律实体未发生变更，仅为名称和地址的行政变更。,2025-05-30,国家药品监督管理局药品审评中心,已备案
国备2025001215,中文：劳拉西泮片;英文/拉丁文：Lorazepam Tablets,国药准字HC20150010,中文名称：澳美制药厂有限公司;英文名称：BRIGHT FUTURE PHARMACEUTICAL LABORATORIES LIMITED,"香港新界元朗工业村宏富街1&8号澳美制药中心(BF PHARMACEUTICAL CENTRE,NO.1&8 WANG FU STREET, YUEN LONG INDUSTRIAL ESTATE, YUEN LONG, N.T., HONG KONG.)",中文名称：澳美制药厂;英文名称：Bright Future Pharmaceuticals Factory,"香港新界元朗工业村宏富街1号澳美制药中心( BF PHARMACEUTICAL CENTRE, NO.1 WANG FU STREET, YUEN LONG INDUSTRIAL ESTATE, YUEN LONG,N.T., HONG KONG.)",深圳澳美制药技术开发有限公司,深圳市南山区粤海街道白石路与沙河西路交界处深圳湾科技生态园一区一期2栋A座4A01,将说明书中“境内联系人”修订为“境内责任人”。,2025-05-28,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025001229,中文：甘精胰岛素注射液;英文/拉丁文：Insulin Glargine Solution for Injection,国药准字SJ20200023,中文名称：无;英文名称：Sanofi-Aventis Deutschland GmbH,"D-65926 Frankfurt am Main, Germany",中文名称：无;英文名称：Sanofi-aventis Deutschland GmbH,"Industriepark Hoechst, Brueningstrasse 50, D-65926 Frankfurt am Main, Germany",赛诺菲（中国）投资有限公司,北京市朝阳区建国路112号7层,增加默克生命科学技术（南通）有限公司作为辅料氯化锌的生产商，对制造及检定规程做相应修订。,2025-05-29,国家药品监督管理局药品审评中心,已备案
国备2025001288,中文：盐酸二甲双胍片;英文/拉丁文：Metformin Hydrochloride Tablets,国药准字HJ20200040,中文名称：不适用;英文名称：MERCK SANTE s.a.s.,"37, rue Saint Romain - 69379 LYON CEDEX 08 - France",中文名称：不适用;英文名称：MERCK SANTE,2 rue du Pressoir Vert - 45400 SEMOY-France,默克雪兰诺有限公司,北京市顺义区保汇一街2号院1号（天竺综合保税区D08-20）,申请根据进口盐酸二甲双胍片（规格：0.5g；包装规格：20片/盒）最新备案的小盒包装标签，更新分包装盐酸二甲双胍片（规格：0.5g；包装规格：20片/盒）小盒的包装标签。,2025-06-05,国家药品监督管理局药品审评中心,已备案
国备2025001787,中文：塞瑞替尼胶囊;英文/拉丁文：Ceritinib Capsules,国药准字HJ20180025,中文名称：/;英文名称：Novartis Europharm Limited,"Vista Building, Elm Park, Merrion Road, Dublin 4, Ireland",中文名称：/;英文名称：Novartis Pharma Stein AG,"Pharmaceutical Operations Schweiz Solids, Schaffhauserstrasse, 4332 Stein, Switzerland",北京诺华制药有限公司,北京市昌平区永安路31号,（1）制剂“含量和降解产物”检测项下的分析方法，收严对照品溶液1a和1b的拖尾因子要求，由“T≤2.0”收严为“0.9≤T≤2.0“。（2）更新了制剂“含量和降解产物”检测项的方法验证报告，证明了该批准方法对于特定杂质N-亚硝基-塞瑞替尼的检出能力。,2025-07-19,国家药品监督管理局药品审评中心,已备案
国备2025001574,中文：西格列汀二甲双胍片（I）;英文/拉丁文：Sitagliptin Phosphate/metformin Hydrochloride Tablets,国药准字HJ20140774 国药准字HJ20171018,中文名称：MSD Merck Sharp & Dohme AG;英文名称：MSD Merck Sharp & Dohme AG,"Werftestrasse 4, 6005 Lucerne, Switzerland","中文名称：Patheon Puerto Rico, Inc. (Manati);英文名称：Patheon Puerto Rico, Inc. (Manati)","State Road #670 Km.2.7 Manati, Puerto Rico, 00674 Puerto Rico",默沙东研发（中国）有限公司,北京市朝阳区容达路21号楼L2-13层,根据本品已批准进口说明书，更新分装本品小盒和说明书生产企业地址描述，实际地址未发生变更。,2025-06-27,国家药品监督管理局药品审评中心,已备案
国备2025001277,中文：洛拉替尼片;英文/拉丁文：Lorlatinib Tablets,国药准字HJ20220040,中文名称：无;英文名称：Pfizer Europe MA EEIG,"Boulevard de la Plaine 17, 1050 Bruxelles, Belgium",中文名称：无;英文名称：Pfizer Manufacturing Deutschland GmbH,"Mooswaldallee 1, 79108 Freiburg Im Breisgau, Germany",辉瑞投资有限公司,上海市南京西路1168号中信泰富广场36层,1.更新生产厂地址名称，对说明书和包装标签等文件进行相应更新；2. 删除说明书中包装项下瓶装信息；3.在说明书中增加境内责任人相关信息。,2025-06-04,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025001573,中文：西格列汀二甲双胍片（II）;英文/拉丁文：Sitagliptin Phosphate/metformin Hydrochloride Tablets,国药准字HJ20140775 国药准字HJ20171019,中文名称：MSD Merck Sharp & Dohme AG;英文名称：MSD Merck Sharp & Dohme AG,"Werftestrasse 4, 6005 Lucerne, Switzerland","中文名称：Patheon Puerto Rico, Inc. (Manati);英文名称：Patheon Puerto Rico, Inc. (Manati)","State Road #670 Km.2.7 Manati, Puerto Rico, 00674 Puerto Rico",默沙东研发（中国）有限公司,北京市朝阳区容达路21号楼L2-13层,根据本品已批准进口说明书，更新分装本品小盒和说明书生产企业地址描述，实际地址未发生变更。,2025-06-27,国家药品监督管理局药品审评中心,已备案
Y国备2025001286,中文：谷胱甘肽;英文/拉丁文：Glutathione,Y20170001943,"中文名称：协和发酵生化株式会社;英文名称：KYOWA HAKKO BIO CO.,LTD.","1-6-1,Ohtemachi,Chiyoda-ku,Tokyo,Japan","中文名称：协和发酵生化株式会社 防府工厂;英文名称：Hofu Plant of KYOWA HAKKO BIO CO.,LTD.","1-1 Kyowa-cho,Hofu-shi,Yamaguchi,Japan",北京益铭远医药科技有限公司,北京市顺义区杨镇地区格吉路7-359号,变更境外生产药品的注册代理机构，即：谷胱甘肽的注册代理机构由协和发酵(广东)医药有限公司变更为北京益铭远医药科技有限公司。其他不变。,2025-06-05,国家药品监督管理局药品审评中心,已备案
国备2025001266,中文：枸橼酸西地那非片;英文/拉丁文：Sildenafil Citrate Tablets,国药准字HJ20210069,中文名称：----;英文名称：Aurobindo Pharma Limited,"Unit-VII, SEZ, TSIIC, Plot No. S1, Survey No’s: 411/P, 425/P,434/P, 435/P & 458/P, Green Industrial Park, Polepally Village, Jedcherla Mandal,Mahaboobnagar District, Telangana State, India",中文名称：----;英文名称：Aurobindo Pharma Limited,"Unit-VII, SEZ, TSIIC, Plot No. S1, Survey No’s: 411/P, 425/P, 434/P,435/P & 458/P, Green Industrial Park, Polepally Village, Jedcherla Mandal,Mahaboobnagar District, Telangana State, India",安若维他药业泰州有限公司,泰州市医药高新区祥泰路196号,修订说明书：删除【境内联系人】信息。,2025-06-04,国家药品监督管理局药品审评中心,已备案
国备2025001265,中文：枸橼酸西地那非片;英文/拉丁文：Sildenafil Citrate Tablets,国药准字HJ20210068,中文名称：----;英文名称：Aurobindo Pharma Limited,"Unit-VII, SEZ, TSIIC, Plot No. S1, Survey No’s: 411/P, 425/P,434/P, 435/P & 458/P, Green Industrial Park, Polepally Village, Jedcherla Mandal,Mahaboobnagar District, Telangana State, India",中文名称：----;英文名称：Aurobindo Pharma Limited,"Unit-VII, SEZ, TSIIC, Plot No. S1, Survey No’s: 411/P, 425/P, 434/P,435/P & 458/P, Green Industrial Park, Polepally Village, Jedcherla Mandal,Mahaboobnagar District, Telangana State, India",安若维他药业泰州有限公司,泰州市医药高新区祥泰路196号,修订说明书：删除【境内联系人】信息。,2025-06-04,国家药品监督管理局药品审评中心,已备案
Y国备2025001290,中文：精制橄榄油;英文/拉丁文：Refined Olive Oil,Y20200001495,中文名称：无;英文名称：Societe Industrielle des Oleagineux,"16 Rue du Général de Gaulle, France-62223 Saint-Laurent Blangy",中文名称：无;英文名称：Societe Industrielle des Oleagineux,"16 Rue du Général de Gaulle, France-62223 Saint-Laurent Blangy",江苏恒瑞医药股份有限公司,连云港经济技术开发区黄河路38号,"1.企业生产地址名称变更，由“16 rue du Général de Gaulle France-62053 Saint LaurentBlangy”变更为“16 Rue du Général de Gaulle, France-62223 Saint-Laurent Blangy”，仅文字性变更，未发生实质性变更。化学原料药上市申请批准通知书及其附件（化药原料药生产工艺信息表、包装标签设计样稿）中载明的生产地址同步变更。 2.包装标签变更，对精制橄榄油的包装标签中的公司LOGO、产品代码及生产商地址进行修订，具体变更如下： 1）精制橄榄油生产商Societe Industrielle des Oleagineux的公司LOGO发生变更，故更新包装标签中的公司LOGO。 2）勘误包装标签中的产品代码，由558921修正为55892。3）生产商地址变更为“16 Ruedu Général de Gaulle,France-62223 Saint-Laurent Blangy”，变更后的地址与更新后的CEP证书中的地址一致。",2025-06-05,国家药品监督管理局药品审评中心,已备案
国备2025001223,中文：爱活胆通软胶囊;英文/拉丁文：/,国药准字ZJ20090007,中文名称：德国汉堡爱活大药厂 ;英文名称：Pharmazeutische Fabrik Evers GmbH & Co.KG,"Siemensstr.4,25421 Pinneberg",中文名称：/;英文名称：Catalent Germany Eberbach GmbH,"Gammelsbacher Str.2,69412 Eberbach",澳美制药（海南）有限公司,海口国家高新技术产业开发区药谷工业园药谷一路2号,"1、将说明书中“境内联系人”修订为“境内责任人”。
2、修订小盒的内容，具体如下：2.1将“境内联系人”修订为“境内责任人”；2.2删除HITRECHOL右上角的注册商标符号。",2025-05-28,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第437号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025001262,中文：瑞舒伐他汀钙片;英文/拉丁文：Rosuvastatin Calcium Tablets,国药准字HJ20180007,中文名称：/;英文名称：Lek Pharmaceuticals d.d.,"Verovskova ulica 57, 1526 Ljubljana, Slovenia",中文名称：/;英文名称：Novartis Pharmaceutical Manufacturing LLC,"Verovskova ulica 57, Ljubljana, 1000, Slovenia",爱施健（广东）制药有限公司,中山市火炬开发区会展东路1号德仲广场1幢1803室、1804室,变更本品的注册代理机构的公司名称和地址，公司名称由“山德士（中国）制药有限公司”变更为“爱施健（广东）制药有限公司”，公司地址由“广东省中山火炬开发区国家健康基地辉凌路8号”变更为“中山市火炬开发区会展东路1号德仲广场1幢1803室、1804室”。注册代理机构的法律实体未发生变更，仅为名称和地址的行政变更。,2025-06-04,国家药品监督管理局药品审评中心,已备案
国备2025001383,"中文：九价人乳头瘤病毒疫苗（酿酒酵母）;英文/拉丁文：Recombinant Human Papillomavirus 9-Valent (Types 6, 11, 16, 18, 31, 33, 45, 52, 58) Vaccine",国药准字SJ20180008,中文名称：不适用;英文名称：Merck Sharp & Dohme LLC,"126 East Lincoln Avenue, P.O. Box 2000, Rahway, NJ 07065, US",中文名称：不适用;英文名称：MSD Ireland (Carlow); Merck Shrap & Dohme LLC,"Dublin Road, Carlow, IRELAND; 770 Sumneytown Pike, West Point, PA 19486, United States",默沙东研发（中国）有限公司,北京市朝阳区容达路21号楼L2-13层,增加位于Elkton B89A的TA-5601作为HPV疫苗原液和制剂的铝佐剂可选生产来源,2025-06-11,国家药品监督管理局药品审评中心,已备案
国备2025001382,"中文：九价人乳头瘤病毒疫苗（酿酒酵母）;英文/拉丁文：Recombinant Human Papillomavirus 9-Valent (Types 6, 11, 16, 18, 31, 33, 45, 52, 58) Vaccine",国药准字SJ20215001,中文名称：不适用;英文名称：Merck Sharp & Dohme LLC,"126 East Lincoln Avenue, P.O. Box 2000, Rahway, NJ 07065, US",中文名称：不适用;英文名称：MSD Ireland (Carlow),"Dublin Road, Carlow, IRELAND",默沙东研发（中国）有限公司,北京市朝阳区容达路21号楼L2-13层,增加位于Elkton B89A的TA-5601作为HPV疫苗原液和制剂的铝佐剂可选生产来源,2025-06-11,国家药品监督管理局药品审评中心,已备案
国备2025001331,中文：普济丸;英文/拉丁文：/,国药准字ZC20160007,中文名称：李众胜堂(集团)有限公司;英文名称：LI CHUNG SHING TONG (HOLDINGS) LIMITED,新界大埔大埔工业村大富街5号1座2楼，3楼，4楼C，D室，3座,中文名称：李众胜堂(集团)有限公司;英文名称：LI CHUNG SHING TONG (HOLDINGS) LIMITED,新界大埔大埔工业村大富街5号1座2楼，3楼，4楼C，D室，3座,合肥九鼎医药科技有限公司,安徽省合肥市高新区柏堰科技实业园香樟大道168号C12#四楼东侧401,"1、增加说明书【境内责任人】信息，删除说明书原【中国大陆联络处】信息。
2、修订外盒上“香港”二字的设计及主治的排列方式。",2025-06-07,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第437号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025001418,中文：扶正养生丸;英文/拉丁文：--,国药准字ZC20170001,"中文名称：位元堂药厂有限公司;英文名称：Wai Yuen Tong Medicine Co., Ltd",香港新界元朗宏利街9号位元堂药业大厦2楼A-D单位，3楼及4楼A-C单位,"中文名称：位元堂药厂有限公司;英文名称：Wai Yuen Tong Medicine Co., Ltd",香港新界元朗宏利街9号位元堂药业大厦2楼A-D单位，3楼及4楼A-C单位,深圳市延养堂医药有限公司,深圳市坪山区坪山街道大工业区1号路6号厂房C栋205,一、修订产品说明书。1. 删除【境内注册代理机构】信息，增加【境内责任人】信息。2. 变更修改日期，以本次备案公示日期为修改日期；二、依照说明书内容修订产品包装标签信息，删除【境内注册代理机构】信息，增加【境内责任人】信息。,2025-06-13,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第437号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025001251,中文：硫酸氢氯吡格雷片;英文/拉丁文：Clopidogrel Bisulfate Tablets,国药准字HJ20200049,中文名称：/;英文名称：HEXAL AG,"Industriestraβe 25, 83607 Holzkirchen, Germany",中文名称：/;英文名称：Sandoz Private Limited,"Plot NO. 8-A/2 & 8-B, TTC Industrial area, Kalwe Block, Village Dighe, Navi Mumbai, Thane 400708 Maharashtra State, India",爱施健（广东）制药有限公司,中山市火炬开发区会展东路1号德仲广场1幢1803室、1804室,变更本品的注册代理机构的公司名称和地址，公司名称由“山德士（中国）制药有限公司”变更为“爱施健（广东）制药有限公司”，公司地址由“广东省中山火炬开发区国家健康基地辉凌路8号”变更为“中山市火炬开发区会展东路1号德仲广场1幢1803室、1804室”。注册代理机构的法律实体未发生变更，仅为名称和地址的行政变更。,2025-05-30,国家药品监督管理局药品审评中心,已备案
Y国备2025001350,中文：氢氯噻嗪;英文/拉丁文：Hydrochlorothiazide,Y20200001437,中文名称：无;英文名称：TAPI Croatia Industries Ltd.,"Prudnicka cesta 54, 10291 Prigorje Brdovecko, Croatia",中文名称：无;英文名称：TAPI Croatia Industries Ltd.,"Prudnicka cesta 54, 10291 Prigorje Brdovecko, Croatia",泰佩（北京）医药科技有限公司,北京市朝阳区建国路91号院9号楼8层807单元,注册代理机构由“梯瓦医药信息咨询（上海）有限公司”变更为“泰佩（北京）医药科技有限公司”；代理机构的注册地址由“上海静安区南京西路1717号57层03单元”变更为“北京市朝阳区建国路91号院9号楼8层807单元”。,2025-06-10,国家药品监督管理局药品审评中心,已备案
Y国备2025001349,中文：盐酸美金刚;英文/拉丁文：Memantine Hydrochloride,Y20170000828,中文名称：无;英文名称：TAPI Croatia Industries Ltd.,"Prudnicka cesta 54, 10291 Prigorje Brdovecko, Croatia",中文名称：无;英文名称：TAPI Croatia Industries Ltd.,"Prudnicka cesta 54, 10291 Prigorje Brdovecko, Croatia",泰佩（北京）医药科技有限公司,北京市朝阳区建国路91号院9号楼8层807单元,注册代理机构由“梯瓦医药信息咨询（上海）有限公司”变更为“泰佩（北京）医药科技有限公司”；代理机构的注册地址由“上海静安区南京西路1717号57层03单元”变更为“北京市朝阳区建国路91号院9号楼8层807单元”。,2025-06-10,国家药品监督管理局药品审评中心,已备案
国备2025001612,中文：托珠单抗注射液（皮下注射）;英文/拉丁文：Tocilizumab Injection （Subcutaneous Injection）,国药准字SJ20220013,中文名称：/;英文名称：Roche Registration GmbH,"Emil-Barell-Strasse 1, 79639 Grenzach-Wyhlen, Germany",中文名称：/;英文名称：Vetter Pharma-Fertigung GmbH & Co. KG,"Schützenstrasse 87 and 99-101, 88212 Ravensburg, Germany",罗氏（中国）投资有限公司,中国（上海）自由贸易试验区龙东大道1100号4号楼,"原液生产厂公司名称从Genentech, Inc.变更为 Lonza Manufacturing LLC. ，生产厂地址不变。并据此更新制造和检定规程，质量标准中原液生产厂名称。",2025-07-02,国家药品监督管理局药品审评中心,已备案
国备2025001632,中文：注射用巴利昔单抗;英文/拉丁文：Basiliximab for Injection,国药准字SJ20171040,中文名称：/;英文名称：Novartis Pharma Schweiz AG,"6343 Risch, Switzerland",中文名称：/;英文名称：Patheon Italia S.p.A.,"Viale G.B. Stucchi, 110-20900 Monza (MB), Italy",北京诺华制药有限公司,北京市昌平区永安路31号,1.引入新的工作细胞库用于原液生产；2.对用于新工作细胞库放行和新生产后细胞库（PPCB）放行检测的Southern印迹分析方法进行参数优化及接受标准的变更，从而改进方法并获得更准确的结果；3.变更来源于新工作细胞库的PPCB以及未来PPCB的检测方法和控制项目，变更后的方法和控制指标符合ICH Q5A，对已确立的检测原理或结果评价无影响；4.更正巴利昔单抗主细胞库的复检频率。,2025-07-03,国家药品监督管理局药品审评中心,已备案
国备2025001368,中文：布西珠单抗注射液;英文/拉丁文：Brolucizumab Injection,国药准字SJ20250020,中文名称：无;英文名称：Novartis Pharma Schweiz AG,6343 Risch Switzerland,中文名称：无;英文名称：Novartis Manufacturing NV,"Rijksweg 14, 2870 Puurs-Sint-Amands, Belgium",北京诺华制药有限公司,北京市昌平区永安路31号,1. 申请根据国家药监局2024年11月13日发布的《境外药品上市许可持有人指定境内责任人管理暂行规定》及CDE增加境内责任人的信息的公告，将说明书中【境内联系人】更新为【境内责任人】。2. 申请变更制剂生产厂名称及地址信息，（仅为行政变更，实际场所不变） 。,2025-06-10,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第437号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025001419,中文：注射用巴利昔单抗;英文/拉丁文：Basiliximab for Injection,国药准字SJ20171040,中文名称：/;英文名称：Novartis Pharma Schweiz AG,"6343 Risch, Switzerland",中文名称：/;英文名称：Patheon Italia S.p.A.,"Viale G.B. Stucchi, 110-20900 Monza (MB), Italy",北京诺华制药有限公司,北京市昌平区永安路31号,增加 Novartis Pharma Stein AG作为巴利昔单抗原液检测场所，减少原液在当前检测场所 Novartis Pharma AG 的检测项目。,2025-06-13,国家药品监督管理局药品审评中心,已备案
国备2025001264,中文：依折麦布片;英文/拉丁文：Ezetimibe Tablets,国药准字HJ20210050,中文名称：/;英文名称：Sandoz Inc.,"100 College Road West, Princeton, NJ 08540, USA",中文名称：/;英文名称：Novartis Pharmaceutical Manufacturing LLC,"Verovskova ulica 57, Ljubljana, 1000, Slovenia",爱施健（广东）制药有限公司,中山市火炬开发区会展东路1号德仲广场1幢1803室、1804室,变更本品的注册代理机构的公司名称和地址，公司名称由“山德士（中国）制药有限公司”变更为“爱施健（广东）制药有限公司”，公司地址由“广东省中山火炬开发区国家健康基地辉凌路8号”变更为“中山市火炬开发区会展东路1号德仲广场1幢1803室、1804室”。注册代理机构的法律实体未发生变更，仅为名称和地址的行政变更,2025-06-04,国家药品监督管理局药品审评中心,已备案
国备2025001305,中文：碳酸司维拉姆片;英文/拉丁文：Sevelamer Carbonate Tablets,国药准字HJ20230122,中文名称：阿拉宾度制药有限公司;英文名称：Aurobindo Pharma Limited,"Unit VII, SEZ, TSIIC, Plot No. S1, Survey Nos: 411/P, 425/P, 434/P, 435/P and 458/P, Green Industrial Park, Polepally Village, Jedcherla Mandal, Mahaboobnagar District, Telangana State, India.",中文名称：阿拉宾度制药有限公司;英文名称：Aurobindo Pharma Limited,"Unit VII, SEZ, TSIIC, Plot No. S1, Survey Nos: 411/P, 425/P, 434/P, 435/P and 458/P, Green Industrial Park, Polepally Village, Jedcherla Mandal, Mahaboobnagar District, Telangana State, India.",安若维他药业泰州有限公司,泰州市医药高新区祥泰路196号,修订说明书：（1）增加【境内责任人】信息；（2）删除【境内联系人】信息。,2025-06-06,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025001576,中文：盐酸美贝维林片;英文/拉丁文：Mebeverine Hydrochloride Tablets,国药准字HJ20160345,中文名称：不适用;英文名称：Abbott B.V.,"Wegalaan 9, 2132 JD Hoofddorp, The Netherlands",中文名称：不适用;英文名称：Mylan Laboratories SAS,"Route de Belleville, Lieu-dit-Maillard, 01400 Chatillon-sur-Chalaronne, France",上海雅培制药有限公司,上海市奉贤区海湾镇五四公路1288号,境外生产药品注册代理机构由“雅培贸易（上海）有限公司，地址：中国（上海）自由贸易试验区美盛路56号4号楼109部位”变更为“上海雅培制药有限公司，地址：上海市奉贤区海湾镇五四公路1288号”,2025-06-27,国家药品监督管理局药品审评中心,已备案
国备2025001375,中文：阿仑膦酸钠维D3片;英文/拉丁文：Alendronate Sodium and Vitamin D3 Tablets,国药准字HJ20181220,中文名称：不适用;英文名称：N.V. Organon,"Kloosterstraat 6, 5349 AB Oss, The Netherlands","中文名称：不适用;英文名称：Rovi Pharma Industrial Services, S.A.","Via Complutense 140, 28805 Alcala de Henares, Madrid, SPAIN",欧加隆（上海）医药科技有限公司,中国（上海）自由贸易试验区东育路255弄4号A栋5层503单元（名义楼层，实际楼层4层）,"本品进口小包的包装厂由“Merck Sharp & Dohme B.V. 地址：Waarderweg 39, 2031 BN Haarlem, The Netherlands”变更为“Organon Heist bv 地址：Industriepark 30, 2220 Heist-op-den-Berg Belgium”。",2025-06-25,国家药品监督管理局药品审评中心,已备案
Y国备2025001404,中文：富马酸福莫特罗;英文/拉丁文：Formoterol Fumarate,Y20210000959,中文名称：VAMSI LABS LTD.;英文名称：VAMSI LABS LTD.,"PLOT NO.A-14, A-15, A-31, A-32, A-33 & A-34, MIDC AREA, CHINCHOLI, TAL- MOHOL, DIST SOLAPUR 413255 MAHARASHTRA STATE, INDIA",中文名称：VAMSI LABS LTD.;英文名称：VAMSI LABS LTD.,"PLOT NO.A-14, A-15, A-31, A-32, A-33 & A-34, MIDC AREA, CHINCHOLI, TAL- MOHOL, DIST SOLAPUR 413255 MAHARASHTRA STATE, INDIA",中诺凯琳医药发展（苏州）股份有限公司,常熟市海虞镇盛虞大道8号 （苏虞生物医药产业园）,"1.境外生产药品注册代理机构更名，由“中诺凯琳医药发展（苏州）有限公司”更名为“中诺凯琳医药发展（苏州）股份有限公司”，企业主体未发生实际变更。 2.生产企业地址由“A-14/15, M.I.D.C. Area, Chincholi, India-413255 Solapur, Maharashtra.”变更为“PLOT NO.A-14, A-15, A-31, A-32, A-33 & A-34, MIDC AREA, CHINCHOLI, TAL- MOHOL, DIST SOLAPUR 413255 MAHARASHTRA STATE, INDIA”。本品的实际生产地址保持不变。同步更新产品包装标签中的相应信息。",2025-06-12,国家药品监督管理局药品审评中心,已备案
