备案号,药品通用名称,药品批准文号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,代理机构,代理机构地址,备案内容,备案日期,备案机关,备注,注
国备2025001791,中文：左炔诺孕酮片;英文/拉丁文：Levonorgestrel Tablets,国药准字HJ20240161,中文名称：无;英文名称：EXELTIS HEALTHCARE S.L.,"Av. Miralcampo 7, Poligono Ind. Miralcampo, 19200 Azuqueca de Henares (Guadalajara) Spain","中文名称：无;英文名称：LABORATORIOS LEON FARMA, S.A.",C/La Vallina S/N Polígono Industrial Navatejera 24193 Villaquilambre (León) Spain,意赛迪斯（上海）企业管理咨询有限公司,上海市浦东新区绿科路90号1幢401室F座,在最小包装单位的包装盒上增加“通过一致性评价”标识,2025-07-22,国家药品监督管理局药品审评中心,已备案
国备2025001343,中文：丙泊酚中/长链脂肪乳注射液;英文/拉丁文：Propofol Medium and Long Chain Fat Emulsion Injection,国药准字HJ20150659 国药准字HJ20150658,中文名称：/;英文名称：Fresenius Kabi Deutschland GmbH,"D-61346 Bad Homburg v.d.H., Germany",中文名称：/;英文名称：Fresenius Kabi Austria GmbH,Hafnerstraβe 36，A-8055 Graz，Austria,北京费森尤斯卡比医药有限公司,北京市大兴区中关村科技园区大兴生物医药产业基地华佗路57号,1、根据本品最新批准的境外生产药品再注册批准通知书（小包编号：2025S07072，大包编号：2025S07076，药品批准文号不变），申请境外生产药品分包装备案，具体为：Fresenius Kabi Deutschland GmbH的丙泊酚中/长链脂肪乳注射液（批准文号：国药准字HJ20150659，国药准字HJ20150658）申请分包装，包装规格：10瓶/箱，40瓶/箱；分包装厂：北京费森尤斯卡比医药有限公司，分包装厂地址：北京市大兴区中关村科技园区大兴生物医药产业基地华佗路57号；分包装工艺：贴标签、装箱、装说明书。 2、根据本品已批准的小包说明书变更药品补充申请批准通知书（通知书编号：2025B02020）及其附件小包说明书，修订该产品进口药品分包装说明书中【不良反应】项相关内容，与小包装批准内容保持一致。进口分包装企业（北京费森尤斯卡比医药有限公司）的相关信息保持不变。,2025-06-07,国家药品监督管理局药品审评中心,已备案
国备2025001347,中文：达格列净片;英文/拉丁文：Dapagliflozin Tablets,国药准字HJ20250030,中文名称：/;英文名称：Hetero Labs Limited,"Unit-III, 22-110, I.D.A, Jeedimetla (V), Quthbullapur (M), Medchal-Malkajgiri (Dist.), 500 055, Telangana State, India",中文名称：/;英文名称：Hetero Labs Limited,"Unit-III, 22-110, I.D.A, Jeedimetla (V), Quthbullapur (M), Medchal-Malkajgiri (Dist.), 500 055, Telangana State, India",泊诺（天津）创新医药研究有限公司,天津自贸试验区（东疆保税港区）呼伦贝尔路426号铭海中心4号楼-3、7-901（存在多址信息）,1.删除说明书中境内联系人及相关信息，增加境内责任人及相关信息。2.根据批准说明书，修订药品包装标签外标签中“【成份】本品主要成份为达格列净”修订为“【成份】本品活性成份为达格列净，与说明书保持一致。3.包装标签外标签中增加“仿制药一致性评价”标识。4.包装标签中增加商标名称，中文名称：格欣唐；英文名称：Dapazox。5.药品包装标签中增加生产许可证号：22/RR/AP/2001/F/R。6.药品包装标签外标签中增加上市持有人和境内责任人的公司标识。,2025-06-07,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025001345,中文：丙泊酚中/长链脂肪乳注射液;英文/拉丁文：Propofol Medium and Long Chain Fat Emulsion Injection,国药准字HJ20150663 国药准字HJ20150662,中文名称：/;英文名称：Fresenius Kabi Deutschland GmbH,"D-61346 Bad Homburg v.d.H., Germany",中文名称：/;英文名称：Fresenius Kabi Austria GmbH,Hafnerstraβe 36，A-8055 Graz，Austria,北京费森尤斯卡比医药有限公司,北京市大兴区中关村科技园区大兴生物医药产业基地华佗路57号,1、根据本品最新批准的境外生产药品再注册批准通知书（小包编号：2025S07071，大包编号：2025S07075，药品批准文号不变），申请境外生产药品分包装备案，Fresenius Kabi Deutschland GmbH的丙泊酚中/长链脂肪乳注射液（批准文号：国药准字HJ20150663，国药准字HJ20150662）申请分包装，包装规格：10瓶/盒；分包装厂：北京费森尤斯卡比医药有限公司，分包装厂地址：北京市大兴区中关村科技园区大兴生物医药产业基地华佗路57号；分包装工艺：贴标签、装盒、装说明书。 2、根据本品已批准的小包说明书变更药品补充申请批准通知书（通知书编号：2025B02021）及其附件小包说明书，修订该产品进口药品分包装说明书中【不良反应】项相关内容，与小包装批准内容保持一致。进口分包装企业（北京费森尤斯卡比医药有限公司）的相关信息保持不变。,2025-06-07,国家药品监督管理局药品审评中心,已备案
国备2025001342,中文：丙泊酚中/长链脂肪乳注射液;英文/拉丁文：Propofol Medium and Long Chain Fat Emulsion Injection,国药准字HJ20150661 国药准字HJ20150660,中文名称：/;英文名称：Fresenius Kabi Deutschland GmbH,"D-61346 Bad Homburg v.d.H., Germany",中文名称：/;英文名称：Fresenius Kabi Austria GmbH,Hafnerstraβe 36，A-8055 Graz，Austria,北京费森尤斯卡比医药有限公司,北京市大兴区中关村科技园区大兴生物医药产业基地华佗路57号,1、根据本品最新批准的境外生产药品再注册批准通知书（小包编号：2025S07069，大包编号：2025S07070，药品批准文号不变），申请境外生产药品分包装备案，具体为：Fresenius Kabi Deutschland GmbH的丙泊酚中/长链脂肪乳注射液（批准文号：国药准字HJ20150661，国药准字HJ20150660）申请分包装，包装规格：10瓶/箱，40瓶/箱；分包装厂：北京费森尤斯卡比医药有限公司，分包装厂地址：北京市大兴区中关村科技园区大兴生物医药产业基地华佗路57号；分包装工艺：贴标签、装箱、装说明书。 2、根据本品已批准的小包说明书变更药品补充申请批准通知书（通知书编号：2025B02019）及其附件小包说明书，修订该产品进口药品分包装说明书中【不良反应】项相关内容，与小包装批准内容保持一致。进口分包装企业（北京费森尤斯卡比医药有限公司）的相关信息保持不变。,2025-06-07,国家药品监督管理局药品审评中心,已备案
国备2025001378,中文：铝镁混悬液（Ⅱ）;英文/拉丁文：Aluminium and Magnesium Suspension（II）,国药准字HJ20150472,"中文名称：/;英文名称：Daewoong Pharmaceutical Co., LTD.","35-14, Jeyakgongdan 4-gil, Hyangnam-eup, Hwaseong-si, Gyeonggi-do, Korea","中文名称：/;英文名称：Daewoong Pharmaceutical Co., LTD.","35-14, Jeyakgongdan 4-gil, Hyangnam-eup, Hwaseong-si, Gyeonggi-do, Korea",北京大熊伟业医药科技有限公司,北京市朝阳区东三环北路38号院4号楼3层 301-L301-5号,根据国家药监局发布的《境外药品上市许可持有人指定境内责任人管理暂行规定》公告（2024年第137号），在本品说明书中新增［境内责任人］信息，同时删除［境内联系机构］项。,2025-06-11,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025001348,中文：达格列净片;英文/拉丁文：Dapagliflozin Tablets,国药准字HJ20250029,中文名称：/;英文名称：Hetero Labs Limited,"Unit-III, 22-110, I.D.A, Jeedimetla (V), Quthbullapur (M), Medchal-Malkajgiri (Dist.), 500 055, Telangana State, India",中文名称：/;英文名称：Hetero Labs Limited,"Unit-III, 22-110, I.D.A, Jeedimetla (V), Quthbullapur (M), Medchal-Malkajgiri (Dist.), 500 055, Telangana State, India",泊诺（天津）创新医药研究有限公司,天津自贸试验区（东疆保税港区）呼伦贝尔路426号铭海中心4号楼-3、7-901（存在多址信息）,1.删除说明书中境内联系人及相关信息，增加境内责任人及相关信息。2.根据批准说明书，修订药品包装标签外标签中“【成份】本品主要成份为达格列净”修订为“【成份】本品活性成份为达格列净，与说明书保持一致。3.包装标签外标签中增加“仿制药一致性评价”标识。4.包装标签中增加商标名称，中文名称：格欣唐；英文名称：Dapazox。5.药品包装标签中增加生产许可证号：22/RR/AP/2001/F/R。6.药品包装标签外标签中增加上市持有人和境内责任人的公司标识。,2025-06-07,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025001344,中文：丙泊酚中/长链脂肪乳注射液;英文/拉丁文：Propofol Medium and Long Chain Fat Emulsion Injection,国药准字HJ20150657 国药准字HJ20150656,中文名称：/;英文名称：Fresenius Kabi Deutschland GmbH,"D-61346 Bad Homburg v.d.H., Germany",中文名称：/;英文名称：Fresenius Kabi Austria GmbH,Hafnerstraβe 36，A-8055 Graz，Austria,北京费森尤斯卡比医药有限公司,北京市大兴区中关村科技园区大兴生物医药产业基地华佗路57号,"1、根据本品最新批准的境外生产药品再注册批准通知书（小包编号：2025S07068，大包编号：2025S07067，药品批准文号不变），申请境外生产药品分包装备案，具体为：Fresenius Kabi Deutschland GmbH的丙泊酚中/长链脂肪乳注射液（批准文号：国药准字HJ20150657，国药准字HJ20150656）申请分包装，包装规格：5瓶/盒；分包装厂：北京费森尤斯卡比医药有限公司，分包装厂地址：北京市大兴区中关村科技园区大兴生物医药产业基地华佗路57号；分包装工艺：贴标签、装盒、装说明书。 
 2、根据本品已批准的小包说明书变更药品补充申请批准通知书（通知书编号：2025B02014）及其附件小包说明书，修订该产品进口药品分包装说明书中【不良反应】项相关内容，与批准内容保持一致。进口分包装企业（北京费森尤斯卡比医药有限公司）的相关信息保持不变。",2025-06-07,国家药品监督管理局药品审评中心,已备案
国备2025001360,中文：牛痘疫苗接种家兔炎症皮肤提取物注射液;英文/拉丁文：Neurotropin,国药准字SJ20140085,"中文名称：日本脏器制药株式会社;英文名称：Nippon Zoki Pharmaceutical Co., Ltd.","4-2-3, Hiranomachi, Chuo-Ku, Osaka 541-0046","中文名称：日本脏器制药株式会社小野绿园工厂;英文名称：Nippon Zoki Pharmaceutical Co., Ltd., Ono Greenery Factory","1093-1, Aza Minamiyama, Furukawacho, Ono City, Hyogo",小西医药信息咨询（北京）有限公司,北京市西城区金融大街33号C701室,"1. 说明书：增加修改日期为: 2025 年xx 月xx日；变更【执行标准】为药品注册标准编号：JS20250024 ; 变更【批准文号】为国药准字SJ20140085; 变更【境内联系机构】为【境内责任人】。
2. 标签： 大、中、小包装均变更为药品批准文号： 国药准字SJ20140085 ; 完善“ 贮藏”项内容。 另，小包装增加“ 性状” 项。",2025-06-10,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第437号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025001446,"中文：戊酸雌二醇片/雌二醇环丙孕酮片复合包装;英文/拉丁文：Complex Packing Estradiol Valerate Tablets, Estradiol Valerate and Cyproterone Acetate Tablets",国药准字HJ20160682,中文名称：-;英文名称：Jenapharm GmbH & Co. KG,"Otto-Schott-Strasse 15 07745 Jena, Germany",中文名称：-;英文名称：Bayer Weimar GmbH & Co. KG,"Döbereinerstrasse 20 99427 Weimar, Germany",简柏特（佛山）信息技术服务有限公司,广东省佛山市南海区桂城街道深海路17号瀚天科技城A区8号楼6楼,根据提交的稳定性数据，延长药品有效期至36个月。,2025-06-17,国家药品监督管理局药品审评中心,已备案
国备2025001394,中文： 骨化三醇软胶囊;英文/拉丁文：Calcitriol Soft Capsules,国药准字HC20230003,中文名称：/;英文名称：BRIGHT FUTURE PHARMACEUTICAL LABORATORIES LIMITED,"BF PHARMACEUTICAL CENTRE, NO.1&8 WANG FU STREET, YUEN LONG INDUSTRIAL ESTATE, YUEN LONG, N.T., HONG KONG.",中文名称：/;英文名称：BRIGHT FUTURE PHARMACEUTICALS FACTORY,"BF PHARMACEUTICAL CENTRE, NO.1 WANG FU STREET, YUEN LONG INDUSTRIAL ESTATE, YUEN LONG, N.T., HONG KONG.",深圳澳美制药技术开发有限公司,深圳市南山区粤海街道白石路与沙河西路交界处深圳湾科技生态园一区一期2栋 A座4A01,"1、申请增加“90粒/盒”包装规格，载入批准文号国药准字HC20230003，同时对说明书及包装标签进行相应修订。
2、将说明书中“境内联系人”修订为“境内责任人”。",2025-06-12,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025001366,中文：拉考沙胺片;英文/拉丁文：Lacosamide Tablets,国药准字HJ20180065、国药准字HJ20180072,中文名称：UCB Pharma SA;英文名称：UCB Pharma SA,"Allée de la Recherche 60, B-1070 Bruxelles, Belgium",中文名称：Aesica Pharmaceuticals GmbH;英文名称：Aesica Pharmaceuticals GmbH,"Galileistrasse 6, 08056 Zwickau, Germany",神基（珠海）制药有限公司,珠海市高新区创新海岸科技五路3号厂房A区,注册代理机构由“优时比贸易（上海）有限公司”变更为“神基（珠海）制药有限公司”。,2025-06-10,国家药品监督管理局药品审评中心,已备案
国备2025001365,中文：拉考沙胺片;英文/拉丁文：Lacosamide Tablets,国药准字HJ20180064、国药准字HJ20180071,中文名称：UCB Pharma SA;英文名称：UCB Pharma SA,"Allée de la Recherche 60, B-1070 Bruxelles, Belgium",中文名称：Aesica Pharmaceuticals GmbH;英文名称：Aesica Pharmaceuticals GmbH,"Galileistrasse 6, 08056 Zwickau, Germany",神基（珠海）制药有限公司,珠海市高新区创新海岸科技五路3号厂房A区,注册代理机构由“优时比贸易（上海）有限公司”变更为“神基（珠海）制药有限公司”。,2025-06-10,国家药品监督管理局药品审评中心,已备案
国备2025001364,中文：拉考沙胺片;英文/拉丁文：Lacosamide Tablets,国药准字HJ20180063、国药准字HJ20180070,中文名称：UCB Pharma SA;英文名称：UCB Pharma SA,"Allée de la Recherche 60, B-1070 Bruxelles, Belgium",中文名称：Aesica Pharmaceuticals GmbH;英文名称：Aesica Pharmaceuticals GmbH,"Galileistrasse 6, 08056 Zwickau, Germany",神基（珠海）制药有限公司,珠海市高新区创新海岸科技五路3号厂房A区,注册代理机构由“优时比贸易（上海）有限公司”变更为“神基（珠海）制药有限公司”。,2025-06-10,国家药品监督管理局药品审评中心,已备案
国备2025001475,中文：注射用英夫利西单抗;英文/拉丁文：Infliximab for injection,国药准字SJ20171001,中文名称：Janssen Biologics B.V.;英文名称：Janssen Biologics B.V.,"Einsteinweg 101, 2333 CB Leiden, The Netherlands",中文名称：Cilag AG;英文名称：Cilag AG,"Hochstrasse 201,CH-8200 Schaffhausen, Switzerland",西安杨森制药有限公司,陕西省西安市高新区草堂科技产业基地草堂四路19号，陕西省西安市高新区高新五路4号汇诚国际17F,增加新主参比品批次22J01AA。,2025-06-19,国家药品监督管理局药品审评中心,已备案
国备2025001530,中文：盐酸屈他维林注射液;英文/拉丁文：Drotaverine Hydrochloride Injection,国药准字HJ20170302 国药准字HJ20170303,中文名称：不适用;英文名称：Opella Healthcare Commercial Ltd.,"1138 Budapest, Váci út 133. E épület 3. Emelet Hungary",中文名称：不适用;英文名称：CHINOIN Pharmaceutical and Chemical Works Private Co.Ltd.,"3510 Miskolc, Csanyikvolgy, Hungary",赛诺菲（中国）投资有限公司,北京市朝阳区建国路112号7层,"更新药品分包装境外上市许可持有人地址信息为：1138 Budapest, Váci út 133. E épület 3. Emelet Hungary，同时根据新的上市许可持有人地址，相应更新本品说明书信息。",2025-06-24,国家药品监督管理局药品审评中心,已备案
国备2025001363,中文：拉考沙胺片;英文/拉丁文：Lacosamide Tablets,国药准字HJ20180062、国药准字HJ20180069,中文名称：UCB Pharma SA;英文名称：UCB Pharma SA,"Allée de la Recherche 60, B-1070 Bruxelles, Belgium",中文名称：Aesica Pharmaceuticals GmbH;英文名称：Aesica Pharmaceuticals GmbH,"Galileistrasse 6, 08056 Zwickau, Germany",神基（珠海）制药有限公司,珠海市高新区创新海岸科技五路3号厂房A区,注册代理机构由“优时比贸易（上海）有限公司”变更为“神基（珠海）制药有限公司”。,2025-06-10,国家药品监督管理局药品审评中心,已备案
国备2025001332,中文：复方氟米松软膏;英文/拉丁文：Compound Flumetasone Ointment,国药准字HC20140031,中文名称：澳美制药厂有限公司;英文名称：BRIGHT FUTURE PHARMACEUTICAL LABORATORIES LIMITED,"香港新界元朗工业村宏富街1&8号澳美制药中心（BF PHARMACEUTICAL CENTRE, NO.1&8 WANG FU STREET, YUEN LONG INDUSTRIAL ESTATE, YUEN LONG, N.T., HONG KONG.）",中文名称：澳美制药厂;英文名称：Bright Future Pharmaceuticals Factory,"香港新界元朗工业村宏富街1号澳美制药中心（BF PHARMACEUTICAL CENTRE, NO.1 WANG FU STREET, YUEN LONG INDUSTRIAL ESTATE, YUEN LONG, N.T., HONG KONG.）",深圳澳美制药技术开发有限公司,深圳市南山区粤海街道白石路与沙河西路交界处深圳湾科技生态园一区一期2栋A座4A 01,将说明书中“境内联系人”修订为“境内责任人”。,2025-06-07,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
Y国备2025001710,中文：伏立康唑;英文/拉丁文：Voriconazole,Y20210000713,中文名称：Hetero Labs Limited;英文名称：Hetero Labs Limited,"7-2-A2, Hetero Corporate, Industrial Estates, Sanath Nagar, Hyderabad-500018, India","中文名称：Hetero Labs Limited, Unit-I;英文名称：Hetero Labs Limited, Unit-I","Sy.No.10, I.D.A., Gaddapotharam Village, Jinnaram Mandal, Sangareddy District, Pincode – 502319, Telangana State, India",熙德隆药业（北京）有限公司,北京市朝阳区望京东园四区6号楼27层2701号05,1. 变更质量标准中【铅和钯】检查项的检测方法；2. 变更【铅和钯】检查项中钯含量的控制限度：限度由“不得过百万分之一（1ppm）”放宽至”“不得过百万分之十（10ppm）”,2025-07-10,国家药品监督管理局药品审评中心,经审查，此次备案内容涉及注册标准中【铅和钯】检查项的检测方法变更和控制限度放宽，上述变更属于《已上市化学药品药学变更研究技术指导原则（试行）》中规定的重大变更，请持有人按照补充申请申报。取消本次备案事项。
国备2025001693,中文：瑞戈非尼片;英文/拉丁文：Regorafenib Tablets,国药准字HJ20250012,中文名称：无;英文名称：Aizant Drug Research Solutions Private Limited,"MFG. BLOCK A & BLOCK B, SY. NO.172/173, APPAREL PARK ROAD, DOOLAPALLY VILLAGE, DUNDIGAL GANDIMAISAMMA MANDAL, MEDCHAL - MALKAJGIRI DISTRICT, PINCODE 500100, TELANGANA STATE, INDIA",中文名称：无;英文名称：Aizant Drug Research Solutions Private Limited,"MFG. BLOCK A & BLOCK B, SY. NO.172/173, APPAREL PARK ROAD, DOOLAPALLY VILLAGE, DUNDIGAL GANDIMAISAMMA MANDAL, MEDCHAL - MALKAJGIRI DISTRICT, PINCODE 500100, TELANGANA STATE, INDIA",昆山龙灯瑞迪制药有限公司,江苏省昆山开发区黄浦江中路2158号,本品36个月稳定性数据结果符合注册标准和稳定性考察方案的要求，现将本品有效期由“24个月”变更为“36个月”。,2025-07-08,国家药品监督管理局药品审评中心,已备案
国备2025002437,中文：瑞戈非尼片;英文/拉丁文：Regorafenib Tablets,国药准字HJ20250012,中文名称：无;英文名称：Aizant Drug Research Solutions Private Limited,"MFG. BLOCK A & BLOCK B, SY. NO.172/173, APPAREL PARK ROAD, DOOLAPALLY VILLAGE, DUNDIGAL GANDIMAISAMMA MANDAL, MEDCHAL - MALKAJGIRI DISTRICT, PINCODE 500100, TELANGANA STATE, INDIA",中文名称：无;英文名称：Aizant Drug Research Solutions Private Limited,"MFG. BLOCK A & BLOCK B, SY. NO.172/173, APPAREL PARK ROAD, DOOLAPALLY VILLAGE, DUNDIGAL GANDIMAISAMMA MANDAL, MEDCHAL - MALKAJGIRI DISTRICT, PINCODE 500100, TELANGANA STATE, INDIA",昆山龙灯瑞迪制药有限公司,江苏省昆山开发区黄浦江中路2158号,根据更新的药品证明性文件，瑞戈非尼片药品注册证书（证书编号：2025S00273）中上市许可持有人和生产企业英文名称由“M/S Aizant Drug Research Solutions Private Limited”变更为“Aizant Drug Research Solutions Private Limited”，上市许可持有人和生产企业的主体不变。,2025-09-25,国家药品监督管理局药品审评中心,已备案
Y国备2025002350,中文：雷米普利;英文/拉丁文：Ramipril,Y20170001952,中文名称：/;英文名称：Dr. Reddy's Laboratories Limited,"Chemical Technical Operations-Unit III, Plot No.116, Sri Venkateswara Co-operative Industrial Estate, IDA, Bollaram Village, Jinnaram Mandal, Sangareddy District, Pincode 502325, Telangana State, India",中文名称：/;英文名称：Dr. Reddy's Laboratories Limited,"Chemical Technical Operations-Unit III, Plot No.116, Sri Venkateswara Co-operative Industrial Estate, IDA, Bollaram Village, Jinnaram Mandal, Sangareddy District, Pincode 502325, Telangana State, India",昆山龙灯瑞迪制药有限公司,江苏省昆山开发区黄浦江中路2158号,根据国家药监局关于实施2025年版《中华人民共和国药典》有关事宜的公告(2025年第32号)要求，本品质量标准由“《中国药典》2020年版二部及JX20140003，其中[检查]项下有关物质、残留溶剂和[贮藏]项执行进口药品注册标准JX20140003，其它执行2020版《中国药典》标准”变更为“《中国药典》2025年版二部及JX20140003，其中[检查]项下有关物质、残留溶剂和[贮藏]项执行进口药品注册标准JX20140003，其它执行2025版《中国药典》标准”。标签执行标准项进行相应修订。,2025-09-18,国家药品监督管理局药品审评中心,已备案
国备2025001422,中文：哌柏西利片;英文/拉丁文：Palbociclib Tablets,国药准字HJ20220072,中文名称：无;英文名称：Pfizer Japan Inc.,"3-22-7, Yoyogi, Shibuya-ku, Tokyo, Japan",中文名称：无;英文名称：Pfizer Manufacturing Deutschland GmbH,"Mooswaldallee 1, 79108 Freiburg Im Breisgau, Germany",辉瑞投资有限公司,上海市南京西路1168号中信泰富广场36层,"本次申请是
1. 依据2024年第137号《境外药品上市许可持有人指定境内责任人管理暂行规定》在药品说明书中更新境内责任人
2. 依据现行版CPP在说明书及标签中更新生产企业的地址",2025-06-13,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025001443,中文：注射用头孢他啶阿维巴坦钠;英文/拉丁文：Ceftazidime and Avibactam Sodium for Injection,国药准字HJ20190038,中文名称：无;英文名称：Pfizer Ireland Pharmaceuticals Unlimited Company,"Operations Support Group, Ringaskiddy, County Cork, Ireland",中文名称：无;英文名称：ACS Dobfar S.p.A.,"Via A. Fleming, 2, 37135 Verona, Italy",辉瑞投资有限公司,上海市南京西路1168号中信泰富广场36层,"本次备案申请包含以下变更事项：1.将本品上市许可持有人名称由“Pfizer Ireland Pharmaceuticals” 变更为“Pfizer Ireland Pharmaceuticals Unlimited Company”，并对说明书和标签进行相应更新，同时调整盒签的排版；
2.根据国家药品监督管理局发布的《境外药品上市许可持有人指定境内责任人管理暂行规定》（2024年第137号公告）的相关要求，在本品说明书中补充境内责任人信息。",2025-06-17,国家药品监督管理局药品审评中心,已备案。请关注：境外持有人应当按照《国家药监局关于发布〈境外药品上市许可持有人指定境内责任人管理暂行规定〉的公告》（2024年第137号）要求，向所在地省、自治区、直辖市药品监督管理部门报告其指定的境内责任人。
国备2025001628,中文：特立氟胺片;英文/拉丁文：Teriflunomide Tablets,国药准字HJ20250010,中文名称：----;英文名称：INTAS PHARMACEUTICALS LTD.,"PLOT NO.457 & 458,VILL. : MATODA, BAVLA ROAD & PLOT NO.191/218P, VILL : CHACHARWADI, TAL. : SANAND, DIST.-AHMEDABAD",中文名称：----;英文名称：INTAS PHARMACEUTICALS LTD.,"PLOT NO.457 & 458,VILL. : MATODA, BAVLA ROAD & PLOT NO.191/218 P, VILL : CHACHARWADI, TAL. : SANAND, DIST.-AHMEDABAD",瑞迪博士（北京）药业有限公司,北京市朝阳区建国路91号院8号楼15层1509单元,"1）对于内标签，增加公司标识和Mfg. Lic. No.， 将“产品批号：”和“有效期至：”变更为“产品批号 Lot No.” 和“有效期至 Exp. Date”， 以及删除“生产日期：”。
2）对于包装小盒，【性状】将由“本品为薄膜衣片，除去包以后显白色或类白色。”纠正为“本品为薄膜衣片，除去包衣后显白色或类白色。”，增加公司标识、一致性评价标识、中文注册商标、英文注册商标、药品追溯码、Mfg. Lic. No.：G/25/1339， 将【产品批号】、【生产日期】和【有效期至】变更为【产品批号】Lot No.，【生产日期】Mfg. Date和【有效期至】Exp. Date，以及填写批准文号。
3）对于箱签（运输标签），增加公司标识，中文注册商标，英文注册商标，药品追溯码，Mfg. Lic. No.：G/25/1339，以及填写批准文号。
4）对于说明书，增加公司标识，填写执行标准，批准文号和核准日期，在备案完成后新增修改日期。",2025-07-03,国家药品监督管理局药品审评中心,已备案
Y国备2025001502,中文：阿普米司特;英文/拉丁文：Apremilast,Y20200001078,中文名称：Hetero Drugs Limited;英文名称：Hetero Drugs Limited,"7-2-A2, Hetero Corporate, Industrial Estates, Sanath Nagar, Hyderabad- 500018, India","中文名称：Hetero Drugs Limited, Unit-I;英文名称：Hetero Drugs Limited, Unit-I","Sy.No. 213, 214 & 255, Bonthapally Village, Gummadidala Mandal, Sangareddy District, Telangana, India.",熙德隆药业（北京）有限公司,北京市朝阳区望京东园四区6号楼27层2701号05,变更注册代理地址：由“北京市朝阳区阜通东大街1号院3号楼8层3单元130906”变更为“北京市朝阳区望京东园四区6号楼27层2701号05”,2025-06-21,国家药品监督管理局药品审评中心,已备案
Y国备2025001379,中文：碳酸氢钠;英文/拉丁文：Sodium Bicarbonate,Y20190001136,中文名称：Sudeep Pharma Limited;英文名称：Sudeep Pharma Limited,"129/1/A，129/12,13,14,15 & 147 GIDC ESTATE，NANDESARI，VADODARA - 391 340",中文名称：Sudeep Pharma Limited;英文名称：Sudeep Pharma Limited,"129/1/A，129/12,13,14,15 & 147 GIDC ESTATE，NANDESARI，VADODARA - 391 340",广州市桐晖药业有限公司,广州市黄埔区科学大道181号1201房1203房（仅限办公）,"1.本品申请人和生产企业的名称由“Sudeep Pharma Private Limited”变更为“Sudeep Pharma Limited”，申请人和生产企业的主体都不变，仅公司名称文字性变更。2.由于纳入新终产品仓库（即“147”号地块），当前GMP、生产许可证和COPP上的生产地址描述中相应的纳入“147”号，更新了生产地址描述。纳入的新终产品仓库（即“147”号地块）不影响本品的生产，本品仍在批准的车间生产。故根据更新的GMP、生产许可证和COPP，申请人和生产企业的地址由“129/1/A，129/12,13,14,15 GIDC Estate，Nandesari-391340，Vadodara，Gujarat，India.”变更为“129/1/A，129/12,13,14,15 & 147 GIDC ESTATE，NANDESARI，VADODARA - 391 340”。",2025-06-11,国家药品监督管理局药品审评中心,已备案
国备2025002647,中文：注射用维布妥昔单抗;英文/拉丁文：Brentuximab Vedotin for Injection,国药准字SJ20200008,中文名称：无;英文名称：Takeda Pharma A/S,"Delta Park 45, 2665 Vallensbaek Strand, Denmark",中文名称：无;英文名称：BSP Pharmaceuticals S.p.A.,"Via Appia Km. 65,561, Latina Scalo (LT), 04013，Italy",武田（中国）国际贸易有限公司,中国（上海）自由贸易试验区美盛路56号2层220室,更新药品注册标准中执行的中国药典版本号，由“《中国药典》2020版”修改为“《中国药典》2025版”。,2025-10-11,国家药品监督管理局药品审评中心,已备案
